strategy,tp,sl,rr,horizon_min,train_n,train_net,train_ev,train_wr,train_pf,train_dd,train_streak,train_tp,train_sl,train_time,oos_n,oos_net,oos_ev,oos_wr,oos_pf,oos_dd,oos_streak,oos_tp,oos_sl,oos_time,all_n,all_net,all_wr,all_pf,n_2018,net_2018,wr_2018,tp_2018,sl_2018,time_2018,n_2019,net_2019,wr_2019,tp_2019,sl_2019,time_2019,n_2020,net_2020,wr_2020,tp_2020,sl_2020,time_2020,n_2021,net_2021,wr_2021,tp_2021,sl_2021,time_2021,n_2022,net_2022,wr_2022,tp_2022,sl_2022,time_2022,n_2023,net_2023,wr_2023,tp_2023,sl_2023,time_2023,n_2024,net_2024,wr_2024,tp_2024,sl_2024,time_2024,n_2025,net_2025,wr_2025,tp_2025,sl_2025,time_2025,n_2026,net_2026,wr_2026,tp_2026,sl_2026,time_2026,oos_all_years_positive,train_pos_years
Satellite C - 14:00 Previous Close Continuation,7.5,12.0,0.625,1440,1304,-418.42300000000273,-0.3208765337423334,0.5329754601226994,0.9159346174431702,607.7060000000022,7,567,316,421,949,-336.6079999999997,-0.35469757639620625,0.5795574288724974,0.92270153327946,472.2139999999997,8,528,345,76,2253,-755.0310000000025,0.5525965379494008,0.9190923065300541,260,-141.8290000000011,0.4153846153846154,74,26,160,261,-281.430000000001,0.47126436781609193,74,50,137,262,-92.35299999999984,0.5801526717557252,136,87,39,261,78.88099999999986,0.6053639846743295,145,77,39,260,18.30799999999931,0.5923076923076923,138,76,46,260,-96.12700000000063,0.55,128,79,53,262,-102.90399999999931,0.583969465648855,146,96,20,261,-184.57699999999977,0.5747126436781609,150,109,2,166,47.0,0.6265060240963856,104,61,1,False,2
Satellite C - 14:00 Previous Close Continuation,7.5,15.0,0.5,1440,1304,-340.92800000000193,-0.2614478527607377,0.553680981595092,0.9327503669429608,521.6030000000017,7,588,226,490,949,-185.5500000000004,-0.19552160168598567,0.6259220231822972,0.9587960679612834,391.1769999999997,7,566,272,111,2253,-526.4780000000023,0.584110075454949,0.945002716028748,260,-103.00900000000138,0.41923076923076924,75,8,177,261,-307.47000000000116,0.4789272030651341,76,35,150,262,88.09100000000035,0.6450381679389313,151,61,50,261,6.44100000000094,0.6130268199233716,145,59,57,260,-24.981000000000677,0.6115384615384616,141,63,56,260,21.203999999998587,0.5884615384615385,135,52,73,262,-55.97999999999911,0.6335877862595419,156,74,32,261,-194.7739999999999,0.6245210727969349,163,93,5,166,44.0,0.6746987951807228,112,53,1,False,2
Satellite C - 14:00 Previous Close Continuation,7.5,20.0,0.375,1440,1304,-295.72300000000223,-0.22678144171779313,0.566717791411043,0.942347549201087,636.4110000000021,7,600,125,579,949,-201.87599999999998,-0.2127249736564805,0.6659641728134879,0.9577912519862841,486.1769999999997,7,600,200,149,2253,-497.5990000000022,0.6085219707057257,0.9497993837700555,260,-102.25000000000159,0.41923076923076924,75,2,183,261,-347.71300000000133,0.4789272030651341,76,17,168,262,54.04800000000046,0.6603053435114504,154,39,69,261,-9.295999999999367,0.6283524904214559,148,34,79,260,109.4879999999996,0.6461538461538462,147,33,80,260,6.806999999999107,0.6038461538461538,137,31,92,262,-62.78199999999924,0.6641221374045801,162,51,49,261,-172.40099999999984,0.6896551724137931,180,74,7,166,26.5,0.7289156626506024,121,44,1,False,2
Satellite C - 14:00 Previous Close Continuation,7.5,25.0,0.3,1440,1304,-113.80300000000148,-0.08727223926380481,0.5720858895705522,0.9771303851197887,576.8170000000014,7,603,67,634,949,-397.25499999999806,-0.4186037934668051,0.6817702845100105,0.9217982572008678,669.1999999999989,7,613,156,180,2253,-511.05799999999954,0.6182867288060364,0.9491790008790738,260,-95.84300000000144,0.41923076923076924,75,0,185,261,-326.06200000000104,0.4789272030651341,76,9,176,262,95.66900000000123,0.6717557251908397,154,24,84,261,26.375000000000227,0.632183908045977,149,16,96,260,186.05799999999954,0.6576923076923077,149,18,93,260,-21.725000000001046,0.6038461538461538,137,18,105,262,-73.32899999999881,0.683206106870229,165,37,60,261,-336.2009999999982,0.7011494252873564,183,64,14,166,34.0,0.7710843373493976,128,37,1,False,3
Satellite C - 14:00 Previous Close Continuation,7.5,30.0,0.25,1440,1304,-174.16500000000087,-0.13356211656441785,0.5736196319018405,0.9655223132485852,588.1560000000009,7,605,43,656,949,-450.49799999999846,-0.4747081138040026,0.6944151738672286,0.9137034873140691,716.2239999999988,7,624,120,205,2253,-624.6629999999993,0.6245006657789614,0.9391870697841234,260,-95.84300000000144,0.41923076923076924,75,0,185,261,-345.0890000000006,0.4789272030651341,76,6,179,262,70.10500000000138,0.6755725190839694,155,15,92,261,25.011000000000195,0.632183908045977,149,8,104,260,171.6509999999996,0.6615384615384615,150,14,96,260,-3.102000000001226,0.6038461538461538,137,9,114,262,-79.17099999999914,0.6870229007633588,166,23,73,261,-329.7249999999981,0.7318007662835249,190,54,17,166,-38.5,0.7891566265060241,131,34,1,False,3
Satellite C - 14:00 Previous Close Continuation,7.5,35.0,0.21428571428571427,1440,1304,-225.85500000000093,-0.17320168711656514,0.5743865030674846,0.9558075792872938,642.178000000001,7,606,30,668,949,-400.1709999999978,-0.4216765015806088,0.7007376185458377,0.9231916876711617,778.9379999999978,7,629,89,231,2253,-626.0259999999987,0.6276076342654239,0.9393427625259261,260,-95.84300000000144,0.41923076923076924,75,0,185,261,-350.8460000000007,0.4789272030651341,76,4,181,262,4.97800000000143,0.6755725190839694,155,14,93,261,33.475000000000364,0.632183908045977,149,4,108,260,182.3809999999994,0.6653846153846154,151,8,101,260,-2.940000000001419,0.6038461538461538,137,4,119,262,-3.2789999999988595,0.6908396946564885,167,13,82,261,-312.9519999999975,0.7394636015325671,191,41,29,166,-81.0,0.8072289156626506,134,31,1,False,3
Satellite C - 14:00 Previous Close Continuation,8.0,8.0,1.0,1440,1304,-687.6230000000016,-0.5273182515337436,0.4516871165644172,0.8568156371418137,716.4210000000019,10,478,535,291,949,-516.0550000000014,-0.5437881981032681,0.4636459430979979,0.8689229997076479,611.0580000000014,14,421,485,43,2253,-1203.678000000003,0.4567243675099867,0.8622699183627978,260,-167.30900000000065,0.4,68,76,116,261,-190.23700000000122,0.4482758620689655,68,81,112,262,-132.7990000000002,0.46946564885496184,112,127,23,261,-37.039999999999964,0.4827586206896552,118,120,23,260,-160.2379999999996,0.4576923076923077,112,131,17,260,-188.77200000000107,0.4461538461538462,103,126,31,262,-137.22600000000057,0.4732824427480916,118,136,8,261,-197.0569999999998,0.4482758620689655,117,141,3,166,7.0,0.5,83,82,1,False,0
Satellite C - 14:00 Previous Close Continuation,8.0,10.0,0.8,1440,1304,-491.8470000000009,-0.37718328220858965,0.495398773006135,0.9008644607253777,535.1130000000016,8,518,413,373,949,-325.31800000000044,-0.34280084299262426,0.5279241306638567,0.9227966888660379,431.80100000000084,9,478,409,62,2253,-817.1650000000013,0.5090989791389259,0.9109370732354876,260,-137.86900000000082,0.4076923076923077,68,43,149,261,-254.72000000000116,0.45977011494252873,69,66,126,262,-47.24499999999921,0.5381679389312977,125,102,35,261,34.694999999999936,0.5517241379310345,131,98,32,260,-86.70799999999963,0.5192307692307693,125,104,31,260,-122.19500000000039,0.5038461538461538,116,102,42,262,-35.06600000000026,0.549618320610687,136,110,16,261,-155.0569999999998,0.5172413793103449,135,123,3,166,-13.0,0.5481927710843374,91,74,1,False,1
Satellite C - 14:00 Previous Close Continuation,8.0,12.0,0.6666666666666666,1440,1304,-430.64400000000296,-0.33024846625767096,0.5199386503067485,0.9154369358702011,587.8830000000023,8,539,324,441,949,-335.85599999999977,-0.35390516332982064,0.5648050579557429,0.9252006750860895,473.61199999999985,9,510,355,84,2253,-766.5000000000027,0.5388371060807812,0.9200118714279271,260,-148.83500000000095,0.4076923076923077,68,27,165,261,-286.10100000000125,0.46360153256704983,69,51,141,262,-92.87099999999964,0.5648854961832062,131,89,42,261,58.35099999999943,0.5862068965517241,137,80,44,260,38.81199999999944,0.5769230769230769,134,77,49,260,-163.67800000000057,0.5230769230769231,119,84,57,262,-70.12099999999941,0.5763358778625954,142,97,23,261,-161.0569999999998,0.5632183908045977,147,111,3,166,59.0,0.6144578313253012,102,63,1,False,2
Satellite C - 14:00 Previous Close Continuation,8.0,15.0,0.5333333333333333,1440,1304,-355.2880000000023,-0.27246012269938824,0.5406441717791411,0.9315463099170643,501.24100000000203,8,559,231,514,949,-245.60800000000063,-0.2588071654373031,0.6090621707060063,0.9477279866651114,423.1569999999997,8,545,284,120,2253,-600.8960000000029,0.5694629383044829,0.9392349785571561,260,-109.41800000000126,0.4115384615384615,69,8,183,261,-306.8410000000015,0.47126436781609193,71,35,155,262,89.07300000000055,0.6297709923664122,146,63,53,261,-14.86599999999953,0.5938697318007663,137,61,63,260,-13.236000000000558,0.5961538461538461,136,64,60,260,-61.65700000000152,0.5615384615384615,125,57,78,262,-21.196999999999207,0.6259541984732825,152,75,35,261,-193.7539999999999,0.6091954022988506,159,96,6,166,31.0,0.6566265060240963,109,56,1,False,1
Satellite C - 14:00 Previous Close Continuation,8.0,20.0,0.4,1440,1304,-301.86800000000267,-0.2314938650306769,0.553680981595092,0.9424772285529168,600.2880000000023,8,571,127,606,949,-263.9440000000002,-0.2781285563751319,0.6501580611169653,0.947266580637015,528.1569999999997,8,580,209,160,2253,-565.8120000000029,0.5943186861961829,0.9448152554785882,260,-108.65900000000147,0.4115384615384615,69,2,189,261,-347.08400000000165,0.47126436781609193,71,17,173,262,55.60600000000068,0.6450381679389313,149,40,73,261,-20.963999999999942,0.6091954022988506,140,34,87,260,119.23299999999972,0.6307692307692307,142,34,84,260,-92.88400000000115,0.5769230769230769,127,35,98,262,-29.99899999999934,0.6564885496183206,158,52,52,261,-200.0609999999997,0.6704980842911877,175,77,9,166,59.0,0.7228915662650602,120,45,1,False,2
Satellite C - 14:00 Previous Close Continuation,8.0,25.0,0.32,1440,1304,-125.12200000000189,-0.09595245398773151,0.5590490797546013,0.9754721948486549,540.6940000000016,8,574,68,662,949,-477.9229999999984,-0.5036069546891448,0.6659641728134879,0.9102900557023329,717.6799999999989,8,593,163,193,2253,-603.0450000000003,0.6040834442964935,0.9421742360664691,260,-102.25200000000132,0.4115384615384615,69,0,191,261,-325.43300000000136,0.47126436781609193,71,9,181,262,92.22700000000145,0.6564885496183206,149,25,88,261,15.206999999999653,0.6130268199233716,141,16,104,260,195.12899999999968,0.6423076923076924,144,18,98,260,-121.51600000000144,0.5769230769230769,127,20,113,262,-44.04599999999891,0.6755725190839694,161,38,63,261,-377.36099999999806,0.6819923371647509,178,67,16,166,65.0,0.7650602409638554,127,38,1,False,3
Satellite C - 14:00 Previous Close Continuation,8.0,30.0,0.26666666666666666,1440,1304,-189.4840000000013,-0.14530981595092124,0.5605828220858896,0.963431323147148,551.533000000001,8,576,44,684,949,-554.6299999999987,-0.5844362486828227,0.678609062170706,0.8991006691996257,762.7039999999988,8,604,126,219,2253,-744.114,0.6102973812694186,0.9303163434271128,260,-102.25200000000132,0.4115384615384615,69,0,191,261,-344.46000000000095,0.47126436781609193,71,6,184,262,62.1630000000016,0.6603053435114504,150,16,96,261,13.84299999999962,0.6130268199233716,141,8,112,260,181.22199999999975,0.6461538461538462,145,14,101,260,-106.85700000000156,0.5769230769230769,127,10,123,262,-54.38799999999924,0.6793893129770993,162,24,76,261,-382.38499999999794,0.7126436781609196,185,57,19,166,-11.0,0.7831325301204819,130,35,1,False,3
Satellite C - 14:00 Previous Close Continuation,8.0,35.0,0.22857142857142856,1440,1304,-230.89400000000137,-0.17706595092024646,0.5613496932515337,0.955860472647406,602.2900000000011,8,577,30,697,949,-512.9729999999979,-0.5405405690200189,0.684931506849315,0.9066928401265918,838.1979999999976,8,609,93,247,2253,-743.8669999999993,0.6134043497558811,0.9306655876899722,260,-102.25200000000132,0.4115384615384615,69,0,191,261,-350.217000000001,0.47126436781609193,71,4,186,262,6.8160000000016225,0.6603053435114504,150,14,98,261,22.30699999999979,0.6130268199233716,141,4,116,260,192.45199999999954,0.65,146,8,106,260,-108.08500000000186,0.5769230769230769,127,4,129,262,17.004000000001042,0.683206106870229,163,14,85,261,-364.8919999999971,0.7203065134099617,186,43,32,166,-57.0,0.8012048192771084,133,32,1,False,3
Satellite C - 14:00 Previous Close Continuation,10.0,8.0,1.25,1440,1304,-648.2020000000016,-0.49708742331288464,0.42254601226993865,0.8712922677112568,678.7930000000017,10,377,560,367,949,-609.2580000000016,-0.6420000000000017,0.41201264488935724,0.8588843334598742,712.0570000000023,14,359,530,60,2253,-1257.4600000000032,0.4181091877496671,0.8655650526012838,260,-136.23300000000086,0.4,45,76,139,261,-173.09900000000107,0.4367816091954023,47,82,132,262,-103.3889999999999,0.42748091603053434,97,134,31,261,-71.05900000000042,0.4329501915708812,95,129,37,260,-164.42199999999934,0.4153846153846154,93,139,28,260,-167.34800000000087,0.41923076923076924,86,133,41,262,-226.7830000000008,0.40458015267175573,97,152,13,261,-136.12699999999995,0.4099616858237548,107,149,5,166,-79.0,0.41566265060240964,69,96,1,False,0
Satellite C - 14:00 Previous Close Continuation,10.0,10.0,1.0,1440,1304,-350.85600000000113,-0.2690613496932524,0.46855828220858897,0.9322692081607595,412.44800000000146,8,415,429,460,949,-446.0150000000008,-0.4699841938883043,0.47418335089567965,0.9050483013265327,595.3830000000016,14,411,455,83,2253,-796.8710000000019,0.4709276520195295,0.9193241202830126,260,-106.79300000000103,0.4076923076923077,45,43,172,261,-237.58200000000102,0.4482758620689655,48,67,146,262,-9.699999999999363,0.49236641221374045,108,107,47,261,39.94299999999953,0.5095785440613027,107,104,50,260,-36.72399999999925,0.4846153846153846,107,108,45,260,-117.37800000000016,0.47307692307692306,96,110,54,262,-63.51000000000067,0.49236641221374045,117,122,23,261,-134.12699999999995,0.4674329501915709,122,134,5,166,-131.0,0.4578313253012048,76,89,1,False,1
Satellite C - 14:00 Previous Close Continuation,10.0,12.0,0.8333333333333334,1440,1304,-342.8980000000033,-0.26295858895705776,0.49079754601226994,0.9360020993076273,510.3190000000027,8,430,340,534,949,-451.92700000000013,-0.47621390937829305,0.512118018967334,0.9103847178883547,579.5680000000007,9,444,398,107,2253,-794.8250000000035,0.4997780736795384,0.9235813160848669,260,-117.75900000000115,0.4076923076923077,45,27,188,261,-270.9630000000011,0.4521072796934866,48,52,161,262,-75.3259999999998,0.5152671755725191,113,95,54,261,34.25199999999904,0.5363984674329502,110,85,66,260,86.89799999999968,0.5423076923076923,114,81,65,260,-158.23500000000035,0.49230769230769234,99,90,71,262,-132.56499999999983,0.5152671755725191,122,110,30,261,-116.12699999999995,0.5172413793103449,135,121,5,166,-45.0,0.5301204819277109,88,77,1,False,2
Satellite C - 14:00 Previous Close Continuation,10.0,15.0,0.6666666666666666,1440,1304,-309.3340000000028,-0.23721932515337638,0.5099693251533742,0.9438662723280792,461.39800000000287,8,447,245,612,949,-286.95300000000134,-0.3023740779768191,0.5626975763962065,0.9456260246530671,459.8869999999997,8,480,320,149,2253,-596.2870000000041,0.532179316466933,0.944727123269081,260,-76.34200000000146,0.4115384615384615,46,8,206,261,-290.70300000000134,0.45977011494252873,50,36,175,262,77.98300000000017,0.5725190839694656,125,68,69,261,-47.121999999999844,0.5440613026819924,110,65,86,260,26.84999999999968,0.5615384615384615,116,68,76,260,-52.78400000000147,0.5307692307692308,104,62,94,262,-53.3449999999998,0.5763358778625954,131,85,46,261,-104.82400000000007,0.5708812260536399,149,104,8,166,-76.0,0.5783132530120482,96,69,1,False,2
Satellite C - 14:00 Previous Close Continuation,10.0,20.0,0.5,1440,1304,-256.2470000000035,-0.19650843558282474,0.522239263803681,0.9540989861354919,541.160000000003,8,458,134,712,949,-189.95500000000152,-0.20016332982086565,0.6111696522655427,0.9660107757051166,543.8869999999997,8,519,234,196,2253,-446.202000000005,0.5596981802041722,0.9600581240310532,260,-75.58300000000168,0.4115384615384615,46,2,212,261,-318.85300000000166,0.45977011494252873,50,17,194,262,28.829000000000406,0.5877862595419847,128,44,90,261,-42.16200000000049,0.5593869731800766,113,35,113,260,151.52199999999993,0.5923076923076923,121,36,103,260,-78.29900000000112,0.55,105,38,117,262,8.474999999999454,0.6183206106870229,139,56,67,261,-89.13099999999986,0.6360153256704981,166,84,11,166,-31.0,0.6566265060240963,109,56,1,False,2
Satellite C - 14:00 Previous Close Continuation,10.0,25.0,0.4,1440,1304,-8.427000000002408,-0.006462423312885282,0.5283742331288344,0.9984339216983144,461.7390000000021,8,462,70,772,949,-306.14499999999975,-0.3225974710221283,0.6301369863013698,0.9478375442233761,700.2339999999995,8,535,179,235,2253,-314.57200000000216,0.5712383488681758,0.9720381065819852,260,-69.17600000000152,0.4115384615384615,46,0,214,261,-297.20200000000136,0.45977011494252873,50,9,202,262,118.40200000000141,0.6030534351145038,129,26,107,261,3.844999999999118,0.5632183908045977,114,16,131,260,235.70399999999995,0.6038461538461538,123,19,118,260,-113.04800000000137,0.55,105,22,133,262,39.847999999999956,0.6412213740458015,143,39,80,261,-225.25499999999874,0.6513409961685823,170,71,20,166,-7.6899999999996,0.7048192771084337,117,47,2,False,3
Satellite C - 14:00 Previous Close Continuation,10.0,30.0,0.3333333333333333,1440,1304,-62.77600000000166,-0.0481411042944798,0.5299079754601227,0.9884926711718827,485.76600000000167,8,464,45,795,949,-440.8520000000001,-0.46454373024236045,0.642781875658588,0.9279477938085561,822.947999999999,8,546,142,261,2253,-503.62800000000175,0.5774522858411008,0.9564855630131949,260,-69.17600000000152,0.4115384615384615,46,0,214,261,-316.22900000000095,0.45977011494252873,50,6,205,262,101.3510000000017,0.6068702290076335,130,16,116,261,2.480999999999085,0.5632183908045977,114,8,139,260,218.79700000000003,0.6076923076923076,124,15,121,260,-108.38900000000149,0.55,105,12,143,262,26.50599999999963,0.6450381679389313,144,25,93,261,-236.27899999999863,0.6819923371647509,177,61,23,166,-122.6899999999996,0.7228915662650602,120,44,2,False,3
Satellite C - 14:00 Previous Close Continuation,10.0,35.0,0.2857142857142857,1440,1304,-91.17000000000166,-0.06991564417178042,0.5306748466257669,0.9834046271183352,505.1490000000017,8,465,30,809,949,-341.7819999999997,-0.36014963119072674,0.6512118018967334,0.9438957660412308,879.9319999999975,8,553,103,293,2253,-432.95200000000136,0.5814469596094097,0.9626301970608194,260,-69.17600000000152,0.4115384615384615,46,0,214,261,-321.986000000001,0.45977011494252873,50,4,207,262,46.004000000001724,0.6068702290076335,130,14,118,261,10.944999999999254,0.5632183908045977,114,4,143,260,243.0429999999999,0.6115384615384616,125,8,127,260,-116.22700000000191,0.55,105,5,150,262,126.36799999999971,0.648854961832061,145,14,103,261,-234.2329999999979,0.6896551724137931,178,45,38,166,-117.6899999999996,0.7530120481927711,125,39,2,False,3
Satellite C - 14:00 Previous Close Continuation,12.0,8.0,1.5,1440,1304,-652.552000000001,-0.5004233128834363,0.40337423312883436,0.8744170963889851,688.552000000001,10,297,577,430,949,-598.8820000000012,-0.6310663856691267,0.37829293993677554,0.8684624024859571,732.253000000002,14,312,559,78,2253,-1251.4340000000022,0.39280958721704395,0.8716361960501249,260,-156.78800000000024,0.4,22,76,162,261,-125.53500000000099,0.4329501915708812,39,82,140,262,-91.11699999999973,0.3969465648854962,82,140,40,261,-45.89900000000034,0.4099616858237548,80,133,48,260,-233.21299999999974,0.3769230769230769,74,146,40,260,-92.03400000000056,0.4076923076923077,76,135,49,262,-285.9490000000003,0.35877862595419846,79,162,21,261,-119.89900000000034,0.37547892720306514,96,158,7,166,-101.0,0.3674698795180723,61,104,1,False,0
Satellite C - 14:00 Previous Close Continuation,12.0,10.0,1.2,1440,1304,-283.11700000000064,-0.21711426380368148,0.4516871165644172,0.9469412263655723,377.79800000000114,8,330,441,533,949,-398.23399999999947,-0.41963540569019964,0.44151738672286617,0.9197480683344691,584.1740000000004,14,358,480,111,2253,-681.3510000000001,0.4474034620505992,0.9338379258300302,260,-127.34800000000041,0.4076923076923077,22,43,195,261,-188.01800000000094,0.4444444444444444,40,67,154,262,32.26800000000071,0.46564885496183206,93,111,58,261,65.81099999999947,0.48659003831417624,88,107,66,260,-65.82999999999947,0.45384615384615384,87,113,60,260,-36.42399999999998,0.46153846153846156,84,112,64,262,-118.59399999999914,0.44656488549618323,95,129,38,261,-110.21600000000035,0.4329501915708812,110,143,8,166,-133.0,0.41566265060240964,69,96,1,False,2
Satellite C - 14:00 Previous Close Continuation,12.0,12.0,1.0,1440,1304,-225.74200000000246,-0.1731150306748485,0.4754601226993865,0.958928018779339,464.7970000000016,8,344,348,612,949,-334.92599999999857,-0.35292518440463494,0.4815595363540569,0.9370761920167555,497.1389999999992,11,392,420,137,2253,-560.668000000001,0.4780292942743009,0.9481773506106307,260,-138.31400000000053,0.4076923076923077,22,27,211,261,-221.39900000000102,0.4482758620689655,40,52,169,262,-14.591999999999643,0.49236641221374045,98,98,66,261,67.868999999999,0.5134099616858238,90,87,84,260,80.69399999999973,0.5153846153846153,94,84,82,260,-75.28100000000018,0.4807692307692308,87,92,81,262,-132.38899999999808,0.4770992366412214,102,114,46,261,-90.25600000000031,0.4827586206896552,122,130,9,166,-37.0,0.4879518072289157,81,84,1,False,2
Satellite C - 14:00 Previous Close Continuation,12.0,15.0,0.8,1440,1304,-190.9140000000018,-0.1464064417177928,0.4938650306748466,0.9662475231140657,424.8540000000014,8,357,250,697,949,-172.95299999999975,-0.18224762908324527,0.5321390937829295,0.9692028182271282,495.55999999999995,8,425,341,183,2253,-363.86700000000155,0.5099866844207723,0.9677198714319969,260,-94.89700000000084,0.4115384615384615,23,8,229,261,-237.13900000000126,0.4559386973180077,42,36,183,262,135.83300000000054,0.5458015267175572,108,70,84,261,-15.56899999999996,0.5210727969348659,90,66,105,260,20.85799999999972,0.5346153846153846,94,70,96,260,38.119999999998754,0.5192307692307693,91,63,106,262,-87.11999999999807,0.5343511450381679,108,90,64,261,-50.95300000000043,0.5402298850574713,137,112,12,166,-73.0,0.536144578313253,89,76,1,False,2
Satellite C - 14:00 Previous Close Continuation,12.0,20.0,0.6,1440,1304,-150.36900000000264,-0.11531365030675049,0.5061349693251533,0.9738620022044572,506.5480000000023,8,367,138,799,949,-77.69999999999982,-0.08187565858798716,0.5806111696522656,0.9870398111315181,588.56,8,463,250,236,2253,-228.06900000000246,0.5375055481580115,0.9805868521502746,260,-94.13800000000106,0.4115384615384615,23,2,235,261,-265.2890000000016,0.4559386973180077,42,17,202,262,72.7920000000006,0.5610687022900763,110,46,106,261,-9.609000000000606,0.5363984674329502,93,36,132,260,145.875,0.5653846153846154,99,37,124,260,6.057999999999083,0.5384615384615384,91,38,131,262,-15.937999999998738,0.5763358778625954,116,58,88,261,1.1799999999998363,0.6091954022988506,155,90,16,166,-69.0,0.608433734939759,101,64,1,False,2
Satellite C - 14:00 Previous Close Continuation,12.0,25.0,0.48,1440,1304,90.2169999999985,0.0691848159509191,0.5122699386503068,1.0162071901812273,425.3150000000014,8,371,73,860,949,-266.45999999999776,-0.2807797681770261,0.5985247629083246,0.9581579708547329,752.963999999999,8,478,195,276,2253,-176.24299999999926,0.5486018641810919,0.985232747015891,260,-87.7310000000009,0.4115384615384615,23,0,237,261,-243.63800000000128,0.4559386973180077,42,9,210,262,154.3650000000016,0.5763358778625954,111,28,123,261,38.16399999999908,0.5402298850574713,94,16,151,260,229.05700000000002,0.5769230769230769,101,20,139,260,-28.691000000001168,0.5384615384615384,91,22,147,262,-11.134999999997945,0.5954198473282443,119,41,102,261,-156.94399999999905,0.6245210727969349,159,77,25,166,-69.6899999999996,0.6566265060240963,109,55,2,False,3
Satellite C - 14:00 Previous Close Continuation,12.0,30.0,0.4,1440,1304,47.132999999999356,0.036144938650306255,0.5138036809815951,1.0083664621543307,449.342000000001,8,373,45,886,949,-397.527999999998,-0.41889146469968175,0.6122233930453108,0.9401542091058859,860.9879999999989,8,489,156,304,2253,-350.3949999999986,0.5552596537949401,0.971457147272225,260,-87.7310000000009,0.4115384615384615,23,0,237,261,-262.6650000000009,0.4559386973180077,42,6,213,262,143.60700000000202,0.5801526717557252,112,16,134,261,36.799999999999045,0.5402298850574713,94,8,159,260,217.12200000000007,0.5807692307692308,102,15,143,260,-24.03200000000129,0.5384615384615384,91,12,157,262,-12.837999999998146,0.5992366412213741,119,26,117,261,-183.96799999999894,0.6551724137931034,166,67,28,166,-176.6899999999996,0.6807228915662651,113,51,2,False,3
Satellite C - 14:00 Previous Close Continuation,12.0,35.0,0.34285714285714286,1440,1304,20.73899999999935,0.01590414110429398,0.5145705521472392,1.003656409303454,466.4370000000008,8,374,30,900,949,-341.5179999999975,-0.3598714436248657,0.6206533192834562,0.948820935465028,1029.9719999999975,8,496,116,337,2253,-320.7789999999982,0.559254327563249,0.9740153876561773,260,-87.7310000000009,0.4115384615384615,23,0,237,261,-268.42200000000093,0.4559386973180077,42,4,215,262,88.26000000000204,0.5801526717557252,112,14,136,261,45.263999999999214,0.5402298850574713,94,4,163,260,243.36799999999994,0.5846153846153846,103,8,149,260,-31.87000000000171,0.5384615384615384,91,5,164,262,96.96400000000199,0.6030534351145038,120,14,128,261,-209.9219999999982,0.6628352490421456,167,51,43,166,-196.6899999999996,0.7108433734939759,118,46,2,False,3
Satellite C - 14:00 Previous Close Continuation,15.0,8.0,1.875,1440,1304,-655.3330000000008,-0.5025559815950926,0.38496932515337423,0.8777112155729061,700.3410000000006,11,217,595,492,949,-670.8760000000009,-0.7069293993677565,0.3350895679662803,0.8617415866261471,835.5370000000016,17,258,596,95,2253,-1326.2090000000017,0.36395916555703506,0.8701225151012644,260,-167.24300000000062,0.4,11,76,173,261,-94.30600000000072,0.42911877394636017,25,82,154,262,-63.27299999999968,0.3702290076335878,65,146,51,261,-48.46100000000001,0.3831417624521073,60,138,63,260,-282.0499999999997,0.3423076923076923,56,153,51,260,-63.57100000000037,0.38076923076923075,62,141,57,262,-254.4190000000001,0.3282442748091603,66,167,29,261,-181.88600000000042,0.31800766283524906,80,173,8,166,-171.0,0.30120481927710846,50,115,1,False,0
Satellite C - 14:00 Previous Close Continuation,15.0,10.0,1.5,1440,1304,-273.346,-0.20962116564417177,0.43328220858895705,0.9504307159606725,377.20900000000006,10,240,456,608,949,-472.98299999999904,-0.49840147523709066,0.39620653319283455,0.9115801953456236,693.0549999999998,14,297,518,134,2253,-746.328999999999,0.4176653351087439,0.9313007313983224,260,-137.8030000000008,0.4076923076923077,11,43,206,261,-153.78900000000067,0.44061302681992337,26,67,168,262,40.07000000000107,0.4312977099236641,72,117,73,261,97.39399999999978,0.46360153256704983,67,110,84,260,-119.21799999999939,0.4230769230769231,64,119,77,260,-1.1189999999999145,0.4346153846153846,69,118,73,262,-148.47099999999864,0.40076335877862596,76,137,49,261,-147.39300000000048,0.3793103448275862,93,157,11,166,-176.0,0.35542168674698793,59,106,1,False,2
Satellite C - 14:00 Previous Close Continuation,15.0,12.0,1.25,1440,1304,-271.9330000000016,-0.20853757668711778,0.455521472392638,0.9524097785599429,475.50300000000175,10,248,361,695,949,-355.6829999999977,-0.3747976817702821,0.43730242360379346,0.9381259136083749,548.0279999999982,11,330,453,166,2253,-627.6159999999993,0.4478473146915224,0.9452463845519875,260,-148.76900000000091,0.4076923076923077,11,27,222,261,-187.17000000000075,0.4444444444444444,26,52,183,262,-40.4719999999993,0.4541984732824427,75,103,84,261,90.66199999999935,0.4904214559386973,68,90,103,260,13.816000000000031,0.4807692307692308,68,89,103,260,-17.3599999999999,0.4576923076923077,72,95,93,262,-127.88999999999737,0.4351145038167939,83,119,60,261,-146.43300000000045,0.42528735632183906,104,145,12,166,-64.0,0.42771084337349397,71,94,1,False,2
