engine,tp,sl,filter,train_n,train_final,train_multiple,train_dd,train_wr,train_pos_years,modern_final,modern_dd,train_score,retain_train
B,5,20,TPspread+close,231,194.9079999999999,0.649693333333333,0.40004124739510444,0.5974025974025974,1,315.3180000000011,0.3019228830362836,-1000000000.0,0.6514522821576764
B,5,25,ALL,146,249.2430000000004,0.8308100000000013,0.21123136808126888,0.5,0,444.246000000001,0.23744150897769062,-1000000000.0,1.0
B,5,25,spread<=0.5,146,249.2430000000004,0.8308100000000013,0.21123136808126888,0.5,0,421.3390000000011,0.24509133388914,-1000000000.0,0.9522821576763485
B,5,25,spread<=0.75,146,249.2430000000004,0.8308100000000013,0.21123136808126888,0.5,0,432.4050000000009,0.24143561094117189,-1000000000.0,0.9813278008298755
B,5,25,spread<=1.0,146,249.2430000000004,0.8308100000000013,0.21123136808126888,0.5,0,440.160000000001,0.2398110585459605,-1000000000.0,0.9896265560165975
B,5,25,spread<=1.25,146,249.2430000000004,0.8308100000000013,0.21123136808126888,0.5,0,439.246000000001,0.2403475919466361,-1000000000.0,0.9979253112033195
B,5,25,body>=0.40,149,245.48900000000003,0.8182966666666668,0.24066564592709505,0.5100671140939598,0,430.78800000000047,0.2432505573239577,-1000000000.0,0.8464730290456431
B,5,25,body>=0.60,126,248.50899999999956,0.8283633333333319,0.24198315646914367,0.5158730158730159,0,410.2480000000005,0.18284117569268601,-1000000000.0,0.6431535269709544
B,5,25,close>=0.70,116,248.04399999999964,0.8268133333333322,0.23647993498918168,0.5258620689655172,0,316.16800000000126,0.27477850034326334,-1000000000.0,0.6639004149377593
B,5,25,trend>=2,146,249.2430000000004,0.8308100000000013,0.21123136808126888,0.5,0,434.246000000001,0.24332569233628526,-1000000000.0,0.995850622406639
B,5,25,trend=3,128,238.89300000000048,0.7963100000000016,0.24800269455234528,0.4921875,0,526.410000000001,0.20567201200818333,-1000000000.0,0.8568464730290456
B,5,25,mom>=0,170,241.50599999999986,0.8050199999999995,0.27572028802524107,0.5176470588235295,0,468.0430000000008,0.2352811498075816,-1000000000.0,0.983402489626556
B,5,25,mom>=0.15,170,241.82299999999987,0.8060766666666662,0.2906627477897665,0.5176470588235295,0,454.08200000000056,0.23626084701856867,-1000000000.0,0.9626556016597511
B,5,25,emaAligned,146,249.2430000000004,0.8308100000000013,0.21123136808126888,0.5,0,444.246000000001,0.23744150897769062,-1000000000.0,1.0
B,5,25,prevRoom>=0,129,247.7699999999993,0.8258999999999976,0.2910039889431322,0.5116279069767442,1,404.92300000000114,0.22677763080366894,-1000000000.0,0.6950207468879668
B,5,25,prevDist>=0.25,141,241.81900000000064,0.8060633333333355,0.24517423930279328,0.48936170212765956,0,442.33300000000077,0.2516504402637192,-1000000000.0,0.9336099585062241
B,5,25,prevDist>=0.50,122,247.53800000000047,0.8251266666666682,0.22094900595764508,0.5,0,416.17400000000043,0.2628085383379442,-1000000000.0,0.8049792531120332
B,5,25,break>=0.05,116,238.73799999999983,0.7957933333333328,0.3136695156203742,0.5086206896551724,1,499.4910000000002,0.16315325297935332,-1000000000.0,0.6327800829875518
B,5,25,break>=0.10,83,247.25600000000009,0.824186666666667,0.23759366038666777,0.5060240963855421,0,396.22500000000014,0.12270239146690061,-1000000000.0,0.4730290456431535
B,5,25,asiaRatio>=0.80,39,244.17500000000086,0.8139166666666695,0.18608333333333046,0.4358974358974359,0,373.9350000000002,0.19968192121674302,-1000000000.0,0.6680497925311203
B,5,25,time<=12,60,247.51300000000083,0.8250433333333361,0.18848196721311203,0.43333333333333335,0,372.6250000000009,0.1797054928975149,-1000000000.0,0.7780082987551867
B,5,25,time<=13,63,246.6250000000009,0.8220833333333364,0.19139344262294783,0.42857142857142855,0,388.1720000000014,0.19368019179253126,-1000000000.0,0.8423236514522822
B,5,25,SHORT,66,249.9910000000002,0.8333033333333341,0.16677165721751588,0.5151515151515151,0,247.51700000000005,0.17494333333333315,-1000000000.0,0.45435684647302904
B,5,25,Thu-Fri,146,249.2430000000004,0.8308100000000013,0.21123136808126888,0.5,0,444.246000000001,0.23744150897769062,-1000000000.0,1.0
B,5,25,spread<=10%TP,146,249.2430000000004,0.8308100000000013,0.21123136808126888,0.5,0,421.3390000000011,0.24509133388914,-1000000000.0,0.9522821576763485
B,5,25,spread<=15%TP,146,249.2430000000004,0.8308100000000013,0.21123136808126888,0.5,0,432.4050000000009,0.24143561094117189,-1000000000.0,0.9813278008298755
B,5,25,lowSpread+close,116,248.04399999999964,0.8268133333333322,0.23647993498918168,0.5258620689655172,0,317.08200000000124,0.27410135565070126,-1000000000.0,0.6556016597510373
B,5,25,body+close,111,247.69499999999994,0.8256499999999998,0.2306796369803033,0.5225225225225225,0,384.83000000000084,0.2441012637370181,-1000000000.0,0.6265560165975104
B,5,25,trend+mom,170,241.50599999999986,0.8050199999999995,0.27572028802524107,0.5176470588235295,0,458.0430000000008,0.24105744349679017,-1000000000.0,0.979253112033195
B,5,25,trend+close,116,248.04399999999964,0.8268133333333322,0.23647993498918168,0.5258620689655172,0,306.16800000000126,0.2824117029374014,-1000000000.0,0.6597510373443983
B,5,25,trend+lowSpread,146,249.2430000000004,0.8308100000000013,0.21123136808126888,0.5,0,430.160000000001,0.2458147551941586,-1000000000.0,0.9854771784232366
B,5,25,break+trend,116,238.73799999999983,0.7957933333333328,0.3136695156203742,0.5086206896551724,1,494.4910000000002,0.1650190983737788,-1000000000.0,0.6307053941908713
B,5,25,break+close,80,247.74899999999957,0.8258299999999985,0.28384444836288225,0.525,1,413.97900000000027,0.1433277631893053,-1000000000.0,0.4190871369294606
B,5,25,prevRoom+trend,129,247.7699999999993,0.8258999999999976,0.2910039889431322,0.5116279069767442,1,394.92300000000114,0.2322739512214031,-1000000000.0,0.6908713692946058
B,5,25,prevDist+trend,141,241.81900000000064,0.8060633333333355,0.24517423930279328,0.48936170212765956,0,437.33300000000077,0.25444261000008866,-1000000000.0,0.9315352697095436
B,5,25,early+trend,63,246.6250000000009,0.8220833333333364,0.19139344262294783,0.42857142857142855,0,388.1720000000014,0.19368019179253126,-1000000000.0,0.8423236514522822
B,5,25,lowSpread+body,149,245.48900000000003,0.8182966666666668,0.24066564592709505,0.5100671140939598,0,436.70200000000045,0.24010080375890297,-1000000000.0,0.8402489626556017
B,5,25,TPspread+close,116,248.04399999999964,0.8268133333333322,0.23647993498918168,0.5258620689655172,0,319.32700000000114,0.2688496497301241,-1000000000.0,0.6514522821576764
B,5,30,ALL,7,296.3990000000001,0.9879966666666671,0.028199999999999625,0.2857142857142857,0,298.49199999999996,0.06080247690487599,-1000000000.0,1.0
B,5,30,spread<=0.5,7,296.3990000000001,0.9879966666666671,0.028199999999999625,0.2857142857142857,0,298.49199999999996,0.06080247690487599,-1000000000.0,0.9522821576763485
B,5,30,spread<=0.75,7,296.3990000000001,0.9879966666666671,0.028199999999999625,0.2857142857142857,0,298.49199999999996,0.06080247690487599,-1000000000.0,0.9813278008298755
B,5,30,spread<=1.0,7,296.3990000000001,0.9879966666666671,0.028199999999999625,0.2857142857142857,0,298.49199999999996,0.06080247690487599,-1000000000.0,0.9896265560165975
B,5,30,spread<=1.25,7,296.3990000000001,0.9879966666666671,0.028199999999999625,0.2857142857142857,0,298.49199999999996,0.06080247690487599,-1000000000.0,0.9979253112033195
B,5,30,body>=0.40,7,296.83899999999994,0.9894633333333331,0.02675737704918052,0.2857142857142857,0,436.3340000000003,0.24688361330716987,-1000000000.0,0.8464730290456431
B,5,30,body>=0.60,1,298.55899999999997,0.9951966666666666,0.004803333333333436,0.0,0,413.1690000000003,0.17889330166843279,-1000000000.0,0.6431535269709544
B,5,30,close>=0.70,1,298.55899999999997,0.9951966666666666,0.004803333333333436,0.0,0,286.9340000000004,0.19641636887091463,-1000000000.0,0.6639004149377593
B,5,30,close>=0.85,3,297.88300000000004,0.9929433333333335,0.010200928384166088,0.3333333333333333,0,293.1160000000002,0.11752450685228397,-1000000000.0,0.44190871369294604
B,5,30,trend>=2,7,296.3990000000001,0.9879966666666671,0.028199999999999625,0.2857142857142857,0,293.49199999999996,0.061774333793668056,-1000000000.0,0.995850622406639
B,5,30,trend=3,7,296.3990000000001,0.9879966666666671,0.028199999999999625,0.2857142857142857,0,293.49199999999996,0.061774333793668056,-1000000000.0,0.8568464730290456
B,5,30,mom>=0,7,296.3990000000001,0.9879966666666671,0.028199999999999625,0.2857142857142857,0,298.49199999999996,0.06080247690487599,-1000000000.0,0.983402489626556
B,5,30,mom>=0.15,7,296.3990000000001,0.9879966666666671,0.028199999999999625,0.2857142857142857,0,298.49199999999996,0.06080247690487599,-1000000000.0,0.9626556016597511
B,5,30,emaAligned,7,296.3990000000001,0.9879966666666671,0.028199999999999625,0.2857142857142857,0,298.49199999999996,0.06080247690487599,-1000000000.0,1.0
B,5,30,prevRoom>=0,5,297.6959999999999,0.9923199999999998,0.023947540983606845,0.4,0,299.15599999999995,0.028133690256517144,-1000000000.0,0.6950207468879668
B,5,30,prevDist>=0.25,7,296.3990000000001,0.9879966666666671,0.028199999999999625,0.2857142857142857,0,298.49199999999996,0.06080247690487599,-1000000000.0,0.9336099585062241
B,5,30,prevDist>=0.50,1,298.55899999999997,0.9951966666666666,0.004803333333333436,0.0,0,293.49199999999996,0.061774333793668056,-1000000000.0,0.8049792531120332
B,5,30,break>=0.05,6,297.15200000000004,0.9905066666666668,0.02876585619359814,0.3333333333333333,0,293.49199999999996,0.061774333793668056,-1000000000.0,0.6327800829875518
B,5,30,break>=0.10,6,297.15200000000004,0.9905066666666668,0.02876585619359814,0.3333333333333333,0,296.3399999999999,0.028393442622951088,-1000000000.0,0.4730290456431535
B,5,30,break<=0.25,8,293.1310000000001,0.9771033333333337,0.04008239158269779,0.375,0,392.9290000000012,0.22477647317439126,-1000000000.0,0.7842323651452282
B,5,30,asiaRatio>=0.80,1,297.15599999999995,0.9905199999999998,0.00948000000000017,0.0,0,293.95399999999995,0.14469189541494773,-1000000000.0,0.6680497925311203
B,5,30,time<=12,5,298.2900000000002,0.9943000000000006,0.021999999999999374,0.2,0,296.3399999999999,0.028393442622951088,-1000000000.0,0.7780082987551867
B,5,30,time<=13,5,299.4180000000001,0.9980600000000004,0.0183016393442619,0.2,0,299.15599999999995,0.028133690256517144,-1000000000.0,0.8423236514522822
B,5,30,LONG,6,297.84000000000015,0.9928000000000005,0.02651714479021232,0.3333333333333333,0,389.5020000000004,0.2217139553882374,-1000000000.0,0.5456431535269709
B,5,30,SHORT,1,298.55899999999997,0.9951966666666666,0.004803333333333436,0.0,0,291.3399999999999,0.02886666666666694,-1000000000.0,0.45435684647302904
B,5,30,Thu-Fri,7,296.3990000000001,0.9879966666666671,0.028199999999999625,0.2857142857142857,0,298.49199999999996,0.06080247690487599,-1000000000.0,1.0
B,5,30,spread<=10%TP,7,296.3990000000001,0.9879966666666671,0.028199999999999625,0.2857142857142857,0,298.49199999999996,0.06080247690487599,-1000000000.0,0.9522821576763485
B,5,30,spread<=15%TP,7,296.3990000000001,0.9879966666666671,0.028199999999999625,0.2857142857142857,0,298.49199999999996,0.06080247690487599,-1000000000.0,0.9813278008298755
B,5,30,lowSpread+close,1,298.55899999999997,0.9951966666666666,0.004803333333333436,0.0,0,287.8480000000004,0.19385663235013992,-1000000000.0,0.6556016597510373
B,5,30,body+close,1,298.55899999999997,0.9951966666666666,0.004803333333333436,0.0,0,390.37600000000066,0.2478721560434517,-1000000000.0,0.6265560165975104
B,5,30,trend+mom,7,296.3990000000001,0.9879966666666671,0.028199999999999625,0.2857142857142857,0,293.49199999999996,0.061774333793668056,-1000000000.0,0.979253112033195
B,5,30,trend+close,1,298.55899999999997,0.9951966666666666,0.004803333333333436,0.0,0,281.9340000000004,0.19920583523637406,-1000000000.0,0.6597510373443983
B,5,30,trend+lowSpread,7,296.3990000000001,0.9879966666666671,0.028199999999999625,0.2857142857142857,0,293.49199999999996,0.061774333793668056,-1000000000.0,0.9854771784232366
B,5,30,break+trend,6,297.15200000000004,0.9905066666666668,0.02876585619359814,0.3333333333333333,0,293.49199999999996,0.061774333793668056,-1000000000.0,0.6307053941908713
B,5,30,break+close,4,297.1550000000002,0.9905166666666674,0.014600839639472396,0.5,0,417.6220000000003,0.1436443217705337,-1000000000.0,0.4190871369294606
B,5,30,prevRoom+trend,5,297.6959999999999,0.9923199999999998,0.023947540983606845,0.4,0,294.15599999999995,0.028598224664482988,-1000000000.0,0.6908713692946058
B,5,30,prevDist+trend,7,296.3990000000001,0.9879966666666671,0.028199999999999625,0.2857142857142857,0,293.49199999999996,0.061774333793668056,-1000000000.0,0.9315352697095436
B,5,30,early+trend,5,299.4180000000001,0.9980600000000004,0.0183016393442619,0.2,0,299.15599999999995,0.028133690256517144,-1000000000.0,0.8423236514522822
B,5,30,lowSpread+body,7,296.83899999999994,0.9894633333333331,0.02675737704918052,0.2857142857142857,0,442.2480000000003,0.24361525667686693,-1000000000.0,0.8402489626556017
B,5,30,TPspread+close,1,298.55899999999997,0.9951966666666666,0.004803333333333436,0.0,0,295.0930000000003,0.1735663795131456,-1000000000.0,0.6514522821576764
B,6,8,ALL,189,73.79300000000057,0.2459766666666686,0.7664638063681026,0.4656084656084656,0,77.55200000000195,0.8145106124460002,-1000000000.0,1.0
B,6,8,spread<=0.5,189,73.79300000000057,0.2459766666666686,0.7664638063681026,0.4656084656084656,0,78.07200000000216,0.8132668729998465,-1000000000.0,0.9522821576763485
