variant,filter,tp,sl,h,train_score,train_n,train_ev,train_pf,train_wr,train_pos_years
1000,gap_ratio_range_Q4,30.0,30.0,1440,2.2188708548595173,257,0.9404824902723742,1.199797312824345,0.48638132295719844,3
1000,gap_ratio_range_Q4,30.0,12.0,480,2.20997538485753,257,0.911824902723745,1.259178685188465,0.48638132295719844,3
1000,ThuFri & HIGH_VOL,25.0,12.0,480,2.2077633476751615,342,0.8970643274853836,1.2381486880692791,0.49707602339181284,4
1000,gap_ratio_range_Q4,20.0,8.0,480,2.203466664285225,257,0.9018365758754915,1.276983124455499,0.45136186770428016,3
1000,BIG_GAP & BIG_PREV_MOVE,25.0,20.0,1440,2.1830227387924905,138,0.9053405797101441,1.1903610455938904,0.47101449275362317,4
1000,gap_ratio_range>=0.35,25.0,25.0,1440,2.17684572875107,228,0.9001271929824574,1.1961848771627954,0.49122807017543857,4
1000,BIG_GAP,25.0,25.0,1440,2.17684572875107,228,0.9001271929824574,1.1961848771627954,0.49122807017543857,4
1000,gap_ratio_range_Q4,30.0,8.0,480,2.1587822003579125,257,0.8843035019455318,1.2715981514699943,0.45136186770428016,3
1000,ThuFri & HIGH_VOL,20.0,12.0,480,2.155438495926728,342,0.8758859649122843,1.2325263496173902,0.49707602339181284,4
1000,gap_ratio_range>=0.35,30.0,15.0,1440,2.1475525503224766,228,0.9052017543859677,1.2067484299977866,0.47368421052631576,3
1000,BIG_GAP,30.0,15.0,1440,2.1475525503224766,228,0.9052017543859677,1.2067484299977866,0.47368421052631576,3
1000,gap_ratio_range_Q4,20.0,12.0,480,2.134904335584714,257,0.8819143968871677,1.2506768713502059,0.48638132295719844,3
1000,gap_ratio_range_Q4,20.0,30.0,1440,2.1148838568801107,257,0.8968871595330749,1.190781567107106,0.490272373540856,3
1000,HIGH_VOL & BIG_GAP,25.0,20.0,1440,2.1000983799246202,198,0.8693686868686914,1.1856071061961417,0.48484848484848486,4
1000,gap_ratio_range>=0.35,10.0,30.0,1440,2.096214955562035,228,0.8516578947368406,1.2264984182973595,0.5657894736842105,4
1000,BIG_GAP,10.0,30.0,1440,2.096214955562035,228,0.8516578947368406,1.2264984182973595,0.5657894736842105,4
1000,HIGH_VOL & BIG_GAP,15.0,30.0,480,2.092582832720596,198,0.864671717171718,1.2466131297490006,0.5202020202020202,3
1000,HIGH_VOL & BIG_GAP,25.0,25.0,1440,2.0924766618970145,198,0.8670202020202047,1.1827365238865712,0.4898989898989899,4
1000,BIG_GAP & BIG_PREV_MOVE,25.0,30.0,480,2.0872068832276063,138,0.8498985507246414,1.2205084143496112,0.4855072463768116,4
1000,BIG_GAP,25.0,8.0,480,2.086357111535356,228,0.8345263157894803,1.2603926033786246,0.4517543859649123,4
1000,gap_ratio_range>=0.35,25.0,8.0,480,2.086357111535356,228,0.8345263157894803,1.2603926033786246,0.4517543859649123,4
1000,Thu,25.0,20.0,480,2.0809448493408307,261,0.8423409961685837,1.232996919176879,0.5363984674329502,4
1000,BIG_GAP & BIG_PREV_MOVE,25.0,20.0,480,2.066019494065891,138,0.8409202898550793,1.2190206569845914,0.4782608695652174,4
1000,HIGH_VOL & BIG_GAP,20.0,8.0,480,2.0630820991427146,198,0.8476161616161673,1.2570146556608846,0.4393939393939394,3
1000,HIGH_VOL & BIG_GAP,25.0,12.0,480,2.062297589001978,198,0.8515404040404133,1.2456921361904305,0.4797979797979798,3
1000,Thu,20.0,20.0,480,2.0584527226265346,261,0.8332107279693507,1.2304714284654497,0.5363984674329502,4
1000,gap_ratio_range>=0.35,15.0,25.0,480,2.0563721196012685,228,0.8309824561403546,1.2339486301835034,0.5219298245614035,4
1000,BIG_GAP,15.0,25.0,480,2.0563721196012685,228,0.8309824561403546,1.2339486301835034,0.5219298245614035,4
1000,BIG_GAP & BIG_PREV_MOVE,20.0,15.0,480,2.040177323798882,138,0.8086521739130454,1.2137791519637708,0.463768115942029,5
1000,Thu,30.0,30.0,480,2.0213103328185626,261,0.8204904214559392,1.2197825656351893,0.5363984674329502,4
1000,HIGH_VOL & BIG_GAP,30.0,15.0,1440,2.003278718323547,198,0.8269848484848551,1.1805462598588,0.4696969696969697,4
1000,gap_ratio_range>=0.35,12.0,25.0,480,2.0026853294486253,228,0.8236008771929882,1.249494118756869,0.5394736842105263,3
1000,BIG_GAP,12.0,25.0,480,2.0026853294486253,228,0.8236008771929882,1.249494118756869,0.5394736842105263,3
1000,Thu,15.0,15.0,480,1.9974609352064236,261,0.8238850574712683,1.2423770384631,0.5325670498084292,3
