variant,date,side,lot,pts,state,pnl,before,after
1000,2024-11-22,LONG,0.02,18.48999999999978,TIME,36.97999999999956,464.2049999999999,501.1849999999995
1000,2024-11-27,LONG,0.02,-20.0,SL,-40.0,501.1849999999995,461.1849999999995
1000,2024-11-29,LONG,0.02,-12.159999999999854,TIME,-24.31999999999971,461.1849999999995,436.8649999999998
1000,2024-12-19,LONG,0.02,-20.0,SL,-40.0,436.8649999999998,396.8649999999998
1000,2025-01-21,LONG,0.01,20.0,TP,20.0,300.0,320.0
1000,2025-01-24,LONG,0.01,-2.980000000000018,TIME,-2.980000000000018,320.0,317.02
1000,2025-02-05,LONG,0.01,-10.463999999999942,TIME,-10.463999999999942,317.02,306.55600000000004
1000,2025-02-18,LONG,0.01,20.0,TP,20.0,306.55600000000004,326.55600000000004
1000,2025-02-20,LONG,0.01,-20.0,SL,-20.0,326.55600000000004,306.55600000000004
1000,2025-02-25,SHORT,0.01,20.0,TP,20.0,306.55600000000004,326.55600000000004
1000,2025-02-27,SHORT,0.01,20.0,TP,20.0,326.55600000000004,346.55600000000004
1000,2025-02-28,SHORT,0.01,20.0,TP,20.0,346.55600000000004,366.55600000000004
1000,2025-03-18,LONG,0.01,20.0,TP,20.0,366.55600000000004,386.55600000000004
1000,2025-03-21,SHORT,0.01,20.0,TP,20.0,386.55600000000004,406.55600000000004
1000,2025-03-26,LONG,0.02,4.360000000000127,TIME,8.720000000000255,406.55600000000004,415.2760000000003
1000,2025-03-27,LONG,0.02,20.0,TP,40.0,415.2760000000003,455.2760000000003
1000,2025-03-28,LONG,0.02,2.913000000000011,TIME,5.826000000000022,455.2760000000003,461.1020000000003
1000,2025-04-09,LONG,0.02,20.0,TP,40.0,461.1020000000003,501.1020000000003
1000,2025-04-16,LONG,0.02,20.0,TP,40.0,501.1020000000003,541.1020000000003
1000,2025-04-22,LONG,0.02,-20.0,SL,-40.0,541.1020000000003,501.1020000000003
1000,2025-04-23,SHORT,0.02,-20.0,SL,-40.0,501.1020000000003,461.1020000000003
1000,2025-04-25,SHORT,0.02,20.0,TP,40.0,461.1020000000003,501.1020000000003
1000,2025-05-01,SHORT,0.02,20.0,TP,40.0,501.1020000000003,541.1020000000003
1000,2025-05-07,SHORT,0.02,20.0,TP,40.0,541.1020000000003,581.1020000000003
1000,2025-05-08,SHORT,0.02,-20.0,SL,-40.0,581.1020000000003,541.1020000000003
1000,2025-05-23,LONG,0.02,20.0,TP,40.0,541.1020000000003,581.1020000000003
1000,2025-06-13,LONG,0.02,20.0,TP,40.0,581.1020000000003,621.1020000000003
1000,2025-06-20,SHORT,0.03,-20.0,SL,-60.0,621.1020000000003,561.1020000000003
1000,2025-06-24,SHORT,0.02,20.0,TP,40.0,561.1020000000003,601.1020000000003
1000,2025-06-27,SHORT,0.03,20.0,TP,60.0,601.1020000000003,661.1020000000003
1000,2025-07-01,LONG,0.03,20.0,TP,60.0,661.1020000000003,721.1020000000003
1000,2025-07-11,LONG,0.03,20.0,TP,60.0,721.1020000000003,781.1020000000003
1000,2025-07-15,LONG,0.03,-20.0,SL,-60.0,781.1020000000003,721.1020000000003
1000,2025-07-31,LONG,0.03,-8.807000000000244,TIME,-26.42100000000073,721.1020000000003,694.6809999999996
1000,2025-08-07,LONG,0.03,20.0,TP,60.0,694.6809999999996,754.6809999999996
1000,2025-08-26,LONG,0.03,-0.11699999999973443,TIME,-0.3509999999992033,754.6809999999996,754.3300000000004
1000,2025-08-27,SHORT,0.03,-20.0,SL,-60.0,754.3300000000004,694.3300000000004
1000,2025-09-04,SHORT,0.03,-20.0,SL,-60.0,694.3300000000004,634.3300000000004
1000,2025-09-12,LONG,0.03,-8.116999999999734,TIME,-24.350999999999203,634.3300000000004,609.9790000000012
1000,2025-09-17,SHORT,0.03,-20.0,SL,-60.0,609.9790000000012,549.9790000000012
1000,2025-09-18,SHORT,0.02,-20.0,SL,-40.0,549.9790000000012,509.9790000000012
1000,2025-10-08,LONG,0.02,20.0,TP,40.0,509.9790000000012,549.9790000000012
1000,2025-10-15,LONG,0.02,20.0,TP,40.0,549.9790000000012,589.9790000000012
1000,2025-10-29,LONG,0.02,20.0,TP,40.0,589.9790000000012,629.9790000000012
1000,2025-11-05,LONG,0.03,20.0,TP,60.0,629.9790000000012,689.9790000000012
1000,2025-11-21,SHORT,0.03,-20.0,SL,-60.0,689.9790000000012,629.9790000000012
1000,2025-11-26,LONG,0.03,-20.0,SL,-60.0,629.9790000000012,569.9790000000012
1000,2025-12-23,LONG,0.02,-20.0,SL,-40.0,569.9790000000012,529.9790000000012
1000,2026-01-07,SHORT,0.01,20.0,TP,20.0,300.0,320.0
1000,2026-01-14,LONG,0.01,-20.0,SL,-20.0,320.0,300.0
1000,2026-01-15,SHORT,0.01,20.0,TP,20.0,300.0,320.0
1000,2026-01-20,LONG,0.01,20.0,TP,20.0,320.0,340.0
1000,2026-01-21,LONG,0.01,20.0,TP,20.0,340.0,360.0
1000,2026-01-27,LONG,0.01,-20.0,SL,-20.0,360.0,340.0
1000,2026-01-28,LONG,0.01,20.0,TP,20.0,340.0,360.0
1000,2026-01-29,LONG,0.01,-20.0,SL,-20.0,360.0,340.0
1000,2026-01-30,SHORT,0.01,20.0,TP,20.0,340.0,360.0
1000,2026-02-03,LONG,0.01,20.0,TP,20.0,360.0,380.0
1000,2026-02-04,LONG,0.01,-20.0,SL,-20.0,380.0,360.0
1000,2026-02-17,SHORT,0.01,-20.0,SL,-20.0,360.0,340.0
1000,2026-02-24,SHORT,0.01,20.0,TP,20.0,340.0,360.0
1000,2026-03-19,SHORT,0.01,20.0,TP,20.0,360.0,380.0
1000,2026-03-25,LONG,0.01,20.0,TP,20.0,380.0,400.0
1000,2026-04-02,SHORT,0.02,-20.0,SL,-40.0,400.0,360.0
1000,2026-04-08,LONG,0.01,-20.0,SL,-20.0,360.0,340.0
1000,2026-04-16,LONG,0.01,-20.0,SL,-20.0,340.0,320.0
1000,2026-04-21,SHORT,0.01,-20.0,SL,-20.0,320.0,300.0
1000,2026-04-23,SHORT,0.01,20.0,TP,20.0,300.0,320.0
1000,2026-04-28,SHORT,0.01,20.0,TP,20.0,320.0,340.0
1000,2026-05-06,LONG,0.01,20.0,TP,20.0,340.0,360.0
1000,2026-05-08,LONG,0.01,-20.0,SL,-20.0,360.0,340.0
1000,2026-05-12,SHORT,0.01,20.0,TP,20.0,340.0,360.0
1000,2026-05-15,SHORT,0.01,-20.0,SL,-20.0,360.0,340.0
1000,2026-05-26,SHORT,0.01,20.0,TP,20.0,340.0,360.0
1000,2026-05-28,SHORT,0.01,-20.0,SL,-20.0,360.0,340.0
1000,2026-06-02,LONG,0.01,-20.0,SL,-20.0,340.0,320.0
1000,2026-06-04,LONG,0.01,20.0,TP,20.0,320.0,340.0
1000,2026-06-10,SHORT,0.01,20.0,TP,20.0,340.0,360.0
1000,2026-06-19,SHORT,0.01,-20.0,SL,-20.0,360.0,340.0
1000,2026-06-23,SHORT,0.01,20.0,TP,20.0,340.0,360.0
1000,2026-07-03,LONG,0.01,3.0,TIME,3.0,360.0,363.0
1000,2026-07-21,LONG,0.01,-20.0,SL,-20.0,363.0,343.0
1000,2026-07-22,LONG,0.01,20.0,TP,20.0,343.0,363.0
1000,2026-07-28,SHORT,0.01,20.0,TP,20.0,363.0,383.0
1000,2026-08-05,LONG,0.01,-20.0,SL,-20.0,383.0,363.0
1000,2026-08-07,LONG,0.01,20.0,TP,20.0,363.0,383.0
1000,2026-08-12,LONG,0.01,-20.0,SL,-20.0,383.0,363.0
1000,2026-08-13,SHORT,0.01,-20.0,SL,-20.0,363.0,343.0
