variant,date,side,lot,pts,state,pnl,before,after
0959,2025-02-20,LONG,0.01,-20.0,SL,-20.0,327.86299999999983,307.86299999999983
0959,2025-02-25,SHORT,0.01,20.0,TP,20.0,307.86299999999983,327.86299999999983
0959,2025-02-27,SHORT,0.01,20.0,TP,20.0,327.86299999999983,347.86299999999983
0959,2025-02-28,SHORT,0.01,20.0,TP,20.0,347.86299999999983,367.86299999999983
0959,2025-03-18,LONG,0.01,20.0,TP,20.0,367.86299999999983,387.86299999999983
0959,2025-03-21,SHORT,0.01,20.0,TP,20.0,387.86299999999983,407.86299999999983
0959,2025-03-26,LONG,0.02,4.950000000000273,TIME,9.900000000000546,407.86299999999983,417.7630000000004
0959,2025-03-27,LONG,0.02,20.0,TP,40.0,417.7630000000004,457.7630000000004
0959,2025-03-28,LONG,0.02,4.363000000000284,TIME,8.726000000000568,457.7630000000004,466.48900000000094
0959,2025-04-09,LONG,0.02,20.0,TP,40.0,466.48900000000094,506.48900000000094
0959,2025-04-16,LONG,0.02,20.0,TP,40.0,506.48900000000094,546.4890000000009
0959,2025-04-22,LONG,0.02,-20.0,SL,-40.0,546.4890000000009,506.48900000000094
0959,2025-04-23,SHORT,0.02,-20.0,SL,-40.0,506.48900000000094,466.48900000000094
0959,2025-04-25,SHORT,0.02,20.0,TP,40.0,466.48900000000094,506.48900000000094
0959,2025-05-01,SHORT,0.02,20.0,TP,40.0,506.48900000000094,546.4890000000009
0959,2025-05-08,SHORT,0.02,-20.0,SL,-40.0,546.4890000000009,506.48900000000094
0959,2025-05-23,LONG,0.02,20.0,TP,40.0,506.48900000000094,546.4890000000009
0959,2025-06-13,LONG,0.02,20.0,TP,40.0,546.4890000000009,586.4890000000009
0959,2025-06-20,SHORT,0.02,-20.0,SL,-40.0,586.4890000000009,546.4890000000009
0959,2025-06-24,SHORT,0.02,20.0,TP,40.0,546.4890000000009,586.4890000000009
0959,2025-06-27,SHORT,0.02,20.0,TP,40.0,586.4890000000009,626.4890000000009
0959,2025-07-01,LONG,0.03,20.0,TP,60.0,626.4890000000009,686.4890000000009
0959,2025-07-11,LONG,0.03,20.0,TP,60.0,686.4890000000009,746.4890000000009
0959,2025-07-15,LONG,0.03,-20.0,SL,-60.0,746.4890000000009,686.4890000000009
0959,2025-07-31,LONG,0.03,-7.106000000000222,TIME,-21.318000000000666,686.4890000000009,665.1710000000003
0959,2025-08-07,LONG,0.03,20.0,TP,60.0,665.1710000000003,725.1710000000003
0959,2025-08-26,LONG,0.03,0.693000000000211,TIME,2.079000000000633,725.1710000000003,727.2500000000009
0959,2025-08-27,SHORT,0.03,-20.0,SL,-60.0,727.2500000000009,667.2500000000009
0959,2025-09-04,SHORT,0.03,-20.0,SL,-60.0,667.2500000000009,607.2500000000009
0959,2025-09-10,LONG,0.03,-20.0,SL,-60.0,607.2500000000009,547.2500000000009
0959,2025-09-12,LONG,0.02,-8.259999999999764,TIME,-16.519999999999527,547.2500000000009,530.7300000000014
0959,2025-09-17,SHORT,0.02,-20.0,SL,-40.0,530.7300000000014,490.7300000000014
0959,2025-09-18,SHORT,0.02,-20.0,SL,-40.0,490.7300000000014,450.7300000000014
0959,2025-10-08,LONG,0.02,20.0,TP,40.0,450.7300000000014,490.7300000000014
0959,2025-10-15,LONG,0.02,-20.0,SL,-40.0,490.7300000000014,450.7300000000014
0959,2025-10-28,SHORT,0.02,20.0,TP,40.0,450.7300000000014,490.7300000000014
0959,2025-10-29,LONG,0.02,20.0,TP,40.0,490.7300000000014,530.7300000000014
0959,2025-11-05,LONG,0.02,20.0,TP,40.0,530.7300000000014,570.7300000000014
0959,2025-11-21,SHORT,0.02,-20.0,SL,-40.0,570.7300000000014,530.7300000000014
0959,2025-11-26,LONG,0.02,-20.0,SL,-40.0,530.7300000000014,490.7300000000014
0959,2025-12-23,LONG,0.02,-20.0,SL,-40.0,490.7300000000014,450.7300000000014
0959,2026-01-07,SHORT,0.01,20.0,TP,20.0,300.0,320.0
0959,2026-01-14,LONG,0.01,-20.0,SL,-20.0,320.0,300.0
0959,2026-01-15,SHORT,0.01,-20.0,SL,-20.0,300.0,280.0
0959,2026-01-20,LONG,0.01,20.0,TP,20.0,280.0,300.0
0959,2026-01-21,LONG,0.01,20.0,TP,20.0,300.0,320.0
0959,2026-01-27,LONG,0.01,-20.0,SL,-20.0,320.0,300.0
0959,2026-01-28,LONG,0.01,20.0,TP,20.0,300.0,320.0
0959,2026-01-29,LONG,0.01,-20.0,SL,-20.0,320.0,300.0
0959,2026-01-30,SHORT,0.01,20.0,TP,20.0,300.0,320.0
0959,2026-02-03,LONG,0.01,20.0,TP,20.0,320.0,340.0
0959,2026-02-04,LONG,0.01,-20.0,SL,-20.0,340.0,320.0
0959,2026-02-17,SHORT,0.01,-20.0,SL,-20.0,320.0,300.0
0959,2026-03-19,SHORT,0.01,20.0,TP,20.0,300.0,320.0
0959,2026-03-25,LONG,0.01,20.0,TP,20.0,320.0,340.0
0959,2026-03-26,SHORT,0.01,20.0,TP,20.0,340.0,360.0
0959,2026-04-02,SHORT,0.01,-20.0,SL,-20.0,360.0,340.0
0959,2026-04-08,LONG,0.01,-20.0,SL,-20.0,340.0,320.0
0959,2026-04-16,LONG,0.01,-20.0,SL,-20.0,320.0,300.0
0959,2026-04-21,SHORT,0.01,-20.0,SL,-20.0,300.0,280.0
0959,2026-04-23,SHORT,0.01,20.0,TP,20.0,280.0,300.0
0959,2026-04-28,SHORT,0.01,20.0,TP,20.0,300.0,320.0
0959,2026-05-06,LONG,0.01,20.0,TP,20.0,320.0,340.0
0959,2026-05-08,LONG,0.01,-20.0,SL,-20.0,340.0,320.0
0959,2026-05-12,SHORT,0.01,20.0,TP,20.0,320.0,340.0
0959,2026-05-15,SHORT,0.01,20.0,TP,20.0,340.0,360.0
0959,2026-05-26,SHORT,0.01,20.0,TP,20.0,360.0,380.0
0959,2026-05-28,SHORT,0.01,-20.0,SL,-20.0,380.0,360.0
0959,2026-06-02,LONG,0.01,-20.0,SL,-20.0,360.0,340.0
0959,2026-06-04,LONG,0.01,20.0,TP,20.0,340.0,360.0
0959,2026-06-10,SHORT,0.01,20.0,TP,20.0,360.0,380.0
0959,2026-06-19,SHORT,0.01,-20.0,SL,-20.0,380.0,360.0
0959,2026-06-23,SHORT,0.01,20.0,TP,20.0,360.0,380.0
0959,2026-07-03,LONG,0.01,1.5200000000004366,TIME,1.5200000000004366,380.0,381.52000000000044
0959,2026-07-21,LONG,0.01,-20.0,SL,-20.0,381.52000000000044,361.52000000000044
0959,2026-07-22,LONG,0.01,20.0,TP,20.0,361.52000000000044,381.52000000000044
0959,2026-07-28,SHORT,0.01,20.0,TP,20.0,381.52000000000044,401.52000000000044
0959,2026-08-05,LONG,0.02,-20.0,SL,-40.0,401.52000000000044,361.52000000000044
0959,2026-08-07,LONG,0.01,20.0,TP,20.0,361.52000000000044,381.52000000000044
0959,2026-08-12,LONG,0.01,20.0,TP,20.0,381.52000000000044,401.52000000000044
