key,family,variant,exit,tp,sl,rr,horizon_min,train_score,train_n,train_R,train_evR,train_wr,train_pf,train_ddR,train_streak,train_pos_years,oos_n,oos_R,oos_evR,oos_wr,oos_pf,oos_ddR,oos_streak,oos_pos_years,all_n,all_R,all_evR,all_pf,n_2018,R_2018,wr_2018,n_2019,R_2019,wr_2019,n_2020,R_2020,wr_2020,n_2021,R_2021,wr_2021,n_2022,R_2022,wr_2022,n_2023,R_2023,wr_2023,n_2024,R_2024,wr_2024,n_2025,R_2025,wr_2025,n_2026,R_2026,wr_2026
normal_range_mid_cont_14|r080_120|TP30_SL25|H480,normal_range_mid_cont_14,r080_120,TP30_SL25,30.0,25.0,1.2,480,-0.1843577612121329,521,-4.293640000000094,-0.008241151631478108,0.46257197696737046,0.947522112471961,9.716960000000071,10,2,330,-13.194359999999932,-0.03998290909090889,0.44545454545454544,0.8703074986838453,29.191319999999973,11,1,851,-17.488000000000028,-0.020549941245593454,0.9047254810306296,106,-4.00036000000001,0.4056603773584906,96,-2.1219600000000347,0.4166666666666667,99,1.2294000000000325,0.5050505050505051,121,-3.841080000000056,0.47107438016528924,99,4.440359999999973,0.5151515151515151,95,-4.779680000000052,0.37894736842105264,101,-7.135999999999969,0.42574257425742573,80,-10.510959999999978,0.4625,54,9.232280000000063,0.5740740740740741
asia_break_10_16|mon|TP5_SL15|H480,asia_break_10_16,mon,TP5_SL15,5.0,15.0,0.3333333333333333,480,-0.18485240867418376,223,-3.600999999999889,-0.016147982062779773,0.5695067264573991,0.9148969357224928,5.779399999999898,6,2,147,-7.5765999999999805,-0.051541496598639325,0.6122448979591837,0.7968202491454401,9.310866666666636,6,1,370,-11.177599999999869,-0.030209729729729375,0.85958412231283,40,1.1567333333333405,0.55,46,-3.2574666666666117,0.43478260869565216,44,2.910866666666698,0.7045454545454546,45,-3.9331333333333243,0.5111111111111111,48,-0.47799999999999043,0.6458333333333334,43,-7.832933333333329,0.37209302325581395,45,3.335666666666687,0.7333333333333333,41,-1.079333333333338,0.7073170731707317,18,-2.0000000000000004,0.6666666666666666
asia_break_10_16|mon|TP15_SL25|H480,asia_break_10_16,mon,TP15_SL25,15.0,25.0,0.6,480,-0.18746119811067632,223,-3.7814399999999213,-0.016957130044842696,0.4618834080717489,0.8879647691531014,4.788679999999931,8,2,147,2.8586399999999488,0.01944653061224455,0.4965986394557823,1.091540221286885,7.562200000000021,7,2,370,-0.9227999999999721,-0.0024940540540539786,0.9857988121971403,40,0.7951200000000151,0.55,46,-2.910319999999993,0.391304347826087,44,2.0864800000000376,0.5227272727272727,45,-3.141119999999992,0.35555555555555557,48,-0.611599999999989,0.5,43,-6.622920000000014,0.2558139534883721,45,3.417920000000004,0.5333333333333333,41,7.180439999999962,0.6829268292682927,18,-1.1168000000000031,0.5555555555555556
asia_break_09_14|mon|TP25_SL20|H720,asia_break_09_14,mon,TP25_SL20,25.0,20.0,1.25,720,-0.18876496953561522,209,-3.389949999999931,-0.01621985645932981,0.46411483253588515,0.9225301257132946,6.585549999999932,6,2,135,-4.364550000000043,-0.03233000000000032,0.4148148148148148,0.9096705896231532,10.593500000000002,6,2,344,-7.754499999999976,-0.022542151162790628,0.915781939898856,41,0.940400000000011,0.4878048780487805,41,-1.0667000000000142,0.4634146341463415,40,0.6137000000000401,0.525,41,-1.7633499999999804,0.4146341463414634,46,-2.1139999999999874,0.43478260869565216,40,-8.519699999999979,0.275,43,0.22984999999998745,0.4186046511627907,36,6.4252999999999485,0.5833333333333334,16,-2.5,0.375
prevclose_cont_840|all|TP20_SL15|H480,prevclose_cont_840,all,TP20_SL15,20.0,15.0,1.3333333333333333,480,-0.18957458930975304,1304,-4.471600000000445,-0.0034291411042948203,0.4677914110429448,0.9865345997188222,14.870133333333529,11,2,949,-7.441666666666893,-0.007841587636108422,0.44783983140147526,0.9811475210489086,34.2597333333334,8,1,2253,-11.913266666667333,-0.005287734872022784,0.9836088790657788,260,-2.855933333333465,0.45,261,-5.046466666666753,0.4444444444444444,262,2.7899333333332956,0.49236641221374045,261,-2.6382666666667935,0.4674329501915709,260,3.2791333333332777,0.4846153846153846,260,-1.8682666666667407,0.4461538461538462,262,4.413133333333277,0.4770992366412214,261,-6.044333333333434,0.44061302681992337,166,-3.9421999999999944,0.41566265060240964
inside_prevday_asia_break|all|TP40_SL30|H480,inside_prevday_asia_break,all,TP40_SL30,40.0,30.0,1.3333333333333333,480,-0.19030838374213915,697,-4.400633333333342,-0.00631367766618844,0.46915351506456243,0.9519149483287569,11.600366666666709,9,2,434,17.844133333333133,0.041115514592933486,0.48847926267281105,1.1915594523355726,13.174566666666681,7,3,1131,13.44349999999979,0.011886383731211132,1.0727975669704932,139,1.6613999999999423,0.4676258992805755,149,-3.6119666666665955,0.4161073825503356,125,4.352066666666684,0.568,138,-3.6912666666666833,0.4057971014492754,146,-3.1108666666666913,0.5,149,2.0854666666666155,0.4429530201342282,142,5.617633333333211,0.5211267605633803,92,-5.726500000000034,0.43478260869565216,51,15.867533333333338,0.6274509803921569
asia_expansion_fade_10|r140|TP10_SL25|H720,asia_expansion_fade_10,r140,TP10_SL25,10.0,25.0,0.4,720,-0.2147731080650442,261,-4.326639999999971,-0.016577164750957742,0.5823754789272031,0.9129159229586982,5.969599999999942,7,2,241,-10.263840000000027,-0.042588547717842436,0.6058091286307054,0.8396237913001734,14.662400000000007,4,0,502,-14.590479999999996,-0.029064701195219117,0.8716553192237998,41,-2.246759999999986,0.4878048780487805,52,-1.1222399999999926,0.5384615384615384,68,0.40308000000001787,0.6323529411764706,41,1.9363600000000045,0.6341463414634146,59,-3.297080000000015,0.5932203389830508,61,-1.221640000000034,0.5573770491803278,72,-0.7110799999999835,0.625,72,-7.331120000000011,0.5833333333333334,36,-0.9999999999999999,0.6944444444444444
asia_break_10_16|all|TP25_SL20|H1440,asia_break_10_16,all,TP25_SL20,25.0,20.0,1.25,1440,-0.21742119789191267,1191,-4.0501500000000314,-0.0034006297229219407,0.47523089840470195,0.9861411754722261,22.486050000000013,8,3,801,41.78684999999998,0.052168352059925066,0.49063670411985016,1.1418483978137608,16.300999999999974,8,3,1992,37.73669999999995,0.018944126506024072,1.0643058527021811,232,0.8954999999999592,0.4698275862068966,239,-6.398100000000001,0.4686192468619247,231,7.27870000000004,0.47619047619047616,241,-14.188800000000027,0.43983402489626555,248,8.362549999999999,0.5201612903225806,241,-1.24400000000005,0.47717842323651455,240,24.445100000000053,0.5125,206,5.670249999999989,0.48058252427184467,114,12.915499999999998,0.49122807017543857
asia_break_10_16|mon|TP15_SL20|H480,asia_break_10_16,mon,TP15_SL20,15.0,20.0,0.75,480,-0.2180678686614999,223,-4.048349999999902,-0.018154035874439024,0.4618834080717489,0.9024772444494786,5.831050000000006,8,2,147,-0.1696500000000576,-0.001154081632653453,0.47619047619047616,0.995909544636957,8.797150000000013,7,2,370,-4.217999999999961,-0.011399999999999895,0.949172425136875,40,0.9939000000000192,0.55,46,-3.637899999999991,0.391304347826087,44,3.0155000000000425,0.5227272727272727,45,-3.6763999999999895,0.35555555555555557,48,-0.7434499999999846,0.5,43,-7.528650000000015,0.2558139534883721,45,3.778100000000006,0.5333333333333333,41,4.080899999999952,0.6097560975609756,18,-0.5,0.5555555555555556
asia_expansion_fade_10|r140|TP15_SL25|H720,asia_expansion_fade_10,r140,TP15_SL25,15.0,25.0,0.6,720,-0.2183379443763705,261,-2.7639199999999713,-0.010589731800766174,0.5478927203065134,0.9496550432753301,7.8124399999999525,7,1,241,-6.6252400000000655,-0.027490622406639277,0.5352697095435685,0.9064741011110327,14.09960000000007,5,1,502,-9.389160000000038,-0.018703505976095693,0.9253277047070816,41,-1.8467599999999857,0.4878048780487805,52,-0.5152399999999944,0.5384615384615384,68,-1.622479999999996,0.5441176470588235,41,2.807720000000017,0.6097560975609756,59,-1.587160000000013,0.559322033898305,61,-0.35664000000002494,0.5245901639344263,72,-0.2545199999999923,0.5277777777777778,72,-8.41408000000005,0.4861111111111111,36,2.4,0.6666666666666666
inside_prevday_asia_break|all|TP30_SL25|H480,inside_prevday_asia_break,all,TP30_SL25,30.0,25.0,1.2,480,-0.2197518954935333,697,-4.605560000000016,-0.0066076901004304385,0.46915351506456243,0.9574086445592159,13.119040000000062,9,2,434,13.064399999999786,0.030102304147464943,0.4838709677419355,1.1197910286381998,15.584439999999994,8,3,1131,8.458839999999764,0.007479080459769906,1.038946083125837,139,1.993679999999931,0.4676258992805755,149,-3.8811599999999182,0.4161073825503356,125,5.281960000000016,0.568,138,-4.5086000000000155,0.4057971014492754,146,-3.4914400000000305,0.5,149,0.8628799999999499,0.4429530201342282,142,6.91511999999986,0.5211267605633803,92,-8.571200000000026,0.43478260869565216,51,13.857600000000001,0.5882352941176471
asia_break_09_14|thu_fri|TP30_SL25|H1440,asia_break_09_14,thu_fri,TP30_SL25,30.0,25.0,1.2,1440,-0.21976752481215256,442,-5.147479999999905,-0.011645882352940961,0.4683257918552036,0.9410766525044046,8.209480000000033,6,2,290,34.48960000000001,0.11892965517241383,0.5241379310344828,1.423026654054627,13.310480000000013,9,4,732,29.342120000000108,0.04008486338797829,1.1737356287674052,96,-1.9025999999999754,0.3958333333333333,87,-4.497439999999951,0.4367816091954023,80,1.7641600000000466,0.5375,91,3.9238000000000106,0.5274725274725275,88,-4.435400000000035,0.45454545454545453,90,2.689840000000003,0.43333333333333335,88,22.70003999999997,0.625,78,1.2997200000000344,0.5,34,7.799999999999999,0.5588235294117647
impulse60_fade_600|s040|TP10_SL25|H720,impulse60_fade_600,s040,TP10_SL25,10.0,25.0,0.4,720,-0.21988424377922874,728,-4.513319999999873,-0.006199615384615211,0.5494505494505495,0.9618986225720441,18.999279999999878,8,3,517,-1.156679999999911,-0.002237292069632323,0.655705996131528,0.9906318822475195,15.450439999999928,5,1,1245,-5.66999999999978,-0.004554216867469703,0.9765630231468057,150,6.053879999999983,0.6066666666666667,145,2.0464800000000394,0.5655172413793104,148,-8.820839999999952,0.5,132,2.17592000000007,0.553030303030303,153,-5.968760000000009,0.5228758169934641,140,9.45224000000001,0.6642857142857143,144,-2.2671599999999583,0.6111111111111112,136,-7.207359999999971,0.6617647058823529,97,-1.1343999999999874,0.7010309278350515
asia_break_09_14|thu_fri|TP40_SL30|H1440,asia_break_09_14,thu_fri,TP40_SL30,40.0,30.0,1.3333333333333333,1440,-0.22126868447539794,442,-5.389166666666568,-0.012192684766213954,0.4683257918552036,0.9272666662467858,7.359033333333356,6,2,290,25.580300000000037,0.08820793103448288,0.5103448275862069,1.3403649766151517,12.033266666666673,9,3,732,20.19113333333347,0.027583515482696,1.1352836430775946,96,-1.842166666666647,0.3958333333333333,87,-3.9610999999999494,0.4367816091954023,80,1.2716000000000425,0.5375,91,3.3546333333333527,0.5274725274725275,88,-4.212133333333364,0.45454545454545453,90,4.506600000000002,0.43333333333333335,88,18.091866666666675,0.6136363636363636,78,-0.7321666666666427,0.48717948717948717,34,3.7140000000000013,0.5
asia_break_10_16|mon|TP25_SL20|H480,asia_break_10_16,mon,TP25_SL20,25.0,20.0,1.25,480,-0.22157587646538562,223,-4.020049999999866,-0.018027130044842448,0.43946188340807174,0.9061816645779539,6.240649999999971,8,2,147,5.67759999999995,0.03862312925170034,0.4557823129251701,1.1314180165082646,8.797150000000013,7,2,370,1.6575500000000813,0.004479864864865085,1.0192622126879254,40,0.9939000000000192,0.55,46,-3.637899999999991,0.391304347826087,44,2.827050000000053,0.45454545454545453,45,-2.884799999999961,0.35555555555555557,48,-1.3182999999999883,0.4583333333333333,43,-7.039500000000022,0.2558139534883721,45,3.9976500000000326,0.5111111111111111,41,9.487449999999946,0.6097560975609756,18,-0.768000000000006,0.4444444444444444
asia_break_10_16|all|TP20_SL15|H1440,asia_break_10_16,all,TP20_SL15,20.0,15.0,1.3333333333333333,1440,-0.22433598512033395,1191,-1.6087333333334026,-0.0013507416736636463,0.4643157010915197,0.995721411418269,27.791000000000018,8,3,801,43.01919999999981,0.05370686641697854,0.4769038701622971,1.1220845920249825,20.394733333333416,11,3,1992,41.410466666666416,0.020788386880856633,1.0568537438704317,232,2.1150666666666154,0.4698275862068966,239,-7.420533333333317,0.46443514644351463,231,6.949733333333317,0.4588744588744589,241,-10.976933333333323,0.43568464730290457,248,7.72393333333331,0.49193548387096775,241,-8.254066666666755,0.4605809128630705,240,18.01326666666665,0.48333333333333334,206,16.59333333333327,0.48058252427184467,114,16.66666666666666,0.49122807017543857
asia_body_cont_600|all|TP40_SL30|H480,asia_body_cont_600,all,TP40_SL30,40.0,30.0,1.3333333333333333,480,-0.2279353526195295,1291,-5.567533333333231,-0.004312574231861527,0.4694035631293571,0.9676452299639898,15.100766666666502,10,2,938,0.7590333333331438,0.0008092039800993004,0.4968017057569296,1.0030778509352896,22.074033333333425,11,2,2229,-4.808500000000077,-0.0021572454015253823,0.9885153455937156,258,0.8636000000000723,0.49224806201550386,258,-7.22746666666667,0.4573643410852713,259,-4.274499999999893,0.4749034749034749,258,5.566699999999964,0.4418604651162791,258,-0.4958666666667053,0.4806201550387597,257,-9.826866666666719,0.4396887159533074,259,8.18703333333334,0.5521235521235521,258,-4.460000000000083,0.5,164,6.858866666666618,0.49390243902439024
asia_break_retest|w90|TP40_SL30|H720,asia_break_retest,w90,TP40_SL30,40.0,30.0,1.3333333333333333,720,-0.22866556912032507,872,-5.088733333333121,-0.005835703363914129,0.47477064220183485,0.9616334304003722,13.911066666666505,11,2,568,31.543700000000012,0.05553468309859157,0.5105633802816901,1.2340438739981592,15.094966666666709,10,3,1440,26.454966666666895,0.01837150462962979,1.0989298263612024,154,1.5659999999999776,0.45454545454545453,169,-3.2887999999998634,0.48520710059171596,174,-0.4323666666666755,0.4482758620689655,184,-7.094833333333291,0.42391304347826086,191,4.161266666666727,0.5549738219895288,174,-2.018300000000023,0.42528735632183906,169,17.229633333333357,0.5621301775147929,150,2.417266666666558,0.5266666666666666,75,13.915100000000118,0.56
asia_mid_cont_840|all|TP10_SL25|H720,asia_mid_cont_840,all,TP10_SL25,10.0,25.0,0.4,720,-0.22874567564823292,1305,-4.680559999999992,-0.003586636015325664,0.5187739463601533,0.9754018737325333,16.95063999999996,11,2,949,-32.13327999999999,-0.03386014752370916,0.5795574288724974,0.8607934819356715,40.654480000000184,7,0,2254,-36.81383999999998,-0.016332670807453407,0.9125796389794584,261,-1.397880000000023,0.4674329501915709,261,-6.048040000000045,0.46360153256704983,262,1.1467200000000344,0.5610687022900763,261,-6.41895999999995,0.5134099616858238,260,8.037599999999994,0.5884615384615385,260,-14.281920000000024,0.47692307692307695,262,-2.256920000000015,0.5610687022900763,261,-8.123359999999977,0.6398467432950191,166,-7.471079999999967,0.6746987951807228
asia_mid_cont_600|all|TP40_SL30|H480,asia_mid_cont_600,all,TP40_SL30,40.0,30.0,1.3333333333333333,480,-0.23376601310770392,1305,-4.704466666666667,-0.003604955300127714,0.46206896551724136,0.9724935874435704,17.20243333333325,9,2,949,14.353433333333072,0.015124798033016936,0.49209694415173866,1.0594008583681505,18.32346666666688,11,2,2254,9.648966666666395,0.004280819284235312,1.0233818869757658,261,-2.640999999999994,0.4559386973180077,261,-9.419933333333312,0.4061302681992337,262,2.9483666666667725,0.4961832061068702,261,10.10519999999993,0.47509578544061304,260,-5.697100000000068,0.47692307692307695,260,-4.818833333333394,0.43846153846153846,262,6.1737333333332725,0.5305343511450382,261,-2.540566666666792,0.4942528735632184,166,15.539099999999987,0.5120481927710844
prevclose_cont_840|all|TP15_SL20|H480,prevclose_cont_840,all,TP15_SL20,15.0,20.0,0.75,480,-0.2347645589865865,1304,-2.6395500000003578,-0.002024194785276348,0.4854294478527607,0.9892663389902037,15.968150000000195,11,1,949,-12.188400000000179,-0.012843414120126637,0.505795574288725,0.9595244377134975,27.510950000000093,7,0,2253,-14.827950000000534,-0.006581424766977601,0.9728943685703759,260,-2.173100000000101,0.45,261,-6.23515000000009,0.4444444444444444,262,-0.5199000000000401,0.5152671755725191,261,-0.6027000000000946,0.4904214559386973,260,6.891299999999969,0.5269230769230769,260,-1.9026000000000995,0.45384615384615384,262,-0.062300000000015565,0.5076335877862596,261,-4.652850000000081,0.5287356321839081,166,-5.5706499999999775,0.5481927710843374
asia_compression_break|r070|TP5_SL15|H1440,asia_compression_break,r070,TP5_SL15,5.0,15.0,0.3333333333333333,1440,-0.23484559580118686,220,-3.432066666666671,-0.01560030303030305,0.6409090909090909,0.9297564583097394,9.960466666666669,4,2,176,10.729133333333323,0.060960984848484785,0.7784090909090909,1.311728484735789,5.159799999999996,3,3,396,7.2970666666666535,0.018426936026935993,1.0876232622405668,34,1.3126666666666698,0.6176470588235294,58,-1.877999999999991,0.5689655172413793,45,-5.5607333333333235,0.6222222222222222,40,-0.10560000000002018,0.65,43,2.7995999999999936,0.7674418604651163,46,5.4743999999999975,0.8043478260869565,45,1.7478666666666558,0.7555555555555555,50,-0.1597999999999965,0.74,35,3.666666666666665,0.8285714285714286
asia_break_10_16|mon|TP20_SL20|H720,asia_break_10_16,mon,TP20_SL20,20.0,20.0,1.0,720,-0.235407848234715,223,-3.9825499999999225,-0.017858968609865123,0.47085201793721976,0.9147433770404082,7.444350000000009,6,2,147,9.693650000000037,0.06594319727891182,0.5034013605442177,1.2280268636352951,9.240150000000007,12,2,370,5.71110000000011,0.015435405405405703,1.064008921416444,40,0.872850000000028,0.5,46,-1.4301000000000046,0.4782608695652174,44,2.002500000000032,0.5227272727272727,45,-2.7967999999999837,0.37777777777777777,48,-2.630999999999995,0.4791666666666667,43,-7.639999999999997,0.27906976744186046,45,6.255850000000056,0.5555555555555556,41,11.077799999999979,0.6829268292682927,18,0.0,0.5
asia_break_retest|w90|TP40_SL30|H1440,asia_break_retest,w90,TP40_SL30,40.0,30.0,1.3333333333333333,1440,-0.23636455047760935,872,-2.5287999999998476,-0.0028999999999998255,0.4782110091743119,0.9829246163586887,15.154233333333234,9,1,568,28.631599999999963,0.050407746478873174,0.4964788732394366,1.1813344277391336,19.308266666666697,8,3,1440,26.10280000000011,0.01812694444444452,1.085306018581863,154,-0.14500000000000468,0.4675324675324675,169,-3.517166666666616,0.48520710059171596,174,-1.628000000000005,0.4425287356321839,184,-3.480899999999914,0.46195652173913043,191,6.242266666666689,0.5287958115183246,174,0.28776666666666073,0.47701149425287354,169,11.664366666666727,0.514792899408284,150,-2.1412000000001346,0.48,75,18.820666666666703,0.5333333333333333
asia_expansion_fade_10|r140|TP20_SL15|H720,asia_expansion_fade_10,r140,TP20_SL15,20.0,15.0,1.3333333333333333,720,-0.2375239424818934,261,-2.161999999999975,-0.008283524904214464,0.5095785440613027,0.9746974894884963,17.242599999999925,7,2,241,-22.204000000000203,-0.09213278008298839,0.4024896265560166,0.8075308343046541,34.468533333333525,8,1,502,-24.366000000000174,-0.048537848605578034,0.8786614212439611,41,-3.0500000000000003,0.4878048780487805,52,-0.09806666666668226,0.5384615384615384,68,-7.911933333333277,0.4411764705882353,41,3.371599999999989,0.5609756097560976,59,5.526399999999995,0.5423728813559322,61,3.1866666666666026,0.5081967213114754,72,-4.983933333333367,0.4027777777777778,72,-17.073400000000102,0.3194444444444444,36,-3.333333333333335,0.3888888888888889
asia_expansion_fade_10|r140|TP40_SL30|H1440,asia_expansion_fade_10,r140,TP40_SL30,40.0,30.0,1.3333333333333333,1440,-0.23845529296113038,261,-3.7235666666666694,-0.01426653895274586,0.5172413793103449,0.9322484875134569,10.29480000000001,8,2,241,-19.2132333333334,-0.0797229598893502,0.42323651452282157,0.7906367958109697,28.533433333333395,8,1,502,-22.93680000000007,-0.04569083665338659,0.8436791991405466,41,-1.9481333333333246,0.4878048780487805,52,0.20776666666666493,0.5384615384615384,68,-3.64896666666666,0.4852941176470588,41,3.4620333333333297,0.6341463414634146,59,-1.7962666666666784,0.4745762711864407,61,-0.19339999999999663,0.4262295081967213,72,-5.380400000000032,0.4583333333333333,72,-18.24743333333336,0.3611111111111111,36,4.607999999999992,0.4722222222222222
impulse60_fade_600|s040|TP20_SL15|H720,impulse60_fade_600,s040,TP20_SL15,20.0,15.0,1.3333333333333333,720,-0.2391562255647178,728,0.10140000000002303,0.00013928571428574593,0.5054945054945055,1.0005032019990452,32.200999999999965,13,3,517,-2.4577999999998106,-0.0047539651837520515,0.4738878143133462,0.9892498295637134,38.146999999999935,10,2,1245,-2.356399999999793,-0.0018926907630520424,0.9945217640769016,150,9.003066666666669,0.6,145,12.949400000000027,0.5517241379310345,148,-16.73166666666663,0.41216216216216217,132,1.2435333333333487,0.5151515151515151,153,-6.362933333333393,0.45098039215686275,140,15.869866666666695,0.5785714285714286,144,5.003533333333461,0.4930555555555556,136,-18.53873333333332,0.3897058823529412,97,-4.792466666666654,0.41237113402061853
prevclose_cont_840|all|TP15_SL25|H720,prevclose_cont_840,all,TP15_SL25,15.0,25.0,0.6,720,-0.2397678768208406,1304,-4.118280000000119,-0.0031581901840491713,0.49616564417177916,0.9796806998126679,13.443920000000123,11,1,949,-13.527240000000011,-0.014254204425711287,0.5353003161222339,0.9475237483121156,28.07708000000003,9,1,2253,-17.645520000000133,-0.007832010652463441,0.9616782091235706,260,-1.8692400000000822,0.46153846153846156,261,-5.454320000000044,0.45977011494252873,262,-0.3480000000000021,0.5190839694656488,261,-1.82931999999998,0.5019157088122606,260,5.382599999999984,0.5384615384615384,260,-2.8758800000000413,0.49230769230769234,262,1.500079999999981,0.5229007633587787,261,-9.280359999999982,0.5440613026819924,166,-2.871079999999966,0.608433734939759
asia_mid_cont_840|all|TP20_SL20|H480,asia_mid_cont_840,all,TP20_SL20,20.0,20.0,1.0,480,-0.2418869475332763,1305,-2.0192000000002155,-0.0015472796934867551,0.4704980842911877,0.991953483868113,17.62550000000016,11,1,949,-8.732000000000074,-0.0092012644889358,0.4773445732349842,0.9727973298267681,27.98245000000002,8,2,2254,-10.751200000000287,-0.004769831410825326,0.9812021845693973,261,-1.8969500000000044,0.4521072796934866,261,-2.729100000000097,0.42911877394636017,262,-3.414150000000052,0.4732824427480916,261,-4.5946500000000245,0.4789272030651341,260,10.61564999999996,0.5192307692307693,260,-9.673300000000065,0.4269230769230769,262,0.018349999999996314,0.4847328244274809,261,-2.622900000000051,0.49808429118773945,166,3.5458500000000424,0.5120481927710844
asia_break_retest|w90|TP15_SL25|H720,asia_break_retest,w90,TP15_SL25,15.0,25.0,0.6,720,-0.24267921034878037,872,-4.146879999999751,-0.004755596330274944,0.4908256880733945,0.9725313318801319,17.116959999999807,11,2,568,19.21724000000001,0.03383316901408453,0.5598591549295775,1.1406530870833524,10.93280000000001,7,3,1440,15.070360000000264,0.01046552777777796,1.0524010950350269,154,1.9808799999999789,0.45454545454545453,169,-4.282359999999873,0.48520710059171596,174,-2.1077199999999827,0.47126436781609193,184,-7.354639999999918,0.45108695652173914,191,7.616960000000044,0.581151832460733,174,-6.452840000000013,0.4367816091954023,169,13.185800000000025,0.591715976331361,150,7.484279999999997,0.6133333333333333,75,5.0,0.6666666666666666
asia_break_09_14|all|TP15_SL25|H720,asia_break_09_14,all,TP15_SL25,15.0,25.0,0.6,720,-0.24342513951299247,1099,-8.195039999999803,-0.007456815286624025,0.4913557779799818,0.957313017866877,15.17903999999989,9,3,722,2.9699199999999832,0.004113462603878093,0.5263157894736842,1.0156813746082451,19.57600000000004,7,2,1821,-5.22511999999981,-0.0028693684788576664,0.9862991299295125,224,0.36080000000000817,0.45982142857142855,215,-6.610239999999958,0.46511627906976744,209,2.4059600000000883,0.5358851674641149,223,-5.085079999999959,0.4618834080717489,228,0.7335200000000249,0.5350877192982456,219,-10.827039999999979,0.4246575342465753,221,10.809400000000005,0.5339366515837104,189,-3.2124400000000417,0.5661375661375662,93,6.199999999999999,0.6666666666666666
asia_mid_cont_600|all|TP20_SL20|H480,asia_mid_cont_600,all,TP20_SL20,20.0,20.0,1.0,480,-0.2435488658821147,1305,-1.1889999999999326,-0.0009111111111110594,0.46513409961685825,0.9952403798329011,24.645549999999858,9,2,949,10.057699999999855,0.01059820864067424,0.4952581664910432,1.0329950566629411,20.53485000000008,11,3,2254,8.868699999999919,0.003934649511978669,1.0159901758690366,261,-3.9232999999999847,0.4559386973180077,261,-12.658349999999938,0.4061302681992337,262,4.033500000000105,0.5038167938931297,261,12.864249999999926,0.47509578544061304,260,-1.505100000000038,0.4846153846153846,260,-10.290950000000112,0.4423076923076923,262,11.902149999999999,0.5267175572519084,261,7.860999999999967,0.5134099616858238,166,0.5855000000000015,0.5
asia_mid_cont_840|all|TP25_SL20|H480,asia_mid_cont_840,all,TP25_SL20,25.0,20.0,1.25,480,-0.24742898033183336,1305,-2.124600000000225,-0.0016280459770116667,0.4666666666666667,0.9915778925029718,17.79545000000019,14,1,949,2.3657500000000002,0.0024928872497365652,0.46259220231822973,1.0071616529546075,25.66120000000005,8,2,2254,0.24114999999977638,0.00010698757763965234,1.0004139200728317,261,-2.101800000000015,0.4521072796934866,261,-4.417150000000095,0.42528735632183906,262,-0.33525000000005356,0.46946564885496184,261,-6.28670000000003,0.47509578544061304,260,11.01629999999997,0.5115384615384615,260,-7.530600000000074,0.4269230769230769,262,3.404100000000107,0.48091603053435117,261,-3.8511000000000895,0.47126436781609193,166,10.343350000000058,0.4759036144578313
asia_break_09_14|all|TP15_SL20|H480,asia_break_09_14,all,TP15_SL20,15.0,20.0,0.75,480,-0.25158231339767084,1099,-8.384400000000031,-0.007629117379435879,0.4749772520473157,0.9597317273539593,15.374299999999941,9,3,722,-4.580250000000138,-0.006343836565097144,0.4986149584487535,0.9787444108508957,23.468299999999978,7,2,1821,-12.964650000000166,-0.007119522240527274,0.9694012044662461,224,2.1636499999998478,0.45982142857142855,215,-6.445699999999976,0.4186046511627907,209,0.5101000000000453,0.507177033492823,223,-5.318650000000001,0.452914798206278,228,0.7062000000000586,0.5350877192982456,219,-10.719200000000013,0.410958904109589,221,10.770099999999834,0.5248868778280543,189,-9.631149999999959,0.5185185185185185,93,5.0,0.6021505376344086
asia_mid_cont_840|all|TP10_SL25|H480,asia_mid_cont_840,all,TP10_SL25,10.0,25.0,0.4,480,-0.2558984168410964,1305,-3.349160000000145,-0.0025664061302683103,0.503448275862069,0.9818542479728,15.97056000000012,11,1,949,-29.722999999999992,-0.03132033719704952,0.5732349841938883,0.867691588349061,38.49204000000017,8,0,2254,-33.072160000000125,-0.014672653061224545,0.9191823024565213,261,-1.1254799999999974,0.4559386973180077,261,-4.586040000000075,0.4367816091954023,262,-0.2670400000000507,0.5343511450381679,261,-5.275560000000022,0.5134099616858238,260,7.904960000000002,0.5769230769230769,260,-13.599400000000042,0.46153846153846156,262,-3.1592799999999523,0.549618320610687,261,-6.240200000000023,0.6436781609195402,166,-6.724119999999969,0.6746987951807228
asia_break_10_16|mon|TP10_SL20|H1440,asia_break_10_16,mon,TP10_SL20,10.0,20.0,0.5,1440,-0.2563080157260702,223,-5.246450000000016,-0.02352668161434985,0.5246636771300448,0.8892125601824478,8.188150000000018,6,3,147,-4.194399999999927,-0.028533333333332838,0.5714285714285714,0.8993251781863236,10.821049999999932,5,2,370,-9.440849999999944,-0.02551581081081066,0.8939454958135278,40,1.7475500000000126,0.525,46,-3.813650000000007,0.4782608695652174,44,0.763049999999998,0.5681818181818182,45,-4.706450000000018,0.4444444444444444,48,0.7630499999999983,0.6041666666666666,43,-8.505300000000009,0.3953488372093023,45,-0.16109999999991909,0.5555555555555556,41,2.9720000000000026,0.7073170731707317,18,1.5,0.7222222222222222
