family,param,tp,sl,robust_score,positive_train_years,train_n,train_net,train_expectancy,train_pf,train_positive_rate,train_max_dd,train_tp,train_sl,train_eod,oos_n,oos_net,oos_expectancy,oos_pf,oos_positive_rate,oos_max_dd,oos_tp,oos_sl,oos_eod,all_n,all_net,all_expectancy,all_pf,all_positive_rate,all_max_dd,all_tp,all_sl,all_eod
afternoon_14_15_orb,b=0.0,10.0,20.0,-0.5867842553237026,1,773,-341.1129999999994,-0.44128460543337567,0.9160496142391755,0.5485122897800776,433.7449999999999,350,131,292,162,-165.32699999999932,-1.0205370370370328,0.8605220331604702,0.6296296296296297,285.3269999999993,102,59,1,935,-506.4399999999987,-0.541647058823528,0.9035094337609526,0.5625668449197861,639.0719999999992,452,190,293
afternoon_14_15_orb,b=0.0,10.0,25.0,-0.6646815983863119,0,773,-420.78999999999974,-0.5443596377749026,0.8999419563952473,0.5588615782664942,498.42200000000025,356,89,328,162,-130.42699999999968,-0.805104938271603,0.8948531433127466,0.6851851851851852,315.4269999999997,111,49,2,935,-551.2169999999994,-0.5895368983957213,0.8987828610440984,0.5807486631016042,753.8489999999999,467,138,330
afternoon_14_15_orb,b=0.0,10.0,30.0,-0.7249289625561347,1,773,-416.73600000000033,-0.5391151358344118,0.9017457658488165,0.5640362225097024,493.13100000000077,360,55,358,162,-135.42699999999968,-0.8359691358024671,0.8962584656208278,0.7222222222222222,305.4269999999997,117,43,2,935,-552.163,-0.5905486631016043,0.9004543494376611,0.5914438502673797,748.5580000000004,477,98,360
afternoon_14_15_orb,b=0.0,10.0,35.0,-0.797251188798254,1,773,-425.73800000000097,-0.5507606727037528,0.900305052890743,0.5666235446313066,502.1330000000014,362,39,372,162,-177.1269999999995,-1.0933765432098734,0.8713793281229694,0.7407407407407407,345.4269999999997,120,38,4,935,-602.8650000000005,-0.6447754010695192,0.8932516386798203,0.5967914438502674,807.5600000000011,482,77,376
afternoon_14_15_orb,b=0.0,15.0,15.0,-0.15204943836130533,2,773,-10.670000000002346,-0.013803363518761122,0.9974711834600698,0.48771021992238034,392.7520000000011,237,216,320,162,-219.3869999999988,-1.3542407407407333,0.8330879718073908,0.4506172839506173,354.3869999999988,73,87,2,935,-230.05700000000115,-0.2460502673796804,0.9584265792901451,0.48128342245989303,399.1510000000019,310,303,322
afternoon_14_15_orb,b=0.0,15.0,20.0,-0.03289126037419099,2,773,122.57999999999674,0.1585769728331135,1.0284667988367107,0.5109961190168176,397.0460000000012,250,139,384,162,-327.72699999999895,-2.0230061728394997,0.7896120437021383,0.5061728395061729,437.72699999999895,82,77,3,935,-205.1470000000022,-0.21940855614973498,0.9650146423920609,0.5101604278074866,437.72699999999895,332,216,387
afternoon_14_15_orb,b=0.0,15.0,25.0,-0.052811230102270956,2,773,116.6649999999961,0.15092496765846844,1.026415851367503,0.5239327296248383,436.1460000000013,256,92,425,162,-279.3169999999991,-1.7241790123456735,0.8316674872854317,0.5679012345679012,457.8269999999993,92,65,5,935,-162.652000000003,-0.17395935828877326,0.9732295071228545,0.5315508021390374,504.97400000000016,348,157,430
afternoon_14_15_orb,b=0.0,15.0,30.0,-0.0719082370055327,2,773,80.7189999999955,0.10442302716687646,1.017947833681643,0.5278137128072445,465.21800000000076,259,59,455,162,-251.77700000000004,-1.5541790123456793,0.8553950665570831,0.6172839506172839,410.28700000000026,99,56,7,935,-171.05800000000454,-0.1829497326203257,0.9725805314046824,0.5433155080213904,600.6970000000015,358,115,462
afternoon_14_15_orb,b=0.0,15.0,35.0,-0.10921745665815841,2,773,67.06699999999432,0.08676196636480507,1.0147805571992587,0.5304010349288486,459.54200000000105,260,42,471,162,-370.84400000000005,-2.289160493827161,0.8038074197282409,0.6296296296296297,507.65400000000045,101,51,10,935,-303.7770000000057,-0.32489518716578153,0.9527395332621097,0.5475935828877005,736.9740000000024,361,93,481
afternoon_14_15_orb,b=0.0,20.0,15.0,-0.03181624557281226,2,773,99.04099999999744,0.12812548512289448,1.0227691922880708,0.46571798188874514,423.38500000000045,159,222,392,162,-290.57699999999795,-1.7936851851851725,0.8050573704008593,0.37037037037037035,479.3869999999988,60,98,4,935,-191.5360000000005,-0.20485133689839627,0.96720475011977,0.44919786096256686,479.3869999999988,219,320,396
afternoon_14_15_orb,b=0.0,20.0,20.0,0.14593473138858637,2,773,294.7939999999967,0.3813635187580811,1.0664102715442407,0.4890038809831824,420.6630000000007,172,142,459,162,-496.8069999999975,-3.0667098765431944,0.727809350888142,0.41358024691358025,625.6169999999984,66,89,7,935,-202.01300000000083,-0.21605668449197948,0.967751184149801,0.47593582887700536,625.6169999999984,238,231,466
afternoon_14_15_orb,b=0.0,20.0,25.0,0.11551933895112665,2,773,277.3479999999961,0.35879430789132744,1.0608577371291037,0.500646830530401,459.0280000000007,176,94,503,162,-430.7869999999971,-2.659179012345661,0.780413159908188,0.48148148148148145,638.1069999999982,76,76,10,935,-153.439000000001,-0.16410588235294224,0.9764632487432358,0.49732620320855614,638.1069999999982,252,170,513
afternoon_14_15_orb,b=0.0,20.0,30.0,0.08337849891365023,2,773,219.1219999999953,0.2834695989650651,1.0470669049775707,0.5032341526520052,489.60000000000014,178,61,534,162,-422.59299999999666,-2.6085987654320784,0.797580893542361,0.5308641975308642,615.8269999999984,82,66,14,935,-203.47100000000137,-0.2176160427807501,0.9698260009704509,0.5080213903743316,747.396999999999,260,127,548
afternoon_14_15_orb,b=0.0,20.0,35.0,0.020512158895240107,2,773,171.70999999999435,0.2221345407503161,1.0364224889938143,0.5045278137128072,483.92400000000043,178,43,552,162,-581.6599999999967,-3.5904938271604734,0.7456423442569915,0.5432098765432098,748.1939999999986,84,61,17,935,-409.9500000000023,-0.43844919786096503,0.9414455430695559,0.5112299465240642,952.4339999999997,262,104,569
afternoon_14_15_orb,b=0.0,25.0,15.0,0.15551486063304645,2,773,237.64499999999862,0.3074320827943061,1.0539227131603002,0.4579560155239327,386.2420000000004,108,225,440,162,-388.15399999999727,-2.3960123456789955,0.7585707585956396,0.3148148148148148,544.293999999998,48,105,9,935,-150.50899999999865,-0.16097219251336753,0.9749772023525012,0.43315508021390375,544.293999999998,156,330,449
afternoon_14_15_orb,b=0.0,25.0,20.0,0.34175406222631244,2,773,442.0379999999982,0.5718473479948231,1.09798370418381,0.48124191461837,398.3070000000007,117,145,511,162,-618.7639999999969,-3.819530864197512,0.6863911803284682,0.35802469135802467,733.7639999999969,53,95,14,935,-176.72599999999875,-0.18901176470588102,0.972745916112952,0.45989304812834225,733.7639999999969,170,240,525
afternoon_14_15_orb,b=0.0,25.0,25.0,0.32816105094717446,2,773,433.4219999999975,0.5607011642949515,1.093392865569582,0.49288486416558863,436.6720000000007,121,96,556,162,-496.2239999999965,-3.06311111111109,0.7653381152483139,0.43209876543209874,728.0239999999967,63,81,18,935,-62.801999999999,-0.0671679144385016,0.9907035487184407,0.4823529411764706,728.0239999999967,184,177,574
afternoon_14_15_orb,b=0.0,25.0,30.0,0.27397320542968934,2,773,375.19599999999673,0.4853764553686892,1.0790040498429898,0.49547218628719275,468.3570000000002,123,63,587,162,-560.7899999999954,-3.4616666666666385,0.755465922469805,0.4691358024691358,738.5039999999963,67,71,24,935,-185.5939999999987,-0.19849625668449059,0.9736460991202824,0.4909090909090909,757.6039999999966,190,134,611
afternoon_14_15_orb,b=0.0,25.0,35.0,0.17864225671771888,2,773,317.7839999999958,0.41110478654591953,1.065958685533709,0.49676584734799484,462.6810000000005,123,45,605,162,-701.3269999999957,-4.329179012345652,0.7176437101146346,0.48148148148148145,890.8709999999965,69,65,28,935,-383.5429999999999,-0.4102064171122993,0.9474725415591471,0.49411764705882355,987.6409999999973,192,110,633
afternoon_14_15_orb,b=0.0,30.0,15.0,0.17181352308788608,2,773,252.46699999999873,0.32660672703751453,1.0563273221435914,0.4514877102199224,332.2660000000003,80,230,463,162,-505.2539999999972,-3.1188518518518342,0.7001004306885805,0.2716049382716049,607.3939999999975,37,110,15,935,-252.78699999999844,-0.270360427807485,0.9590089648177322,0.4203208556149733,607.3939999999975,117,340,478
afternoon_14_15_orb,b=0.0,30.0,20.0,0.4205447666061816,2,773,468.6769999999983,0.6063091849935295,1.101889294577123,0.47477360931435963,344.3310000000006,87,149,537,162,-721.9499999999971,-4.456481481481464,0.6497326722105253,0.3148148148148148,809.0899999999974,42,99,21,935,-253.27299999999877,-0.270880213903742,0.9619767587623791,0.4470588235294118,809.0899999999974,129,248,558
afternoon_14_15_orb,b=0.0,30.0,25.0,0.4371623673065663,2,773,472.2809999999979,0.6109715394566596,1.0996972863430539,0.48641655886157825,382.6960000000006,91,99,583,162,-702.1799999999971,-4.334444444444427,0.691041170750596,0.3765432098765432,800.2739999999976,48,87,27,935,-229.8989999999992,-0.24588128342245905,0.9672035755248308,0.46737967914438505,800.2739999999976,139,186,610
afternoon_14_15_orb,b=0.0,30.0,30.0,0.28043713305266793,2,773,374.73399999999674,0.48477878395859864,1.0770997963943523,0.4890038809831824,414.3810000000001,91,66,616,162,-750.1259999999961,-4.630407407407383,0.6944218128252855,0.41358024691358025,842.0939999999969,52,76,34,935,-375.39199999999937,-0.4014887700534753,0.9486829528627704,0.47593582887700536,992.2059999999974,143,142,650
afternoon_14_15_orb,b=0.0,30.0,35.0,0.14477947423886534,1,773,317.92199999999616,0.4112833117723107,1.0645051726362784,0.49029754204398446,431.2440000000015,91,47,635,162,-967.1629999999964,-5.97014197530862,0.6420318504648556,0.41975308641975306,1049.1309999999971,53,70,39,935,-649.2410000000002,-0.6943754010695189,0.9149143542293294,0.47807486631016044,1271.3129999999978,144,117,674
afternoon_14_15_orb,b=1.0,10.0,15.0,-0.39521888937304667,1,771,-225.9460000000006,-0.2930557717250332,0.9407601502639685,0.5369649805447471,344.1700000000003,332,193,246,162,-145.32699999999932,-0.897080246913576,0.8622919720617407,0.5617283950617284,260.3269999999993,91,70,1,933,-371.2729999999999,-0.3979346195069667,0.9237540854496895,0.5412647374062165,519.8060000000003,423,263,247
afternoon_14_15_orb,b=1.0,10.0,20.0,-0.3320881168522307,1,771,-195.36800000000198,-0.25339559014267443,0.9500700641451748,0.5577172503242542,337.8570000000002,344,126,301,162,-255.32699999999932,-1.5760925925925884,0.7949719230370823,0.6111111111111112,325.3269999999993,99,62,1,933,-450.6950000000013,-0.4830600214362286,0.9126250201137224,0.5669882100750268,552.9510000000016,443,188,302
afternoon_14_15_orb,b=1.0,10.0,25.0,-0.3270075541540509,1,771,-188.25200000000336,-0.24416601815824043,0.9525617635496771,0.569390402075227,355.0250000000001,350,81,340,162,-186.8169999999991,-1.1531913580246858,0.8536853754296824,0.6728395061728395,361.8169999999991,109,50,3,933,-375.06900000000246,-0.40200321543408624,0.9284925942441976,0.587352625937835,650.463999999999,459,131,343
afternoon_14_15_orb,b=1.0,10.0,30.0,-0.4005603673030441,1,771,-213.41000000000508,-0.2767963683527952,0.9469593524870511,0.5732814526588845,403.4440000000002,353,51,367,162,-236.8169999999991,-1.4618333333333278,0.8279967490232912,0.7037037037037037,416.8169999999991,114,45,3,933,-450.2270000000042,-0.4825584137191899,0.9166298016697104,0.5959271168274384,800.0899999999992,467,96,370
afternoon_14_15_orb,b=1.0,10.0,35.0,-0.36331828805916955,1,771,-165.1560000000061,-0.2142101167315254,0.9587652649113751,0.5771725032425421,415.58300000000054,356,33,382,162,-162.66699999999946,-1.004117283950614,0.8799343379954639,0.7407407407407407,399.34000000000015,119,37,6,933,-327.82300000000555,-0.3513644158628141,0.9388399167848386,0.6055734190782422,750.25,475,70,388
afternoon_14_15_orb,b=1.0,15.0,15.0,0.05255934546332666,2,771,115.22899999999686,0.14945395590142263,1.0282200956351895,0.49286640726329445,356.10900000000015,234,206,331,162,-129.3869999999988,-0.7986851851851778,0.898071273772302,0.4691358024691358,294.3869999999988,76,84,2,933,-14.158000000001948,-0.015174705251877758,0.9973549362442108,0.4887459807073955,356.10900000000015,310,290,333
afternoon_14_15_orb,b=1.0,15.0,20.0,0.12201305483594554,2,771,220.73399999999515,0.2862957198443517,1.0528833391630998,0.5175097276264592,347.95200000000114,245,135,391,162,-339.3869999999988,-2.094981481481474,0.783745500631776,0.5061728395061729,459.3869999999988,82,78,2,933,-118.65300000000366,-0.12717363344051838,0.9793408639914524,0.5155412647374062,459.3869999999988,327,213,393
afternoon_14_15_orb,b=1.0,15.0,25.0,0.15793427660466927,2,771,237.89499999999293,0.30855382619973143,1.0560578376348027,0.5291828793774319,361.96399999999994,250,86,435,162,-209.84399999999823,-1.2953333333333223,0.8698534514784795,0.5802469135802469,428.35399999999845,93,63,6,933,28.0509999999947,0.03006538049302755,1.0047900406225354,0.5380493033226152,482.00799999999845,343,149,441
afternoon_14_15_orb,b=1.0,15.0,30.0,0.13021121016227563,2,771,212.64699999999107,0.27580674448766673,1.0492924183876158,0.5330739299610895,412.08700000000135,253,55,463,162,-299.84399999999823,-1.850888888888878,0.8312987694719219,0.6111111111111112,503.35399999999845,98,58,6,933,-87.19700000000716,-0.09345873526260147,0.9856851273041447,0.5466237942122186,656.6339999999987,351,113,469
afternoon_14_15_orb,b=1.0,15.0,35.0,0.1720346708411741,2,771,259.56099999998946,0.336654993514902,1.060243712684365,0.5369649805447471,393.2450000000017,255,36,480,162,-235.72099999999864,-1.4550679012345595,0.8683412701338371,0.6481481481481481,421.23099999999886,103,48,11,933,23.839999999990823,0.025551982851008386,1.0039088951960253,0.5562700964630225,595.3409999999999,358,84,491
afternoon_14_15_orb,b=1.0,20.0,15.0,0.19544432052769276,2,771,215.88799999999787,0.280010376134887,1.0514980467105368,0.4708171206225681,356.0419999999999,153,210,408,162,-289.746999999998,-1.7885617283950495,0.8038681194903982,0.3765432098765432,470.35699999999815,59,97,6,933,-73.85900000000015,-0.07916291532690263,0.9869724944112902,0.45444801714898175,470.35699999999815,212,307,414
afternoon_14_15_orb,b=1.0,20.0,20.0,0.26263148173452167,2,771,327.63299999999595,0.42494552529182356,1.0761288520665173,0.49416342412451364,338.19399999999973,162,138,471,162,-604.1869999999985,-3.72954938271604,0.6772069088397102,0.4012345679012346,739.7969999999987,63,91,8,933,-276.5540000000026,-0.29641371918542614,0.9552169078301017,0.4780278670953912,739.7969999999987,225,229,479
afternoon_14_15_orb,b=1.0,20.0,25.0,0.33784335180079417,3,771,392.7269999999937,0.5093735408560229,1.0901782913731906,0.5071335927367056,356.8969999999997,167,87,517,162,-459.08399999999847,-2.8338518518518425,0.765141628472928,0.48148148148148145,695.8439999999991,74,75,13,933,-66.35700000000475,-0.07112218649518194,0.9894833901846551,0.5026795284030011,695.8439999999991,241,162,530
afternoon_14_15_orb,b=1.0,20.0,30.0,0.33050371304336856,2,771,377.47899999999186,0.48959662775615026,1.0852048212134093,0.5110246433203631,402.32899999999995,170,56,545,162,-609.7439999999992,-3.763851851851847,0.7209903783631918,0.5061728395061729,838.8639999999996,78,70,14,933,-232.26500000000738,-0.2489442658092255,0.9648915350757383,0.5101822079314041,882.4109999999991,248,126,559
afternoon_14_15_orb,b=1.0,20.0,35.0,0.3537326481462197,2,771,395.6129999999905,0.5131167315174974,1.0890522861104586,0.5136186770428015,383.4870000000003,170,37,564,162,-591.8909999999992,-3.653648148148143,0.7379174057546583,0.5432098765432098,808.0109999999995,82,60,20,933,-196.27800000000866,-0.21037299035370702,0.970708684542688,0.5187566988210075,897.971,252,97,584
afternoon_14_15_orb,b=1.0,25.0,15.0,0.40556271052072623,3,771,396.87799999999856,0.5147574578469502,1.0931483469065826,0.46433203631647213,319.0239999999999,110,214,447,162,-320.9939999999974,-1.9814444444444286,0.796927153055261,0.3271604938271605,511.9039999999977,50,103,9,933,75.88400000000115,0.08133333333333456,1.0129907369697606,0.4405144694533762,511.9039999999977,160,317,456
afternoon_14_15_orb,b=1.0,25.0,20.0,0.512112911302703,3,771,521.5529999999969,0.6764630350194513,1.1187448972203988,0.4876783398184176,293.0479999999998,117,142,512,162,-689.5239999999981,-4.256320987654309,0.6560778578710795,0.345679012345679,835.4339999999984,52,96,14,933,-167.97100000000114,-0.18003322615219844,0.973742625171601,0.4630225080385852,835.4339999999984,169,238,526
afternoon_14_15_orb,b=1.0,25.0,25.0,0.6068478415412242,3,771,602.4069999999949,0.7813320363164655,1.135355751856063,0.5006485084306096,314.8789999999997,121,89,561,162,-499.690999999998,-3.084512345679,0.7606687983508512,0.43209876543209874,790.6309999999985,62,79,21,933,102.71599999999694,0.11009217577705996,1.0157096297111985,0.4887459807073955,790.6309999999985,183,168,582
afternoon_14_15_orb,b=1.0,25.0,30.0,0.5846323529906323,3,771,592.1589999999931,0.7680402075226888,1.1305524457239444,0.5045395590142672,357.183,124,58,589,162,-705.3509999999987,-4.354018518518511,0.7021980777902191,0.4506172839506173,941.2909999999993,65,75,22,933,-113.19200000000569,-0.12132047159700503,0.9836056218731516,0.49517684887459806,941.2909999999993,189,133,611
afternoon_14_15_orb,b=1.0,25.0,35.0,0.5850367616808054,2,771,600.2929999999917,0.778590142671844,1.1317003874489342,0.5071335927367056,338.34100000000035,124,39,608,162,-681.5879999999979,-4.20733333333332,0.7224398843316273,0.4876543209876543,899.5279999999984,69,64,29,933,-81.29500000000621,-0.08713290460879551,0.9884090491399562,0.5037513397642015,899.5279999999984,193,103,637
afternoon_14_15_orb,b=1.0,30.0,15.0,0.43774520444842047,3,771,384.26399999999853,0.4983968871595312,1.088627719249608,0.4578469520103761,304.54800000000205,77,219,475,162,-438.4439999999977,-2.70644444444443,0.7380271793425535,0.2839506172839506,553.2639999999983,39,109,14,933,-54.179999999999154,-0.058070739549838324,0.9909840243501237,0.42765273311897106,553.2639999999983,116,328,489
afternoon_14_15_orb,b=1.0,30.0,20.0,0.5962189771498486,3,771,554.358999999997,0.7190129701686082,1.1239562775842113,0.48249027237354086,288.16800000000194,84,146,541,162,-791.9959999999992,-4.888864197530859,0.6217621578768908,0.30864197530864196,887.8799999999992,41,100,21,933,-237.63700000000222,-0.2547020364415887,0.9638086335256534,0.45230439442658094,887.8799999999992,125,246,562
afternoon_14_15_orb,b=1.0,30.0,25.0,0.6588314360165989,3,771,594.1869999999951,0.770670557717244,1.130259261500201,0.49416342412451364,276.0589999999995,87,93,591,162,-651.0729999999999,-4.018969135802468,0.7069733425147058,0.3888888888888889,808.0810000000001,48,84,30,933,-56.88600000000474,-0.06097106109325267,0.9916140165596852,0.4758842443729904,808.0810000000001,135,177,621
afternoon_14_15_orb,b=1.0,30.0,30.0,0.5977126305285145,3,771,543.457999999993,0.7048741893644527,1.116451459452045,0.4980544747081712,317.7429999999997,88,62,621,162,-900.1130000000007,-5.5562530864197575,0.6443548418960615,0.4012345679012346,1012.0410000000006,50,80,32,933,-356.6550000000077,-0.3822668810289472,0.9504490986766688,0.4812433011789925,1039.6490000000003,138,142,653
afternoon_14_15_orb,b=1.0,30.0,35.0,0.589456717511952,3,771,547.191999999992,0.7097172503242439,1.1165864058092905,0.5006485084306096,343.174,88,42,641,162,-946.3499999999999,-5.841666666666666,0.6466268142418709,0.43209876543209874,1036.1479999999997,53,70,39,933,-399.15800000000786,-0.42782207931404914,0.9458511321926226,0.4887459807073955,1109.569,141,112,680
afternoon_14_15_orb,b=2.0,10.0,15.0,-0.32088487736642185,0,762,-216.53399999999965,-0.2841653543307082,0.9416277557010485,0.5328083989501312,429.70900000000006,324,193,245,162,-246.6299999999992,-1.5224074074074025,0.7791300609870777,0.5370370370370371,276.6299999999992,87,74,1,924,-463.16399999999885,-0.501259740259739,0.9040306727885713,0.5335497835497836,611.3389999999993,411,267,246
afternoon_14_15_orb,b=2.0,10.0,20.0,-0.3034406480362203,1,762,-169.99899999999957,-0.22309580052493383,0.9552033936000557,0.5551181102362205,443.48499999999945,336,119,307,162,-256.6299999999992,-1.5841358024691308,0.7941410041471814,0.6111111111111112,296.6299999999992,99,62,1,924,-426.62899999999877,-0.4617196969696956,0.9153772122713348,0.564935064935065,559.4769999999992,435,181,308
afternoon_14_15_orb,b=2.0,10.0,25.0,-0.3171042608886722,0,762,-189.304000000001,-0.24843044619422702,0.9510152920661197,0.562992125984252,415.0750000000003,341,74,347,162,-188.11999999999898,-1.1612345679012284,0.8528150721372022,0.6728395061728395,243.11999999999898,109,50,3,924,-377.424,-0.4084675324675324,0.9266093722077994,0.5822510822510822,548.2670000000003,450,124,350
afternoon_14_15_orb,b=2.0,10.0,30.0,-0.1509794073199477,1,762,-48.31600000000185,-0.06340682414698405,0.9871864470608199,0.5695538057742782,359.20899999999756,345,42,375,162,-398.119999999999,-2.4575308641975244,0.7342535978426299,0.6790123456790124,448.119999999999,110,49,3,924,-446.43600000000083,-0.48315584415584506,0.9152682339387508,0.5887445887445888,621.3259999999987,455,91,378
afternoon_14_15_orb,b=2.0,10.0,35.0,-0.17145330852848842,1,762,-33.50100000000248,-0.04396456692913711,0.9911510665948201,0.573490813648294,382.08999999999764,348,28,386,162,-397.8099999999995,-2.4556172839506143,0.7416751084443753,0.7098765432098766,447.8099999999995,114,43,5,924,-431.31100000000197,-0.46678679653679866,0.9190154041428202,0.5974025974025974,606.5559999999996,462,71,391
afternoon_14_15_orb,b=2.0,15.0,15.0,0.12403334933888875,2,762,166.003999999999,0.2178530183727021,1.0417171679349466,0.4921259842519685,370.0590000000009,230,207,325,162,-222.3199999999988,-1.3723456790123383,0.8312331096468595,0.4506172839506173,297.3199999999988,73,87,2,924,-56.3159999999998,-0.06094805194805174,0.9893675047337032,0.48484848484848486,370.0590000000009,303,294,327
afternoon_14_15_orb,b=2.0,15.0,20.0,0.09778874211228836,2,762,193.8299999999988,0.2543700787401559,1.0471928036513491,0.515748031496063,402.76900000000046,238,131,393,162,-342.3199999999988,-2.113086419753079,0.7822835046301013,0.5061728395061729,431.6299999999992,82,78,2,924,-148.49,-0.1607034632034632,0.9738551573250809,0.5140692640692641,431.6299999999992,320,209,395
afternoon_14_15_orb,b=2.0,15.0,25.0,0.13349580156134208,2,762,251.64799999999696,0.330246719160101,1.0607887111096501,0.5249343832020997,378.23200000000134,244,79,439,162,-294.52699999999777,-1.8180679012345542,0.8232427923278213,0.5679012345679012,411.6299999999992,91,65,6,924,-42.879000000000815,-0.04640584415584504,0.9926147038337607,0.5324675324675324,411.6299999999992,335,144,445
afternoon_14_15_orb,b=2.0,15.0,30.0,0.2799393907595146,2,762,396.14599999999587,0.5198766404199421,1.0975165101561943,0.531496062992126,361.13999999999805,248,46,468,162,-529.5269999999978,-3.2686851851851713,0.7258155213122912,0.5802469135802469,597.056999999998,93,63,6,924,-133.3810000000019,-0.14435173160173367,0.9777461997975181,0.54004329004329,597.056999999998,341,109,474
afternoon_14_15_orb,b=2.0,15.0,35.0,0.25416778882476415,2,762,408.6109999999949,0.5362349081364762,1.0998725840027772,0.5354330708661418,389.02099999999814,250,31,481,162,-550.7039999999984,-3.399407407407397,0.7266444522430435,0.6111111111111112,576.3939999999984,97,55,10,924,-142.09300000000349,-0.1537803030303068,0.976728688340678,0.5487012987012987,576.3939999999984,347,86,491
afternoon_14_15_orb,b=2.0,20.0,15.0,0.26636430368575903,3,762,296.80899999999997,0.38951312335958,1.0726241987846092,0.46981627296587924,400.1379999999997,153,210,399,162,-389.3599999999983,-2.4034567901234465,0.7433219945679412,0.35802469135802467,499.96999999999844,56,99,7,924,-92.55099999999834,-0.10016341991341812,0.9834843489352653,0.45021645021645024,499.96999999999844,209,309,406
afternoon_14_15_orb,b=2.0,20.0,20.0,0.2873558752264266,2,762,359.28499999999985,0.47150262467191584,1.0853441594056967,0.494750656167979,406.1779999999992,159,133,470,162,-606.9799999999991,-3.7467901234567846,0.6733663744625439,0.4012345679012346,742.5899999999992,62,89,11,924,-247.69499999999925,-0.268068181818181,0.9591809795675008,0.47835497835497837,742.5899999999992,221,222,481
afternoon_14_15_orb,b=2.0,20.0,25.0,0.3314344747734972,2,762,421.61599999999794,0.5533018372703385,1.0991487313277166,0.5039370078740157,378.43100000000004,164,81,517,162,-545.2969999999987,-3.3660308641975227,0.7250640327525014,0.46296296296296297,668.436999999999,71,75,16,924,-123.68100000000072,-0.1338538961038969,0.9801657194623424,0.4967532467532468,668.436999999999,235,156,533
afternoon_14_15_orb,b=2.0,20.0,30.0,0.4905499324260299,3,762,576.1139999999968,0.7560551181102321,1.1376619447927119,0.510498687664042,319.35699999999724,168,48,546,162,-820.2969999999987,-5.063561728395054,0.6430946413964745,0.47530864197530864,948.436999999999,73,73,16,924,-244.1830000000018,-0.26426731601731795,0.9623369149688177,0.5043290043290043,948.436999999999,241,121,562
afternoon_14_15_orb,b=2.0,20.0,35.0,0.4404221486120677,2,762,552.9889999999962,0.7257073490813598,1.1305245681391916,0.5131233595800525,347.2379999999973,168,33,561,162,-831.0239999999985,-5.129777777777768,0.6532613561971177,0.5123456790123457,927.3239999999987,77,64,21,924,-278.03500000000236,-0.3009036796536822,0.9580853001491098,0.512987012987013,927.3239999999987,245,97,582
afternoon_14_15_orb,b=2.0,25.0,15.0,0.43883113932561274,3,762,367.37799999999925,0.4821233595800515,1.087954366331523,0.46194225721784776,297.7070000000017,106,216,440,162,-478.77699999999777,-2.9554135802469,0.7077896594804789,0.30246913580246915,521.516999999998,46,107,9,924,-111.39899999999852,-0.12056168831168672,0.9808440819804993,0.43398268398268397,521.516999999998,152,323,449
afternoon_14_15_orb,b=2.0,25.0,20.0,0.49113490536834764,3,762,466.5739999999994,0.6123018372703404,1.108257922515399,0.4881889763779528,294.39400000000114,112,138,512,162,-717.8529999999987,-4.431191358024684,0.6421993198401236,0.3395061728395062,812.8529999999987,51,95,16,924,-251.27899999999931,-0.27194696969696897,0.9602163033376453,0.4621212121212121,812.8529999999987,163,233,528
afternoon_14_15_orb,b=2.0,25.0,25.0,0.5481144359666643,3,762,538.2749999999978,0.7063976377952728,1.1233062923491335,0.4973753280839895,266.3470000000043,116,84,562,162,-562.9599999999982,-3.4750617283950507,0.7333665504226424,0.41358024691358025,715.4299999999985,61,79,22,924,-24.6850000000004,-0.0267153679653684,0.9961886525138063,0.48268398268398266,715.4299999999985,177,163,584
afternoon_14_15_orb,b=2.0,25.0,30.0,0.705167944115916,3,762,697.7729999999967,0.9157125984251926,1.1617843899613738,0.5039370078740157,250.2360000000017,120,51,591,162,-902.9599999999982,-5.573827160493816,0.6353684819228851,0.41975308641975306,1005.8639999999987,62,78,22,924,-205.1870000000015,-0.22206385281385443,0.9697780816526603,0.48917748917748916,1005.8639999999987,182,129,613
afternoon_14_15_orb,b=2.0,25.0,35.0,0.6588992381748121,3,762,674.1279999999956,0.884682414698157,1.1544331774938732,0.5065616797900262,262.88799999999674,120,35,607,162,-918.6869999999981,-5.6709074074073955,0.6466167119925844,0.4567901234567901,994.1209999999983,66,69,27,924,-244.55900000000247,-0.2646742424242451,0.9648867616404965,0.49783549783549785,994.1209999999983,186,104,634
afternoon_14_15_orb,b=2.0,30.0,15.0,0.47858313983378187,3,762,452.2149999999999,0.5934580052493438,1.107111321021072,0.458005249343832,354.7589999999989,74,219,469,162,-586.576999999998,-3.620845679012333,0.6582529668079898,0.2654320987654321,616.576999999998,35,112,15,924,-134.36199999999803,-0.14541341991341777,0.9773737467631859,0.42424242424242425,616.576999999998,109,331,484
afternoon_14_15_orb,b=2.0,30.0,20.0,0.510878892461737,3,762,551.1910000000003,0.7233477690288718,1.1261353684359394,0.484251968503937,386.0189999999982,79,141,542,162,-812.4229999999984,-5.014956790123447,0.6111381545284807,0.30864197530864196,905.6529999999989,39,99,24,924,-261.23199999999815,-0.2827186147186127,0.9595557874430842,0.45346320346320346,905.6529999999989,118,240,566
