family,variant,exit,exit_type,initial_rr,n_2023,n_2024,n_2025,n_2026,net_2023,net_2024,net_2025,net_2026,n,positive,negative,win_rate,tp_count,sl_count,eod_count,net,ev,pf,max_dd,max_loss_streak,streak_start,streak_end,avg_tp,avg_sl,avg_rr
trend_pullback_840,f=0.25,PREVx025_R1,prev,1.0,157,151,143,93,-13.395250000000885,-144.11324999999943,-194.20949999999914,-303.9551250000005,544,250,294,0.45955882352941174,230,266,48,-655.673125,-1.2052814797794118,0.8167578746060496,777.8134999999993,8,2024-10-16,2024-11-05,12.797519071691173,12.797519071691173,1.0
trend_pullback_840,f=0.25,PREVx025_R125,prev,1.25,157,151,143,93,-61.22565625000067,-95.98315624999879,-56.3539687499993,-354.162718749999,544,228,316,0.41911764705882354,197,285,62,-567.7254999999977,-1.0436130514705841,0.8499913828848179,743.5133124999984,14,2023-05-16,2023-06-29,15.996898839613968,12.797519071691173,1.25
trend_pullback_840,f=0.35,F10_10,fixed,1.0,174,175,161,106,-148.81299999999987,-13.832000000000562,-183.50700000000052,-300.0,616,277,339,0.4496753246753247,233,294,89,-646.152000000001,-1.0489480519480534,0.7906444624878415,671.793000000001,12,2026-01-12,2026-02-03,10.0,10.0,1.0
trend_pullback_840,f=0.35,F15_15,fixed,1.0,174,175,161,106,-52.048,71.28999999999837,-72.45100000000184,-450.0,616,288,328,0.4675324675324675,201,225,190,-503.20900000000347,-0.8168977272727329,0.8708678515715109,715.7040000000006,9,2024-01-19,2024-02-05,15.0,15.0,1.0
trend_pullback_840,f=0.35,F20_20,fixed,1.0,174,175,161,106,-168.16500000000087,159.56199999999944,-119.77500000000191,-128.46999999999935,616,298,318,0.4837662337662338,163,170,283,-256.8480000000027,-0.4169610389610433,0.9410932724254962,640.3470000000007,9,2024-01-19,2024-02-05,20.0,20.0,1.0
trend_pullback_840,f=0.35,F20_15,fixed,1.3333333333333333,174,175,161,106,-96.21700000000078,173.618999999999,-48.819000000002234,-295.0,616,274,342,0.4448051948051948,149,233,234,-266.417000000004,-0.4324951298701364,0.9340061109810629,615.9810000000011,12,2024-12-30,2025-01-31,20.0,15.0,1.3333333333333335
trend_pullback_840,f=0.35,F25_20,fixed,1.25,174,175,161,106,-135.2670000000012,158.44900000000007,-117.43900000000167,-163.69999999999936,616,288,328,0.4675324675324675,118,178,320,-257.95700000000215,-0.4187613636363671,0.9433085087234834,605.9569999999994,9,2024-01-19,2024-02-05,25.0,20.0,1.25
trend_pullback_840,f=0.35,F30_25,fixed,1.2,174,175,161,106,-103.78400000000033,233.20699999999988,-131.72600000000284,-216.61599999999908,616,290,326,0.4707792207792208,100,135,381,-218.91900000000237,-0.35538798701299085,0.955196865976579,697.9889999999996,9,2024-01-19,2024-02-05,30.0,25.0,1.2
trend_pullback_840,f=0.35,F40_30,fixed,1.3333333333333333,174,175,161,106,-65.95299999999997,225.71299999999974,-246.76600000000371,-723.9589999999971,616,281,335,0.45616883116883117,57,120,439,-810.965000000001,-1.3165016233766251,0.8548370784656457,1021.6249999999977,9,2024-01-19,2024-02-05,40.0,30.0,1.3333333333333335
trend_pullback_840,f=0.35,R60x075_R1,r60,1.0,174,175,160,106,-1.0214999999992074,-94.37237499999998,-313.8221250000048,-306.67400000000544,615,263,352,0.4276422764227642,257,344,14,-715.8900000000094,-1.1640487804878201,0.7329046964042993,788.9777500000087,10,2026-04-21,2026-05-12,7.657810569105707,7.657810569105707,1.0
trend_pullback_840,f=0.35,R60x075_R125,r60,1.25,174,175,160,106,2.0350625000008904,-111.4598437500013,-241.15440625000406,-266.5533125000025,615,237,378,0.3853658536585366,227,369,19,-617.1325000000069,-1.003467479674808,0.7826684773151461,702.3479687500062,10,2024-10-16,2024-11-05,9.572263211382134,7.657810569105707,1.25
trend_pullback_840,f=0.35,R60x1_R1,r60,1.0,174,175,160,106,14.628000000001293,-43.133500000004005,-350.5265000000022,-358.57250000000204,615,273,342,0.44390243902439025,265,331,19,-737.604500000007,-1.199356910569117,0.7653845756249212,849.6405000000063,8,2024-01-22,2024-02-05,9.24325121951221,9.24325121951221,1.0
trend_pullback_840,f=0.35,R60x1_R125,r60,1.25,174,175,160,106,-20.95112499999925,-72.46462500000456,-439.983625000002,-360.79012500000124,615,239,376,0.3886178861788618,225,361,29,-894.189500000007,-1.453966666666678,0.7392777746271596,976.4406250000067,10,2024-10-16,2024-11-05,11.554064024390263,9.24325121951221,1.25
trend_pullback_840,f=0.35,ASIAx025_R1,asia,1.0,174,175,160,106,32.76474999999971,-102.91737499999999,-164.58212500000116,-452.1874999999983,615,271,344,0.44065040650406506,266,336,13,-686.9222499999997,-1.1169467479674793,0.7577053546167005,800.2947499999996,13,2026-04-21,2026-05-18,8.186610162601621,8.186610162601621,1.0
trend_pullback_840,f=0.35,ASIAx025_R125,asia,1.25,174,175,160,106,16.163999999999675,-117.88337500000003,-114.73306250000124,-359.01409374999815,615,243,372,0.3951219512195122,234,363,18,-575.4665312499998,-0.9357179369918696,0.8090498445391177,687.2847499999993,13,2025-06-04,2025-06-25,10.233262703252025,8.186610162601621,1.25
trend_pullback_840,f=0.35,ASIAx033_R1,asia,1.0,174,175,160,106,39.01963499999971,-49.874779999999795,-36.292735000002295,-430.7641449999961,615,286,329,0.46504065040650405,279,319,17,-477.9120249999986,-0.7770927235772335,0.8508339301035471,746.0639449999994,9,2025-06-11,2025-06-25,9.791077097560969,9.791077097560969,1.0
trend_pullback_840,f=0.35,ASIAx033_R125,asia,1.25,174,175,160,106,3.786133749999614,-102.08434249999969,-31.921188750002784,-442.7153037499962,615,249,366,0.40487804878048783,235,350,30,-572.9347012499992,-0.9316011402439012,0.8365357533114941,669.0483337500004,10,2024-10-16,2024-11-05,12.238846371951212,9.791077097560969,1.25
trend_pullback_840,f=0.35,PREVx025_R1,prev,1.0,171,173,159,106,10.047124999999312,-161.90862499999963,-224.37037499999963,-312.04225000000076,609,283,326,0.46469622331691296,259,295,55,-688.2741250000007,-1.1301709770114954,0.826394276874586,785.1693749999995,10,2024-10-16,2024-11-05,12.755170566502462,12.755170566502462,1.0
trend_pullback_840,f=0.35,PREVx025_R125,prev,1.25,171,173,159,106,-26.53328125000047,-95.01768749999901,-71.4380312499998,-369.09453124999953,609,260,349,0.4269293924466338,225,315,69,-562.0835312499988,-0.9229614634646943,0.8659228443390115,703.0169687499994,14,2023-05-15,2023-06-19,15.943963208128077,12.755170566502462,1.25
norm_impulse_cont_840,s=0.25,F10_10,fixed,1.0,179,181,185,118,-112.0930000000003,10.28600000000074,-195.87099999999964,-240.0,663,305,358,0.46003016591251883,264,312,87,-537.6779999999992,-0.8109773755656097,0.8363196005024164,578.1959999999992,11,2025-06-24,2025-07-09,10.0,10.0,1.0
norm_impulse_cont_840,s=0.25,F15_15,fixed,1.0,179,181,185,118,-74.22800000000052,48.278999999999314,-101.80600000000095,-360.0,663,311,352,0.46907993966817496,218,242,203,-487.75500000000216,-0.7356787330316774,0.8831866405684383,609.4470000000024,7,2024-06-28,2024-07-12,15.0,15.0,1.0
norm_impulse_cont_840,s=0.25,F20_20,fixed,1.0,179,181,185,118,-177.68800000000147,171.13599999999906,-395.8300000000004,-169.50999999999976,663,313,350,0.4720965309200603,171,193,299,-571.8920000000026,-0.8625822021116177,0.8822505752692683,748.1720000000025,7,2024-12-26,2025-01-09,20.0,20.0,1.0
norm_impulse_cont_840,s=0.25,F20_15,fixed,1.3333333333333333,179,181,185,118,-130.86100000000124,149.27099999999996,-125.9280000000008,-300.0,663,293,370,0.4419306184012066,157,254,252,-407.5180000000021,-0.6146576168929141,0.9068668442098526,522.212000000002,8,2026-01-08,2026-01-23,20.0,15.0,1.3333333333333333
norm_impulse_cont_840,s=0.25,F25_20,fixed,1.25,179,181,185,118,-158.6440000000016,144.40699999999993,-447.8410000000008,-234.67999999999984,663,297,366,0.4479638009049774,122,204,337,-696.7580000000023,-1.0509170437405766,0.8635766988740088,918.6400000000021,11,2025-06-13,2025-07-01,25.0,20.0,1.25
norm_impulse_cont_840,s=0.25,F30_25,fixed,1.2,179,181,185,118,-181.41200000000094,157.10899999999924,-522.1780000000012,-246.10599999999886,663,300,363,0.45248868778280543,101,167,395,-792.5870000000018,-1.1954555052790374,0.8586306965129756,1038.2580000000019,11,2025-06-13,2025-07-01,30.0,25.0,1.2
norm_impulse_cont_840,s=0.25,F40_30,fixed,1.3333333333333333,179,181,185,118,-192.9980000000005,174.92200000000048,-611.3120000000022,-475.05899999999656,663,297,366,0.4479638009049774,61,142,460,-1104.4469999999988,-1.6658325791855184,0.8223678052292156,1265.770999999999,11,2025-06-13,2025-07-01,40.0,30.0,1.3333333333333333
norm_impulse_cont_840,s=0.25,R60x075_R1,r60,1.0,179,181,185,118,-20.660249999999223,11.907500000000766,-371.0177500000053,-238.44650000000354,663,298,365,0.4494720965309201,292,358,13,-618.2170000000074,-0.9324539969834199,0.7897648888283175,700.979000000008,10,2023-01-27,2023-02-14,8.0228650075415,8.0228650075415,1.0
norm_impulse_cont_840,s=0.25,R60x075_R125,r60,1.25,179,181,185,118,-24.575687499999106,-32.82593749999977,-295.26431250000473,-166.76275000000072,663,266,397,0.40120663650075417,256,388,19,-519.4286875000043,-0.7834520173454063,0.8342805087760429,622.9194687500035,10,2023-01-27,2023-02-14,10.028581259426876,8.0228650075415,1.25
norm_impulse_cont_840,s=0.25,R60x1_R1,r60,1.0,179,181,185,118,-12.320499999998901,53.03350000000114,-394.76200000000154,-304.4020000000014,663,308,355,0.4645550527903469,299,342,22,-658.4510000000007,-0.9931387631975878,0.8108821646455738,848.3415000000032,9,2023-01-27,2023-02-13,9.737386123680258,9.737386123680258,1.0
norm_impulse_cont_840,s=0.25,R60x1_R125,r60,1.25,179,181,185,118,-54.871624999999426,-17.666750000001173,-550.7108750000007,-283.73662500000023,663,265,398,0.3996983408748115,251,381,31,-906.9858750000014,-1.3680028280543008,0.7647660247860589,1058.560000000003,11,2024-11-27,2024-12-17,12.171732654600325,9.737386123680258,1.25
norm_impulse_cont_840,s=0.25,ASIAx025_R1,asia,1.0,179,181,185,118,1.457249999999874,10.504250000000297,-336.9656250000015,-342.70137499999885,663,300,363,0.45248868778280543,294,357,12,-667.7055000000003,-1.0070972850678737,0.7823966197938168,756.2073750000009,10,2023-01-27,2023-02-14,8.311688725490193,8.311688725490193,1.0
norm_impulse_cont_840,s=0.25,ASIAx025_R125,asia,1.25,179,181,185,118,-22.11550000000014,-7.172843749999714,-317.03278125000134,-272.5638124999978,663,265,398,0.3996983408748115,255,391,17,-618.884937499999,-0.9334614441930603,0.8124048778040684,699.5246874999996,13,2025-06-19,2025-07-09,10.389610906862742,8.311688725490193,1.25
norm_impulse_cont_840,s=0.25,ASIAx033_R1,asia,1.0,179,181,185,118,-0.5555450000000128,37.5603750000005,-284.5493150000026,-391.1750099999962,663,308,355,0.4645550527903469,300,346,17,-638.7194949999981,-0.9633778205128177,0.8205649871726849,760.3618,11,2025-06-24,2025-07-09,9.934831372549018,9.934831372549018,1.0
norm_impulse_cont_840,s=0.25,ASIAx033_R125,asia,1.25,179,181,185,118,-43.040596250000085,0.882952500000691,-250.60238375000296,-301.88749124999674,663,271,392,0.40874811463046756,255,378,30,-594.647518749999,-0.8969042515082941,0.8438793580943,703.1578375000009,11,2025-06-24,2025-07-09,12.418539215686275,9.934831372549018,1.25
norm_impulse_cont_840,s=0.25,PREVx025_R1,prev,1.0,177,178,184,116,-96.84425000000044,-78.49849999999822,-453.6349999999974,-258.3919999999998,655,306,349,0.467175572519084,280,316,59,-887.3697499999959,-1.3547629770992302,0.8006930722534712,1091.9113749999958,10,2023-01-27,2023-02-14,13.108263358778624,13.108263358778624,1.0
norm_impulse_cont_840,s=0.25,PREVx025_R125,prev,1.25,177,178,184,116,-117.92206250000051,-99.94496874999771,-310.08340624999767,-242.98137499999848,655,277,378,0.42290076335877863,238,340,77,-770.9318124999943,-1.1769951335877775,0.8361486005406522,1016.0674687499943,10,2023-01-27,2023-02-14,16.38532919847328,13.108263358778624,1.25
norm_impulse_fade_840,s=0.25,F10_10,fixed,1.0,179,181,185,118,-65.9409999999998,-165.64099999999894,-6.524999999999636,-80.0,663,313,350,0.4720965309200603,268,301,94,-318.1069999999984,-0.4797993966817472,0.89924404607496,383.0099999999986,9,2024-05-27,2024-06-14,10.0,10.0,1.0
norm_impulse_fade_840,s=0.25,F15_15,fixed,1.0,179,181,185,118,-78.95999999999958,-288.0649999999998,-82.00899999999956,120.0,663,319,344,0.48114630467571645,221,238,204,-329.03399999999897,-0.49628054298642377,0.919691314573471,560.5649999999991,9,2024-03-11,2024-03-26,15.0,15.0,1.0
norm_impulse_fade_840,s=0.25,F20_20,fixed,1.0,179,181,185,118,-55.6269999999995,-317.34500000000185,223.80499999999938,126.72000000000025,663,327,336,0.49321266968325794,183,179,301,-22.447000000001708,-0.03385671191553802,0.9950958930206866,448.98600000000147,9,2024-03-11,2024-03-26,20.0,20.0,1.0
norm_impulse_fade_840,s=0.25,F20_15,fixed,1.3333333333333333,179,181,185,118,-64.76299999999924,-281.7400000000014,58.060999999999694,142.89000000000033,663,303,360,0.45701357466063347,165,250,248,-145.5520000000006,-0.21953544494721053,0.9661685024834603,480.5120000000006,9,2024-03-11,2024-03-26,20.0,15.0,1.3333333333333333
norm_impulse_fade_840,s=0.25,F25_20,fixed,1.25,179,181,185,118,-21.736999999998943,-333.77200000000107,280.85899999999947,271.880000000001,663,315,348,0.4751131221719457,149,185,329,197.23000000000047,0.2974811463046764,1.041715427728545,469.50199999999927,9,2024-03-11,2024-03-26,25.0,20.0,1.25
norm_impulse_fade_840,s=0.25,F30_25,fixed,1.2,179,181,185,118,1.3590000000003783,-338.33200000000056,389.7020000000007,197.2700000000009,663,319,344,0.48114630467571645,125,142,396,249.9990000000014,0.37707239819004734,1.0484259001345473,491.4389999999987,9,2024-03-11,2024-03-26,30.0,25.0,1.2
norm_impulse_fade_840,s=0.25,F40_30,fixed,1.3333333333333333,179,181,185,118,34.18600000000015,-385.97300000000087,454.729000000003,342.3230000000008,663,324,339,0.48868778280542985,85,117,461,445.26500000000306,0.6715912518853742,1.0804466994657729,553.1329999999991,9,2024-03-11,2024-03-26,40.0,30.0,1.3333333333333333
norm_impulse_fade_840,s=0.25,R60x075_R1,r60,1.0,179,181,185,118,-96.61750000000086,-258.84725000000145,104.05650000000526,73.98650000000237,663,303,360,0.45701357466063347,296,356,11,-177.4217499999947,-0.2676044494720885,0.9348204109622212,459.8953750000003,12,2024-04-17,2024-05-07,8.0228650075415,8.0228650075415,1.0
norm_impulse_fade_840,s=0.25,R60x075_R125,r60,1.25,179,181,185,118,-108.5903437500008,-267.84318750000205,177.53450000000421,175.4338437500025,663,272,391,0.41025641025641024,263,384,16,-23.46518749999609,-0.035392439668169066,0.9919650156529434,482.1011875000019,12,2024-04-17,2024-05-07,10.028581259426876,8.0228650075415,1.25
norm_impulse_fade_840,s=0.25,R60x1_R1,r60,1.0,179,181,185,118,-90.91650000000072,-248.23250000000257,147.4540000000061,104.96399999999949,663,310,353,0.4675716440422323,300,345,18,-86.73099999999772,-0.13081598793363156,0.9729013767397893,414.89350000000104,12,2024-04-17,2024-05-07,9.737386123680258,9.737386123680258,1.0
norm_impulse_fade_840,s=0.25,R60x1_R125,r60,1.25,179,181,185,118,-95.00987500000099,-264.98362500000076,100.08062500000517,261.16174999999726,663,272,391,0.41025641025641024,255,377,31,1.2488750000006803,0.0018836726998501965,1.0003603835626718,454.3558749999992,12,2024-04-17,2024-05-07,12.171732654600325,9.737386123680258,1.25
norm_impulse_fade_840,s=0.25,ASIAx025_R1,asia,1.0,179,181,185,118,-95.24124999999975,-201.06700000000035,137.45087500000102,208.78887499999803,663,316,347,0.4766214177978884,311,343,9,49.93149999999895,0.07531146304675558,1.0184033847868414,325.4125000000001,10,2024-04-17,2024-05-03,8.311688725490193,8.311688725490193,1.0
norm_impulse_fade_840,s=0.25,ASIAx025_R125,asia,1.25,179,181,185,118,-98.12331249999978,-177.95050000000026,64.04078125000095,350.9819374999986,663,282,381,0.4253393665158371,274,375,14,138.94890624999948,0.2095760275263944,1.0469757456433517,355.35715624999926,10,2024-04-17,2024-05-03,10.389610906862742,8.311688725490193,1.25
norm_impulse_fade_840,s=0.25,ASIAx033_R1,asia,1.0,179,181,185,118,-93.39790499999985,-237.80714500000033,8.972330000001914,254.5941999999976,663,310,353,0.4675716440422323,301,346,16,-67.63852000000068,-0.10201888386123784,0.979335786882484,417.44120499999934,10,2024-04-17,2024-05-03,9.934831372549018,9.934831372549018,1.0
norm_impulse_fade_840,s=0.25,ASIAx033_R125,asia,1.25,179,181,185,118,-93.3318699999999,-257.035135000001,37.66946125000188,419.76858249999736,663,279,384,0.42081447963800905,262,372,29,107.07103874999842,0.16149477941176232,1.0307065467421737,504.3437600000002,10,2024-04-17,2024-05-03,12.418539215686275,9.934831372549018,1.25
norm_impulse_fade_840,s=0.25,PREVx025_R1,prev,1.0,177,178,184,116,-57.21362499999924,-88.4029999999999,216.476624999999,109.61275000000069,655,311,344,0.47480916030534354,284,316,55,180.47275000000053,0.27553091603053514,1.0460172187117818,260.4418749999988,9,2024-08-01,2024-08-15,13.108263358778624,13.108263358778624,1.0
norm_impulse_fade_840,s=0.25,PREVx025_R125,prev,1.25,177,178,184,116,-35.60568749999909,-118.74200000000076,336.1760624999998,304.58509374999966,655,288,367,0.4396946564885496,247,335,73,486.41346874999954,0.7426159828244268,1.1177381452949298,269.56612500000097,9,2024-05-27,2024-06-14,16.38532919847328,13.108263358778624,1.25
body15_cont_840,r=0.35,F10_10,fixed,1.0,162,154,152,97,35.13699999999926,21.833999999999378,104.13300000000027,-130.0,565,284,281,0.5026548672566372,244,237,84,31.103999999998905,0.05505132743362638,1.0123134075764033,201.80000000000018,10,2024-09-02,2024-09-26,10.0,10.0,1.0
body15_cont_840,r=0.35,F15_15,fixed,1.0,162,154,152,97,-15.156000000000176,180.36599999999885,78.1939999999995,-75.0,565,290,275,0.5132743362831859,200,188,177,168.40399999999818,0.29806017699114723,1.0518747150654881,186.55000000000018,8,2024-02-20,2024-03-05,15.0,15.0,1.0
body15_cont_840,r=0.35,F20_20,fixed,1.0,162,154,152,97,-72.26199999999926,288.46399999999926,-42.314000000001215,-171.30999999999995,565,282,283,0.49911504424778763,152,148,265,2.5779999999988377,0.004562831858405022,1.0006748972012183,333.87700000000086,8,2024-02-20,2024-03-05,20.0,20.0,1.0
body15_cont_840,r=0.35,F20_15,fixed,1.3333333333333333,162,154,152,97,-63.63799999999969,267.8639999999998,84.20399999999927,-76.80000000000018,565,271,294,0.479646017699115,144,199,222,211.6299999999992,0.3745663716814145,1.0615470251786454,231.80000000000018,8,2024-02-20,2024-03-05,20.0,15.0,1.3333333333333333
body15_cont_840,r=0.35,F25_20,fixed,1.25,162,154,152,97,-52.7369999999994,274.1350000000002,-197.44800000000032,-326.53999999999996,565,262,303,0.46371681415929206,102,159,304,-302.58999999999946,-0.5355575221238928,0.9258625319492576,639.4540000000002,8,2024-02-20,2024-03-05,25.0,20.0,1.25
body15_cont_840,r=0.35,F30_25,fixed,1.2,162,154,152,97,-58.587999999999056,232.36099999999988,-223.66500000000133,-245.59599999999773,565,266,299,0.47079646017699117,88,127,350,-295.48799999999824,-0.5229876106194659,0.9335795896063462,602.8729999999987,8,2024-02-20,2024-03-05,30.0,25.0,1.2
body15_cont_840,r=0.35,F40_30,fixed,1.3333333333333333,162,154,152,97,-75.69599999999878,230.38999999999942,-500.68300000000045,-405.5659999999966,565,260,305,0.46017699115044247,50,110,405,-751.5549999999964,-1.3301858407079583,0.8502287157997447,953.368999999997,8,2024-02-20,2024-03-05,40.0,30.0,1.3333333333333333
body15_cont_840,r=0.35,R60x075_R1,r60,1.0,162,154,152,97,12.01187500000043,32.935624999998765,-140.56037500000025,-57.994750000002,565,275,290,0.48672566371681414,267,285,13,-153.60762500000305,-0.27187190265487265,0.9318643382519267,258.37512499999934,6,2025-04-10,2025-04-22,7.789282964601784,7.789282964601784,1.0
body15_cont_840,r=0.35,R60x075_R125,r60,1.25,162,154,152,97,6.106500000000608,-9.327937500000772,-33.5211874999996,-90.1130937500009,565,247,318,0.43716814159292033,234,311,20,-126.85571875000066,-0.2245233960177003,0.9483259992622987,251.04343750000172,8,2024-08-26,2024-09-12,9.73660370575223,7.789282964601784,1.25
body15_cont_840,r=0.35,R60x1_R1,r60,1.0,162,154,152,97,-20.593499999999494,59.44950000000176,-65.81499999999778,-209.25850000000128,565,276,289,0.48849557522123893,267,279,19,-236.2174999999968,-0.4180840707964545,0.9127840055796391,363.2024999999958,6,2025-09-05,2025-09-17,9.369943362831872,9.369943362831872,1.0
body15_cont_840,r=0.35,R60x1_R125,r60,1.25,162,154,152,97,-17.920874999999285,13.53925000000146,-141.7988749999979,-387.67549999999744,565,241,324,0.4265486725663717,227,311,27,-533.8559999999932,-0.9448778761061826,0.82667412536919,599.452499999994,10,2026-05-14,2026-06-03,11.712429203539841,9.369943362831872,1.25
body15_cont_840,r=0.35,ASIAx025_R1,asia,1.0,162,154,152,97,33.296625000000006,41.602874999999926,-26.510000000000787,-80.18337500000052,565,280,285,0.49557522123893805,273,281,11,-31.79387500000138,-0.0562723451327458,0.9861821137550629,282.15075000000127,7,2025-10-15,2025-10-28,8.148376327433628,8.148376327433628,1.0
body15_cont_840,r=0.35,ASIAx025_R125,asia,1.25,162,154,152,97,6.123250000000098,15.41128125000023,33.805218749998886,-28.99287499999994,565,248,317,0.4389380530973451,236,311,18,26.346874999999272,0.046631637168140304,1.010501517395151,262.11209375000067,8,2024-08-26,2024-09-12,10.185470409292034,8.148376327433628,1.25
body15_cont_840,r=0.35,ASIAx033_R1,asia,1.0,162,154,152,97,34.726975000000024,55.716735000000824,44.214649999998414,-110.99038500000097,565,281,284,0.49734513274336284,272,277,16,23.66797499999818,0.04189022123893483,1.0088341751973762,276.0313800000017,6,2026-07-20,2026-07-30,9.694076026548673,9.694076026548673,1.0
body15_cont_840,r=0.35,ASIAx033_R125,asia,1.25,162,154,152,97,-3.273602499999974,13.78683125000109,106.72428249999794,-95.76559125000159,565,247,318,0.43716814159292033,229,305,31,21.471919999997404,0.0380033982300839,1.0073747968497262,286.28882375000114,8,2024-08-26,2024-09-12,12.117595033185841,9.694076026548673,1.25
body15_cont_840,r=0.35,PREVx025_R1,prev,1.0,161,152,151,95,-28.38225000000017,18.349249999999984,21.825125000001094,-285.80537499999787,559,278,281,0.49731663685152055,254,254,51,-274.01324999999696,-0.4901847048300482,0.918369221024198,405.9917499999973,8,2024-08-26,2024-09-12,12.502749999999997,12.502749999999997,1.0
body15_cont_840,r=0.35,PREVx025_R125,prev,1.25,161,152,151,95,-79.25106250000002,52.95318750000018,33.21846875000119,-451.18481249999866,559,246,313,0.4400715563506261,211,280,68,-444.2642187499973,-0.7947481551878306,0.8799665298360433,643.8026562499978,8,2024-08-26,2024-09-12,15.628437499999999,12.502749999999997,1.25
body15_fade_840,r=0.35,F10_10,fixed,1.0,162,154,152,97,-194.73100000000022,-144.32200000000034,-298.75100000000066,-90.0,565,244,321,0.431858407079646,205,275,85,-727.8040000000012,-1.2881486725663738,0.7485385915819971,755.2280000000014,8,2024-05-17,2024-06-04,10.0,10.0,1.0
body15_fade_840,r=0.35,F15_15,fixed,1.0,162,154,152,97,-142.79100000000085,-438.6439999999991,-276.9180000000001,-105.0,565,246,319,0.4353982300884956,166,220,179,-963.3530000000001,-1.705049557522124,0.7469595047161758,1021.1650000000004,8,2024-05-17,2024-06-04,15.0,15.0,1.0
body15_fade_840,r=0.35,F20_20,fixed,1.0,162,154,152,97,-122.7570000000012,-414.98499999999854,-100.16300000000001,127.33000000000084,565,265,300,0.4690265486725664,141,159,265,-510.5749999999989,-0.9036725663716795,0.8749470041776998,804.0609999999999,8,2024-06-06,2024-06-19,20.0,20.0,1.0
body15_fade_840,r=0.35,F20_15,fixed,1.3333333333333333,162,154,152,97,-139.0050000000008,-373.99299999999926,-213.17700000000013,-32.10999999999967,565,236,329,0.4176991150442478,124,228,213,-758.2849999999999,-1.3420973451327431,0.8072703935747055,848.9450000000002,8,2024-05-17,2024-06-04,20.0,15.0,1.3333333333333333
body15_fade_840,r=0.35,F25_20,fixed,1.25,162,154,152,97,-114.56400000000099,-414.1549999999977,-48.72900000000118,162.82000000000062,565,255,310,0.45132743362831856,112,165,288,-414.62799999999925,-0.7338548672566358,0.9018217163937903,797.7929999999997,8,2024-06-06,2024-06-19,25.0,20.0,1.25
body15_fade_840,r=0.35,F30_25,fixed,1.2,162,154,152,97,-112.35200000000123,-330.67199999999684,190.89699999999948,171.68999999999915,565,265,300,0.4690265486725664,98,119,348,-80.43699999999944,-0.14236637168141494,0.9817878710486085,717.0939999999971,8,2024-06-06,2024-06-19,30.0,25.0,1.2
body15_fade_840,r=0.35,F40_30,fixed,1.3333333333333333,162,154,152,97,-99.56600000000117,-457.0959999999959,363.7429999999995,316.0099999999993,565,268,297,0.4743362831858407,67,98,400,123.09100000000171,0.21786017699115348,1.0262229110411643,856.2909999999963,8,2024-04-08,2024-05-02,40.0,30.0,1.3333333333333333
body15_fade_840,r=0.35,R60x075_R1,r60,1.0,162,154,152,97,-75.66862500000087,-258.0201250000005,-102.31537500000104,-57.737749999999664,565,238,327,0.42123893805309737,233,319,13,-493.7418750000021,-0.8738794247787648,0.796250346315632,555.0531250000045,12,2023-08-21,2023-09-12,7.789282964601784,7.789282964601784,1.0
body15_fade_840,r=0.35,R60x075_R125,r60,1.25,162,154,152,97,-70.77418750000098,-281.81628125000134,-75.18759375000118,28.173625000001863,565,212,353,0.3752212389380531,205,344,16,-399.6044375000016,-0.7072644911504453,0.8454583020741313,499.73418750000457,15,2024-10-18,2024-11-18,9.73660370575223,7.789282964601784,1.25
body15_fade_840,r=0.35,R60x1_R1,r60,1.0,162,154,152,97,-38.84550000000013,-233.67150000000288,-76.57300000000077,38.61050000000023,565,252,313,0.44601769911504424,244,304,17,-310.47950000000355,-0.5495212389380594,0.886868686500629,533.0335000000032,12,2023-08-21,2023-09-12,9.369943362831872,9.369943362831872,1.0
body15_fade_840,r=0.35,R60x1_R125,r60,1.25,162,154,152,97,-44.19575000000049,-300.636750000004,-188.6312499999991,199.7666249999985,565,218,347,0.3858407079646018,204,335,26,-333.6971250000051,-0.5906143805309825,0.8882251630873219,635.1315000000073,14,2024-10-21,2024-11-18,11.712429203539841,9.369943362831872,1.25
body15_fade_840,r=0.35,ASIAx025_R1,asia,1.0,162,154,152,97,-83.45962500000024,-212.43612500000052,-246.56124999999963,-38.87162500000022,565,240,325,0.4247787610619469,237,318,10,-581.3286250000006,-1.028900221238939,0.7742894878214585,655.0949999999995,12,2023-08-21,2023-09-12,8.148376327433628,8.148376327433628,1.0
body15_fade_840,r=0.35,ASIAx025_R125,asia,1.25,162,154,152,97,-80.9676562500003,-201.51268750000045,-334.7784999999993,-23.29334374999985,565,211,354,0.3734513274336283,205,345,15,-640.5521875,-1.1337206858407078,0.7715721779571648,695.2615937499985,14,2024-10-21,2024-11-18,10.185470409292034,8.148376327433628,1.25
body15_fade_840,r=0.35,ASIAx033_R1,asia,1.0,162,154,152,97,-85.05942500000025,-246.94427500000143,-316.81663499999917,-54.69591499999952,565,240,325,0.4247787610619469,235,316,14,-703.5162500000004,-1.2451615044247795,0.769222751322838,757.7676200000008,12,2023-08-21,2023-09-12,9.694076026548673,9.694076026548673,1.0
body15_fade_840,r=0.35,ASIAx033_R125,asia,1.25,162,154,152,97,-90.14440875000027,-284.3004987500026,-214.67347124999947,114.12947375000036,565,219,346,0.38761061946902653,207,334,24,-474.98890500000186,-0.8406883274336316,0.850350058136264,730.025090000003,15,2024-10-18,2024-11-18,12.117595033185841,9.694076026548673,1.25
