strategy,tp,sl,horizon_m1,train_score,train_n,train_net_points,train_ev_points,train_wr,train_pf,train_time_exits
prevclose_1000close_to_1001,15.0,8.0,120,-0.45005886589570443,1291,-460.25499999999715,-0.3565104570100675,0.4701781564678544,0.7872005466840646,1175
prevclose_1000close_to_1001,15.0,15.0,480,-0.45021024018347505,1291,-445.88899999999603,-0.34538264910921457,0.46398140975987606,0.9105343711789576,944
prevclose_1000close_to_1001,12.0,10.0,120,-0.45051354296308305,1291,-460.80299999999784,-0.35693493415956457,0.47095274980635166,0.7865182125464218,1216
prevclose_1000close_to_1001,12.0,25.0,120,-0.45073403772472476,1291,-461.03899999999794,-0.35711773818745,0.47095274980635166,0.7864322283101141,1267
prevclose_1000close_to_1001,12.0,12.0,120,-0.45097881463055717,1291,-461.3009999999981,-0.35732068164213643,0.47095274980635166,0.7863367932524638,1239
prevclose_1000close_to_1001,30.0,8.0,120,-0.4510674556317353,1291,-461.347999999997,-0.35735708752904494,0.4701781564678544,0.7866951968182851,1184
prevclose_1000close_to_1001,10.0,8.0,120,-0.45115418287461345,1291,-461.44199999999705,-0.35742989930286373,0.4701781564678544,0.7866517358051257,1147
prevclose_1000close_to_1001,6.0,20.0,120,-0.4515535915539989,1291,-462.08599999999706,-0.35792873741285597,0.47792408985282725,0.7847220216337409,1145
prevclose_1000close_to_1001,6.0,25.0,120,-0.4521603928581322,1291,-462.73599999999715,-0.35843222308287925,0.47792408985282725,0.7844844609875976,1148
prevclose_1000close_to_1001,15.0,5.0,240,-0.4524283397500352,1291,-458.775999999996,-0.3553648334624291,0.42215336948102244,0.8194128721901364,875
prevclose_1000close_to_1001,25.0,30.0,120,-0.452793142785765,1291,-463.36399999999753,-0.35891866769945585,0.47095274980635166,0.7846441286100716,1287
prevclose_1000close_to_1001,6.0,12.0,120,-0.45318563320392713,1291,-463.91199999999753,-0.3593431448489524,0.47714949651433,0.7834502177111585,1122
prevclose_1000close_to_1001,6.0,15.0,120,-0.453982288195368,1291,-464.68799999999715,-0.359944229279626,0.47792408985282725,0.7837719118648877,1135
prevclose_1000close_to_1001,20.0,8.0,120,-0.4547100268220805,1291,-465.29799999999705,-0.36041673121610923,0.4701781564678544,0.784868909563181,1182
prevclose_1000close_to_1001,25.0,5.0,480,-0.4547365072150442,1291,-453.35999999999717,-0.3511696359411287,0.32997676219984506,0.8847593357240984,510
prevclose_1000close_to_1001,6.0,8.0,120,-0.45520553048984,1291,-466.0999999999967,-0.3610379550735838,0.4763749031758327,0.782473760109768,1049
prevclose_1000close_to_1001,15.0,15.0,120,-0.4556369720765568,1291,-466.2039999999977,-0.36111851278078827,0.47095274980635166,0.7852141827451354,1263
prevclose_1000close_to_1001,12.0,8.0,120,-0.45618167466934983,1291,-466.89499999999725,-0.3616537567776896,0.4701781564678544,0.7841305346906743,1165
prevclose_1000close_to_1001,30.0,15.0,120,-0.4566444411739613,1291,-467.2969999999975,-0.3619651432997657,0.47095274980635166,0.7847106244353408,1272
prevclose_1000close_to_1001,10.0,15.0,120,-0.45673107208708863,1291,-467.3909999999976,-0.3620379550735845,0.47095274980635166,0.7846673174992742,1235
