strategy,tp,sl,horizon_m1,train_score,train_n,train_net_points,train_ev_points,train_wr,train_pf,train_time_exits
london_us_same1530,25.0,10.0,1440,-0.24633373219165874,1291,-241.0639999999928,-0.18672656855150488,0.4314484895429899,0.9576649552746274,716
london_us_same1530,10.0,20.0,1440,-0.24779412682351157,1291,-242.58999999999196,-0.18790859798605108,0.5422153369481022,0.9560849712992792,701
london_us_same1530,20.0,10.0,1440,-0.26075478572361993,1291,-255.35899999999333,-0.19779938032532404,0.4345468628969791,0.9548372491574851,659
london_us_same1530,15.0,12.0,1440,-0.37338392066435194,1291,-367.46999999999116,-0.2846398140975919,0.46630518977536795,0.935330570476692,681
london_us_same1530,8.0,15.0,1440,-0.37861583332229215,1291,-373.34699999999407,-0.28919209914794275,0.5538342370255616,0.9276574405506421,518
london_us_same1530,30.0,15.0,120,-0.38086554991232674,1291,-378.79899999999975,-0.29341518202943434,0.47327652982184354,0.8941292738640877,1195
london_us_same1530,12.0,12.0,1440,-0.3874487914406746,1291,-381.7499999999925,-0.2957010069713342,0.482571649883811,0.9308164223962341,599
london_us_same1530,30.0,15.0,480,-0.39313902270346035,1291,-388.2829999999967,-0.30076142525174027,0.4616576297443842,0.9214372891177693,1089
london_us_same1530,30.0,20.0,480,-0.402969614809862,1291,-398.1259999999945,-0.3083857474825674,0.46630518977536795,0.9201190531605999,1172
london_us_same1530,15.0,8.0,1440,-0.4099126654264648,1291,-404.8669999999943,-0.31360728117737746,0.40821068938807126,0.9212673623602826,484
london_us_same1530,30.0,5.0,120,-0.4199441296991265,1291,-421.1340000000014,-0.32620759101471836,0.40201394268009294,0.8620572414592774,743
london_us_same1530,20.0,15.0,120,-0.42102993178956416,1291,-419.98699999999985,-0.3253191324554608,0.47327652982184354,0.8826176186905366,1172
london_us_same1530,15.0,5.0,1440,-0.4265549716033075,1291,-423.77399999999625,-0.3282525174283472,0.31061192873741283,0.8984161487482113,299
london_us_same1530,8.0,20.0,1440,-0.42746521652228436,1291,-422.3009999999929,-0.3271115414407381,0.5654531371030209,0.9203619778092763,601
london_us_same1530,15.0,25.0,1440,-0.42822220044734594,1291,-421.8619999999896,-0.32677149496513525,0.5073586367157242,0.9313912661785413,927
london_us_same1530,10.0,5.0,120,-0.43647174639480985,1291,-438.5730000000019,-0.339715724244773,0.4113090627420604,0.8544440122558643,608
london_us_same1530,25.0,15.0,120,-0.43798599324383886,1291,-437.451,-0.33884663051897757,0.47327652982184354,0.8777365964036837,1190
london_us_same1530,10.0,12.0,1440,-0.43860224185455476,1291,-433.4319999999923,-0.33573353989155097,0.5011618900077459,0.9191995115790272,526
london_us_same1530,20.0,5.0,120,-0.4402202603692975,1291,-442.2600000000011,-0.3425716498838119,0.40201394268009294,0.8551374042651034,724
london_us_same1530,12.0,25.0,1440,-0.4448963533244542,1291,-438.84199999999123,-0.33992408985282047,0.5236250968241674,0.9264326942855188,829
london_us_same1530,30.0,20.0,120,-0.44654594875331793,1291,-446.0019999999988,-0.3454701781564669,0.4740511231603408,0.877723551736551,1237
london_us_same1530,30.0,8.0,120,-0.44847840160094865,1291,-448.880000000001,-0.3476994577846638,0.4515879163439194,0.8695349523268366,978
london_us_same1530,12.0,8.0,1440,-0.44859197290916203,1291,-444.1799999999955,-0.3440588690937223,0.4229279628195198,0.9114699245287992,414
london_us_same1530,10.0,15.0,120,-0.45421646149977546,1291,-454.4080000000006,-0.3519814097598765,0.4833462432223083,0.8713674833819561,1025
london_us_same1530,25.0,5.0,120,-0.4546885209921566,1291,-457.38300000000163,-0.35428582494190675,0.40201394268009294,0.8501838542372943,739
london_us_same1530,12.0,15.0,120,-0.455429355739477,1291,-455.5989999999995,-0.35290395042602596,0.47714949651433,0.8715578716788152,1082
london_us_same1530,20.0,15.0,480,-0.45698810623184355,1291,-452.90599999999836,-0.3508179705654519,0.4632068164213788,0.9079079001734052,1036
london_us_same1530,30.0,15.0,240,-0.4577129663088663,1291,-454.9819999999959,-0.3524260263361703,0.4786986831913246,0.8962471449733295,1140
london_us_same1530,30.0,10.0,120,-0.4594423660146046,1291,-459.72500000000036,-0.3560999225406664,0.4608830364058869,0.8706189212563211,1067
london_us_same1530,30.0,12.0,120,-0.4598331527570184,1291,-459.85499999999956,-0.3562006196746705,0.4670797831138652,0.8728159977121789,1125
london_us_same1530,15.0,5.0,120,-0.461833791365556,1291,-464.8980000000006,-0.3601068938807131,0.4027885360185902,0.8474725078593497,690
london_us_same1530,15.0,15.0,120,-0.46867193128460316,1291,-469.2269999999992,-0.36346010844306675,0.4740511231603408,0.868418462418555,1131
london_us_same1530,15.0,30.0,1440,-0.47240461185109245,1291,-466.1729999999893,-0.3610945003872884,0.5081332300542215,0.9247726953283931,966
london_us_same1530,12.0,5.0,120,-0.4725447026176666,1291,-476.2110000000009,-0.36886986831913315,0.4051123160340821,0.8431821886479302,653
london_us_same1530,6.0,15.0,1440,-0.4725875893155094,1291,-469.3439999999953,-0.36355073586366793,0.5987606506584043,0.8997659145935314,412
london_us_same1530,20.0,20.0,480,-0.4748787962105805,1291,-470.96199999999635,-0.3648040278853574,0.4678543764523625,0.905210139509328,1117
london_us_same1530,30.0,25.0,120,-0.4768367048543772,1291,-477.17099999999914,-0.36961347792408916,0.4740511231603408,0.8702866643216087,1254
