strategy,tp,sl,horizon_m1,train_score,train_n,train_net_points,train_ev_points,train_wr,train_pf,train_time_exits,oos_n,oos_net_points,oos_ev_points,oos_wr,oos_pf,oos_time_exits,oos_compound_final,oos_compound_dd,oos_stalled,full_net_points,full_ev_points,full_wr,full_pf,robust_score
prevclose_1000close_to_1001,20.0,30.0,120,-0.4425950058523903,1291,-452.3139999999976,-0.35035941130906084,0.47095274980635166,0.7897797938297665,1285,949,-273.7720000000081,-0.2884847207587019,0.4910432033719705,0.9114755349358155,867,290.80999999999995,0.030633333333333516,True,-726.0860000000057,-0.3241455357142883,0.47946428571428573,0.8615458425386803,-0.07706234169262655
prevclose_1000close_to_1001,10.0,30.0,120,-0.4390293739767879,1291,-448.4579999999976,-0.34737257939581534,0.47095274980635166,0.7915719318467026,1250,949,-69.48200000000702,-0.07321601685985987,0.5184404636459431,0.9753124757946264,735,290.80999999999995,0.030633333333333516,True,-517.9400000000046,-0.23122321428571635,0.49107142857142855,0.8957044170470129,-0.07706234169262655
prevclose_1000close_to_1001,8.0,25.0,120,-0.4414080321489376,1291,-451.03599999999756,-0.3493694810224613,0.4740511231603408,0.7903256248123087,1217,949,-119.79800000000478,-0.1262360379346731,0.530031612223393,0.9552274840565305,678,247.3409999999992,0.19232427066530106,True,-570.8340000000023,-0.25483660714285816,0.49776785714285715,0.8817372892768126,-0.4815009293307094
prevclose_1000close_to_1001,15.0,25.0,120,-0.44460332673015035,1291,-454.39899999999784,-0.3519744384198279,0.47095274980635166,0.7895080852420024,1277,949,-178.15600000000836,-0.18773024236038816,0.5005268703898841,0.9390763443617992,831,244.66699999999923,0.1948247265259927,True,-632.5550000000062,-0.2823906250000028,0.48348214285714286,0.8755547415127831,-0.4961214621018952
prevclose_1000close_to_1001,5.0,25.0,120,-0.4228712912918268,1291,-431.5409999999981,-0.3342687838884571,0.48412083656080557,0.7951909810962396,1078,949,-157.0709999999999,-0.16551211801896723,0.5816649104320337,0.9340482573726542,527,247.8149999999996,0.21650674212365129,True,-588.611999999998,-0.26277321428571343,0.5254464285714285,0.8688664688638849,-0.5158600877910154
prevclose_1000close_to_1001,4.0,25.0,120,-0.43442441508440444,1291,-444.65599999999836,-0.34442757552284925,0.4941905499612703,0.7838818313975396,991,949,-246.33199999999988,-0.2595700737618545,0.6016859852476291,0.889628733843553,460,246.9949999999999,0.24569011589732698,True,-690.9879999999982,-0.30847678571428494,0.5397321428571429,0.8389048510298617,-0.5629495549940852
prevclose_1000close_to_1001,8.0,20.0,120,-0.44079968662803265,1291,-450.38599999999747,-0.348865995352438,0.4740511231603408,0.7905645075787884,1214,949,-133.58200000000625,-0.14076080084299922,0.5247629083245522,0.949784940820192,667,199.8429999999994,0.3474258583193475,True,-583.9680000000037,-0.26070000000000165,0.4955357142857143,0.8786099411433818,-0.9273892038610292
prevclose_1000close_to_1001,25.0,15.0,480,-0.28893869759661656,1291,-283.74499999999557,-0.2197869868319098,0.4562354763749032,0.9438917894296408,1064,949,271.0359999999989,0.2856016859852465,0.45100105374077976,1.045960241362657,456,148.19299999999953,0.5578083924889521,True,-12.70899999999665,-0.005673660714284218,0.45401785714285714,0.9988398149509872,-0.9576498907195106
prevclose_1000close_to_1001,4.0,20.0,120,-0.4338177710893557,1291,-444.00599999999827,-0.3439240898528259,0.4941905499612703,0.7841295555219553,988,949,-266.8560000000002,-0.28119704952581687,0.5964172813487882,0.8804608369658653,453,199.98699999999917,0.38925010307074753,True,-710.8619999999985,-0.31734910714285647,0.5375,0.8342666097794692,-0.9894052648268814
prevclose_1000close_to_1001,5.0,20.0,120,-0.42226165006146554,1291,-430.89099999999803,-0.3337652982184338,0.48412083656080557,0.7954363648534398,1075,949,-154.17500000000018,-0.16246048472075889,0.5774499473129611,0.9347274513879862,518,196.65499999999884,0.3782544776237407,True,-585.0659999999982,-0.2611901785714278,0.5236607142857143,0.8690661779022071,-0.9897132666536824
