strategy,tp,sl,horizon_m1,train_score,train_n,train_net_points,train_ev_points,train_wr,train_pf,train_time_exits
prevclose_0959_to_1000,10.0,8.0,480,-0.4718202905190018,1291,-469.4400000000003,-0.36362509682416755,0.44461657629744383,0.892638005240484,519
prevclose_0959_to_1000,12.0,12.0,240,-0.47467959861329456,1291,-480.5499999999945,-0.3722308288148679,0.45701006971340047,0.8256874111524528,1163
prevclose_0959_to_1000,6.0,8.0,240,-0.4754719100406229,1291,-482.5299999999936,-0.3737645236250919,0.46398140975987606,0.8163486365352551,863
prevclose_0959_to_1000,20.0,25.0,240,-0.4756982496067527,1291,-481.340999999994,-0.3728435321456189,0.4562354763749032,0.8275969026677065,1271
prevclose_0959_to_1000,15.0,25.0,240,-0.47646282586160105,1291,-482.15199999999413,-0.3734717273431403,0.45701006971340047,0.8273003628772739,1256
prevclose_0959_to_1000,15.0,5.0,480,-0.4766021295698755,1291,-476.0799999999999,-0.3687683965917892,0.33927188226181254,0.8772476218789457,423
prevclose_0959_to_1000,25.0,8.0,1440,-0.4778080687019713,1291,-472.79999999999654,-0.3662277304415155,0.38109992254066616,0.9140242176031056,582
prevclose_0959_to_1000,12.0,30.0,480,-0.4782557869553472,1291,-474.41700000000014,-0.36748024786986844,0.4810224632068164,0.9043387207415824,997
prevclose_0959_to_1000,12.0,15.0,480,-0.4819920125111459,1291,-478.38499999999954,-0.3705538342370252,0.4740511231603408,0.9022023358919483,858
prevclose_0959_to_1000,12.0,10.0,240,-0.4828809948457762,1291,-489.2609999999952,-0.37897831138651833,0.45313710302091403,0.8224957497893959,1121
prevclose_0959_to_1000,8.0,12.0,240,-0.4828956851015871,1291,-489.5189999999943,-0.37917815646784997,0.4608830364058869,0.8205973382002912,1074
prevclose_0959_to_1000,8.0,8.0,1440,-0.4834989220325746,1291,-480.425999999997,-0.37213477924089616,0.47327652982184354,0.897772653920007,269
prevclose_0959_to_1000,30.0,20.0,240,-0.4843477281618014,1291,-490.37399999999366,-0.3798404337722646,0.4562354763749032,0.8254041836856789,1268
prevclose_0959_to_1000,8.0,15.0,480,-0.4849202865433832,1291,-482.433,-0.37368938807126256,0.512006196746708,0.8929680800909621,698
prevclose_0959_to_1000,8.0,30.0,240,-0.48670272054543623,1291,-493.53399999999374,-0.38228814872191613,0.4608830364058869,0.8193916461125242,1144
prevclose_0959_to_1000,25.0,20.0,240,-0.48733588545646633,1291,-493.5449999999937,-0.3822966692486396,0.4562354763749032,0.8242751610753187,1265
prevclose_0959_to_1000,12.0,5.0,480,-0.48771239961989854,1291,-487.8290000000002,-0.3778690937257941,0.3493415956622773,0.8720742795690013,371
