strategy,tp,sl,horizon_m1,train_score,train_n,train_net_points,train_ev_points,train_wr,train_pf,train_time_exits,oos_n,oos_net_points,oos_ev_points,oos_wr,oos_pf,oos_time_exits,oos_compound_final,oos_compound_dd,oos_stalled,full_net_points,full_ev_points,full_wr,full_pf,robust_score
london_us_same1530,15.0,8.0,1440,-0.4099126654264648,1291,-404.8669999999943,-0.31360728117737746,0.40821068938807126,0.9212673623602826,484,937,-881.5759999999984,-0.9408495197438618,0.3329775880469584,0.8177618034796126,102,75.13099999999986,0.7891041889475565,True,-1286.4429999999927,-0.5773981149012535,0.3765709156193896,0.8710952479484807,-2.5682055015228373
london_us_same1530,12.0,8.0,1440,-0.44859197290916203,1291,-444.1799999999955,-0.3440588690937223,0.4229279628195198,0.9114699245287992,414,937,-838.8709999999985,-0.8952732123799344,0.368196371398079,0.8165798001658692,82,77.07500000000005,0.8324234300635519,True,-1283.050999999994,-0.5758756732495485,0.3999102333931777,0.8662202444412452,-2.607638645979314
london_us_same1530,30.0,8.0,1440,0.02138950807600725,1291,20.690000000004375,0.016026336173512297,0.39736638264910923,1.003942231916798,636,937,-973.1399999999999,-1.0385699039487726,0.2689434364994664,0.8162362246565688,195,72.88099999999963,0.8171557165651445,True,-952.4499999999955,-0.42749102333931577,0.3433572710951526,0.9096681407892853,-2.640688075460844
london_us_same1530,20.0,5.0,1440,-0.18721802917522734,1291,-183.26899999999773,-0.14195894655305788,0.3044151820294346,0.95645432121998,359,937,-507.4979999999996,-0.5416200640341511,0.21558164354322304,0.8611966726454898,70,48.8430000000003,0.8868484455358379,True,-690.7669999999973,-0.31003904847396646,0.2670556552962298,0.9121709000967467,-3.1454440705424647
london_us_same1530,15.0,5.0,1440,-0.4265549716033075,1291,-423.77399999999625,-0.3282525174283472,0.31061192873741283,0.8984161487482113,299,937,-547.46,-0.5842689434364995,0.24332977588046958,0.8447467244128162,49,48.25599999999986,0.8808493827160497,True,-971.2339999999963,-0.43592190305206296,0.28231597845601436,0.8738313865915472,-3.1485363763447882
london_us_same1530,20.0,5.0,120,-0.4402202603692975,1291,-442.2600000000011,-0.3425716498838119,0.40201394268009294,0.8551374042651034,724,937,-548.3640000000003,-0.5852337246531486,0.288153681963714,0.8292503617458336,237,49.196000000003096,0.9148837515095471,True,-990.6240000000014,-0.44462477558348357,0.35412926391382404,0.8418662964518469,-3.180295782540295
london_us_same1530,30.0,5.0,120,-0.4199441296991265,1291,-421.1340000000014,-0.32620759101471836,0.40201394268009294,0.8620572414592774,743,937,-606.2569999999996,-0.6470192102454638,0.2753468516542156,0.8146858223529265,261,47.83500000000345,0.8976009487458805,True,-1027.391000000001,-0.46112701974865394,0.3487432675044883,0.837553053844345,-3.182426308644819
london_us_same1530,30.0,5.0,1440,0.0048265344513083825,1291,4.672000000002527,0.003618900077461291,0.3020914020139427,1.001106149380834,419,937,-683.9169999999997,-0.7299007470651011,0.18676627534685167,0.8193958109531249,113,47.52199999999948,0.903343774152871,True,-679.2449999999972,-0.30486759425493587,0.2535906642728905,0.9152055511217857,-3.1976053741746973
london_us_same1530,10.0,5.0,120,-0.43647174639480985,1291,-438.5730000000019,-0.339715724244773,0.4113090627420604,0.8544440122558643,608,937,-510.60699999999906,-0.5449381003201698,0.33617929562433296,0.8293797608275205,133,49.911000000004606,0.9375688748738151,True,-949.180000000001,-0.42602333931777425,0.37971274685816875,0.8419545301661409,-3.1998943676211162
london_us_same1530,25.0,5.0,120,-0.4546885209921566,1291,-457.38300000000163,-0.35428582494190675,0.40201394268009294,0.8501838542372943,739,937,-579.595,-0.6185645677694771,0.27961579509071505,0.8217458416999616,252,46.865000000002965,0.8983072546539047,True,-1036.9780000000017,-0.4654299820466794,0.3505385996409336,0.8355170481393283,-3.2039722284385457
london_us_same1530,25.0,5.0,1440,-0.16360461248970076,1291,-159.92399999999725,-0.1238760650658383,0.3020914020139427,0.9621361657576218,404,937,-605.9920000000011,-0.6467363927427974,0.19850586979722518,0.837806906305219,96,45.62999999999943,0.9011610275960678,True,-765.9159999999983,-0.3437684021543978,0.2585278276481149,0.9037781760798725,-3.234958621111004
london_us_same1530,15.0,5.0,120,-0.461833791365556,1291,-464.8980000000006,-0.3601068938807131,0.4027885360185902,0.8474725078593497,690,937,-548.6409999999998,-0.5855293489861257,0.29989327641408753,0.826187411472611,199,46.37000000000239,0.9369331875329789,True,-1013.5390000000004,-0.4549097845601438,0.3595152603231598,0.8366437686629526,-3.2725295575522484
