reclaim,wait,tp2,sl2,b_train_final,b_train_dd,b_train_wr,b_train_pos_years,b_oos_final,b_oos_dd,b_oos_wr,b_oos_pos_years,b_oos_reclaims,ab_train_final,ab_train_dd,ab_train_wr,ab_train_pos_years,ab_oos_final,ab_oos_dd,ab_oos_wr,ab_oos_pos_years,ab_oos_reclaims,ab_oos_maxdayloss,ab_oos_maxrisk,ab_ret_2023,ab_ret_2024,ab_ret_2025,ab_ret_2026
0.5,60,20.0,10.0,548.9689999999998,0.41207413026505985,0.6423841059602649,3,784.2970000000018,0.41859033548784197,0.690677966101695,4,163,199.40499999999884,0.3864650318451767,0.5405405405405406,1,1848.6850000000006,0.5448024869879761,0.6769759450171822,4,163,0.17688392434674546,0.1997719270499511,0.37225333333333377,0.5135859267968013,0.5706531943951847,0.88894792502184
0.5,60,20.0,12.0,494.4079999999999,0.42470174220426693,0.6456953642384106,3,1170.0150000000015,0.3854280327135436,0.7076271186440678,4,163,198.74199999999905,0.39199016131647674,0.5370370370370371,1,3655.4670000000006,0.5333458972678253,0.6907216494845361,4,163,0.18788745916970642,0.1994324153459254,0.46330333333333473,0.8560380508939793,0.46476489474511173,2.062897424059483
0.5,60,20.0,15.0,192.6559999999995,0.3837433586140517,0.6242774566473989,1,1305.7510000000009,0.3461074015153659,0.7182203389830508,4,163,197.20299999999907,0.3918593033009349,0.5226130653266332,1,2996.709999999998,0.5607042999921732,0.6993127147766323,4,163,0.1864436800253566,0.19814634098013104,0.5088933333333345,0.7942244647291126,0.5202268440311857,1.4270557458836506
0.5,60,25.0,6.0,453.64100000000144,0.5333194210587987,0.6175496688741722,3,195.2180000000003,0.4891587073138816,0.6166666666666667,0,53,855.4760000000008,0.4817082663068846,0.6115007012622721,3,1469.6310000000026,0.5779937112490494,0.6443298969072165,4,163,0.19410408831736004,0.19846815661122152,0.17160999999999982,0.23291595895108141,0.30987033545709997,1.589060498809959
0.5,60,25.0,8.0,650.3310000000001,0.46825539904825686,0.6357615894039735,3,1034.2780000000025,0.4589712680817195,0.6758474576271186,4,163,197.38499999999885,0.39186066573826744,0.5405405405405406,1,2321.621000000002,0.53028410245154,0.6649484536082474,4,163,0.18500788596113854,0.19751883424383948,0.25701000000000107,0.6361153318854575,0.49699343905190196,1.5136078543038725
0.5,60,25.0,10.0,752.1310000000003,0.47951196484607106,0.6423841059602649,3,1005.912000000001,0.40005140397095595,0.6885593220338984,4,163,199.40499999999884,0.3864650318451767,0.5405405405405406,1,2234.658,0.5359710894010391,0.6752577319587629,4,163,0.17688814831717461,0.1993501186133203,0.3670133333333343,0.6464140803308429,0.4183302453639719,1.3334614235979863
0.5,60,25.0,12.0,567.6109999999999,0.472435798147517,0.6456953642384106,3,1231.5440000000008,0.36005143725402317,0.701271186440678,4,163,198.74199999999905,0.39199016131647674,0.5370370370370371,1,2590.6209999999996,0.5300207533454454,0.6855670103092784,4,163,0.19888208380692138,0.19888208380692138,0.4032433333333363,0.4447672416045678,0.4511828190355902,1.9351454361498317
0.5,60,25.0,15.0,192.6559999999995,0.3837433586140517,0.6242774566473989,1,1224.203,0.3764408729785277,0.711864406779661,4,163,197.20299999999907,0.3918593033009349,0.5226130653266332,1,3613.9209999999966,0.5878823066812451,0.6941580756013745,4,163,0.18659751673692296,0.19901149332834728,0.8478033333333352,0.8302903808305686,0.4842436219021169,1.3998078252444883
0.5,60,30.0,6.0,499.75800000000095,0.5344295673840828,0.6175496688741722,3,199.75800000000027,0.47110593343747487,0.6153846153846154,0,54,866.6490000000008,0.4689464449300869,0.6115007012622721,3,1406.197000000002,0.5784748575347736,0.6408934707903781,4,163,0.19622752581618372,0.1996491166774376,0.156743333333333,0.24743604890742965,0.22709747764438104,1.6472231582633126
0.5,60,30.0,8.0,490.1460000000002,0.47961157246671937,0.6341059602649006,3,960.0240000000017,0.4776723830646745,0.6716101694915254,4,163,197.38499999999885,0.39186066573826744,0.5405405405405406,1,2142.145000000001,0.6048114069943175,0.6615120274914089,4,163,0.18982986498350826,0.19437573802037983,0.24957666666666767,0.7924683826255856,0.3381169376201709,1.3824244143046993
0.5,60,30.0,10.0,535.5959999999998,0.41684652725914884,0.640728476821192,3,947.9420000000002,0.41137156912632244,0.684322033898305,4,163,199.40499999999884,0.3864650318451767,0.5405405405405406,1,2257.0669999999986,0.5325794338283684,0.6718213058419243,4,163,0.17802384629421147,0.19949291394935514,0.37208000000000085,0.3811682506365033,0.43956962087658646,1.757811020408663
0.5,60,30.0,12.0,503.7230000000002,0.4246330562929707,0.6440397350993378,3,1003.5629999999996,0.4044644112507456,0.6970338983050848,4,163,198.74199999999905,0.39199016131647674,0.5370370370370371,1,2243.8929999999987,0.6146375376779725,0.6821305841924399,4,163,0.19629878638275375,0.19834087855092117,0.3958100000000029,0.4455572988682788,0.2808710146914717,1.894102276054292
