reclaim,wait,tp2,sl2,b_train_final,b_train_dd,b_train_wr,b_train_pos_years,b_oos_final,b_oos_dd,b_oos_wr,b_oos_pos_years,b_oos_reclaims,ab_train_final,ab_train_dd,ab_train_wr,ab_train_pos_years,ab_oos_final,ab_oos_dd,ab_oos_wr,ab_oos_pos_years,ab_oos_reclaims,ab_oos_maxdayloss,ab_oos_maxrisk,ab_ret_2023,ab_ret_2024,ab_ret_2025,ab_ret_2026
2.0,60,15.0,12.0,545.373,0.4115644989140088,0.6660714285714285,2,718.2830000000001,0.3407901337320611,0.7162471395881007,4,128,188.6169999999986,0.4307001817007455,0.5454545454545454,1,2105.252999999997,0.5516008817117058,0.696526508226691,4,128,0.1823357667560876,0.1986953168755666,0.8487366666666669,0.7909256952044679,0.1852116965422812,0.7882757572076715
2.0,60,15.0,15.0,199.92399999999972,0.4105562336735716,0.6278409090909091,1,1003.032,0.3357179230251162,0.7322654462242563,4,128,198.5209999999988,0.3841732197974365,0.5380710659898477,0,2839.734999999996,0.5894401868024302,0.7093235831809872,4,128,0.1879794945701345,0.1988167562762192,0.908363333333334,0.7937359936699646,0.5188328318385858,0.8206522261794489
2.0,60,20.0,8.0,464.7830000000004,0.4218365973593947,0.6535714285714286,2,621.5299999999997,0.4805864371207399,0.6864988558352403,4,128,900.2910000000002,0.397158728622028,0.6412556053811659,4,1794.2249999999958,0.6289782430304532,0.6727605118829981,4,128,0.1874341051973927,0.1989485568769063,0.8222699999999987,0.5764696413447643,0.0619603028917665,0.9604195689584571
2.0,60,20.0,10.0,480.9989999999998,0.416976602117155,0.6589285714285714,2,770.7530000000002,0.3530285829926965,0.7025171624713958,4,128,198.30499999999847,0.4014590388574008,0.5503875968992248,1,2323.569999999997,0.5650977552498203,0.6855575868372943,4,128,0.190692611455859,0.1986255114606924,0.8570333333333344,0.5649404964908129,0.2600534040493487,1.1150859754043925
2.0,60,20.0,12.0,460.2619999999997,0.3812318301107559,0.6642857142857143,2,624.54,0.3474119833703263,0.7093821510297483,4,128,197.34599999999816,0.4043535739509987,0.5439330543933054,1,2511.116999999996,0.5248194535382762,0.6910420475319927,4,128,0.1705544191182983,0.1983074459488277,0.8531700000000009,0.7688483337560259,0.0597156986067619,1.4096305885039833
2.0,60,20.0,15.0,196.77599999999984,0.4144024569527356,0.6278409090909091,1,886.0609999999995,0.3904755431906331,0.7254004576659039,4,128,198.5209999999988,0.3841732197974365,0.5380710659898477,0,2806.027999999996,0.5821780817547569,0.7038391224862889,4,128,0.1870858387245243,0.1990790602672043,0.9854266666666672,0.6530888406857933,0.2502493332493742,1.2794185022599045
2.0,120,12.0,8.0,692.4350000000006,0.4011933988675634,0.6522491349480969,2,458.9999999999998,0.4501960228516162,0.6948775055679287,3,140,1231.5130000000004,0.4029882787342748,0.6404657933042213,4,1664.2339999999967,0.5873606840479715,0.6797853309481217,4,140,0.1926348010178828,0.1993391905832167,0.5646500000000008,0.6737545137890246,0.3062195475859506,0.6216905695971893
2.0,120,12.0,10.0,641.0530000000003,0.3861720578457747,0.657439446366782,2,760.2969999999996,0.3555362652762276,0.7104677060133631,3,140,198.02399999999847,0.4041631311946008,0.55,1,2226.4379999999965,0.5392486696934038,0.6923076923076923,4,140,0.1918546728261156,0.1993620414673044,0.5387200000000023,0.7649193268864127,0.6145989701920274,0.6925449926184297
2.0,120,12.0,12.0,563.2549999999997,0.3706745606372146,0.6643598615916955,2,883.5330000000004,0.2774199489956601,0.7216035634743875,4,140,186.64899999999847,0.4383895097278163,0.547244094488189,1,2157.5629999999965,0.5336898876468642,0.7012522361359571,4,140,0.190919305091914,0.1999304242123744,0.653336666666668,0.7497585690351394,0.3545193931893939,0.8353444264577938
2.0,120,12.0,15.0,199.1909999999996,0.4021412235048357,0.6296296296296297,1,979.1819999999992,0.330194773898616,0.734966592427617,4,140,196.68499999999855,0.3936268933263065,0.5422885572139303,0,3145.490999999995,0.5549840073092588,0.7119856887298748,4,140,0.1957063122352873,0.1998344704469803,0.902740000000002,0.8861904411532817,0.5635960207266935,0.868433511079064
2.0,120,15.0,8.0,679.5520000000015,0.4199683531614437,0.6505190311418685,2,547.9820000000007,0.5026434836614547,0.6837416481069042,3,140,1371.0420000000015,0.4197203596860537,0.6390101892285298,4,1610.0269999999966,0.6349561780545971,0.6708407871198568,4,140,0.18432721029062,0.1987510977892675,0.8073333333333335,0.6798247879011385,0.1868970280006276,0.4893494797077238
2.0,120,15.0,10.0,573.5450000000014,0.3942106353936641,0.6557093425605537,2,654.8190000000004,0.3895705044938031,0.6993318485523385,3,140,1065.961000000002,0.3997610764474641,0.6433770014556041,4,2067.399999999998,0.579489890313203,0.6833631484794276,4,140,0.1993223041658366,0.1999116390555377,0.7738533333333355,0.718003743263248,0.4508130196905433,0.5586550060313642
2.0,120,15.0,12.0,565.2880000000009,0.4089628742679319,0.6626297577854672,2,718.4260000000004,0.3513668109850516,0.7060133630289532,4,140,1076.7870000000012,0.3801446744824141,0.6505847953216374,4,2459.898999999997,0.5359988134183048,0.6887298747763864,4,140,0.1885650135127039,0.1980735367812656,0.8588233333333355,0.8303586318943643,0.3107738460302502,0.8386283269514383
2.0,120,15.0,15.0,199.92399999999972,0.4105562336735716,0.6278409090909091,1,1003.5700000000006,0.3355325938619081,0.7216035634743875,4,140,196.68499999999855,0.3936268933263065,0.5422885572139303,0,2960.217999999997,0.5854131719508323,0.7012522361359571,4,140,0.1864486046652552,0.197905733258412,0.9050033333333356,0.8350466578361151,0.4934411207449753,0.8900421269580623
