family,threshold,tp,sl,rr,horizon_min,train_score,train_n,train_R,train_evR,train_wr,train_pf,train_ddR,train_streak,train_pos_years,oos_n,oos_R,oos_evR,oos_wr,oos_pf,oos_ddR,oos_streak,oos_pos_years,all_n,all_R,all_evR,all_wr,all_pf,all_ddR,n_2018,R_2018,wr_2018,n_2019,R_2019,wr_2019,n_2020,R_2020,wr_2020,n_2021,R_2021,wr_2021,n_2022,R_2022,wr_2022,n_2023,R_2023,wr_2023,n_2024,R_2024,wr_2024,n_2025,R_2025,wr_2025,n_2026,R_2026,wr_2026
prev_1000close_to_1001,0.0,5.0,50.0,0.1,720,-0.4440024324612957,1304,-11.941760000000002,-0.009157791411042946,0.6096625766871165,0.8617814737617953,13.202220000000203,8,1,949,-0.40168000000004733,-0.0004232665964173312,0.7734457323498419,0.9944917181045405,7.433619999999987,9,1,2253,-12.343440000000054,-0.005478668442077255,0.6786506879715934,0.9225245197419542,15.362980000000327,260,-3.8631399999999934,0.4807692307692308,261,-4.41892000000003,0.5134099616858238,262,1.51766000000001,0.7213740458015268,261,-1.155339999999993,0.6513409961685823,260,-4.022019999999998,0.6807692307692308,260,-2.3466200000000432,0.6576923076923077,262,4.363499999999973,0.767175572519084,261,-0.18149999999999444,0.8352490421455939,166,-2.237059999999984,0.8674698795180723
prev_1000close_to_1001,0.0,50.0,50.0,1.0,720,-0.4460000381655181,1304,-11.80109999999999,-0.009049923312883427,0.45245398773006135,0.9042368951886122,14.330119999999974,10,1,949,21.93413999999996,0.023112897787144322,0.5142255005268704,1.1322951242072834,17.066559999999953,11,3,2253,10.133039999999966,0.004497576564580544,0.47847314691522413,1.0350588725861178,17.899340000000038,260,-3.4495999999999856,0.41923076923076924,261,-6.380319999999997,0.42911877394636017,262,0.7268200000000342,0.49236641221374045,261,-0.01923999999999948,0.421455938697318,260,-2.6787600000000427,0.5,260,-4.218600000000043,0.4423076923076923,262,14.913799999999949,0.5419847328244275,261,4.5228199999999354,0.5402298850574713,166,6.716120000000109,0.5421686746987951
prev_1000close_to_1001,0.0,30.0,30.0,1.0,480,-0.4533868937437041,1304,-10.429133333333251,-0.007997801635991756,0.45858895705521474,0.9400980146078034,18.649699999999903,13,1,949,16.638166666666542,0.017532314717246093,0.5089567966280295,1.0715768664233087,23.13116666666672,9,3,2253,6.209033333333291,0.0027558958425802447,0.4798047048379938,1.0152723071275875,26.201233333333345,260,-3.03963333333326,0.4576923076923077,261,-9.539733333333327,0.42528735632183906,262,-2.048133333333255,0.49236641221374045,261,6.268933333333287,0.4367816091954023,260,-2.0705666666666955,0.4807692307692308,260,-11.44446666666676,0.4230769230769231,262,12.813033333333344,0.5572519083969466,261,7.4742666666666375,0.5363984674329502,166,7.7953333333333195,0.5240963855421686
prev_1000close_to_1001,0.0,40.0,40.0,1.0,720,-0.4607859892837533,1304,-13.662074999999998,-0.010477051380368096,0.45245398773006135,0.9105260348685896,17.195374999999995,10,2,949,23.705049999999872,0.02497897787144349,0.5089567966280295,1.1181012811632831,19.943499999999954,11,2,2253,10.042974999999865,0.00445760097647575,0.47625388371060806,1.0284172456014593,21.518350000000087,260,-4.311999999999983,0.41923076923076924,261,-8.179300000000001,0.42911877394636017,262,1.7442000000000406,0.49236641221374045,261,0.34012499999999957,0.421455938697318,260,-3.255100000000055,0.5,260,-5.506725000000056,0.4423076923076923,262,18.171649999999936,0.5419847328244275,261,11.465024999999933,0.5440613026819924,166,-0.42489999999994765,0.5060240963855421
prev_1000close_to_1001,0.0,12.5,40.0,0.3125,480,-0.4669425271709216,1304,-12.260474999999953,-0.009402204754601191,0.473159509202454,0.9015734788533679,14.975274999999927,13,1,949,-4.915800000000085,-0.005179978925184494,0.5858798735511064,0.9672495279769425,17.116675000000043,9,2,2253,-17.17627500000004,-0.007623735019973386,0.5206391478029294,0.9374642630696813,24.79352499999996,260,-2.3978249999999552,0.4576923076923077,261,-7.886649999999985,0.42528735632183906,262,-1.2225999999999604,0.5152671755725191,261,1.360824999999994,0.46360153256704983,260,-2.114225000000044,0.5038461538461538,260,-10.592175000000047,0.4346153846153846,262,6.840449999999999,0.5877862595419847,261,2.574924999999997,0.6513409961685823,166,-3.739000000000033,0.7168674698795181
prev_1000close_to_1001,0.0,10.0,40.0,0.25,480,-0.47020866868002076,1304,-12.653099999999974,-0.009703297546012249,0.49003067484662577,0.8953640470051785,14.248249999999988,13,1,949,-1.6856000000001314,-0.0017761854583773777,0.624868282402529,0.9874640859560903,14.286925000000053,9,2,2253,-14.338700000000111,-0.006364269862405731,0.546826453617399,0.9438549352520966,25.57882499999999,260,-3.0081249999999615,0.4576923076923077,261,-7.234799999999986,0.42911877394636017,262,-0.3514749999999709,0.549618320610687,261,0.8753499999999912,0.48659003831417624,260,-2.9340500000000533,0.5269230769230769,260,-10.457400000000035,0.4576923076923077,262,9.722299999999962,0.6335877862595419,261,5.100999999999976,0.7088122605363985,166,-6.051500000000033,0.7409638554216867
prev_1000close_to_1001,0.0,7.5,50.0,0.15,480,-0.4766729566916029,1304,-12.777499999999991,-0.009798696319018398,0.5176380368098159,0.861605221298423,13.993479999999876,13,1,949,-2.2513000000000485,-0.002372286617492148,0.6807165437302424,0.9758722193249874,11.96953999999999,9,2,2253,-15.02880000000004,-0.006670572569906809,0.586329338659565,0.9190406231967185,19.60687999999994,260,-2.4465599999999728,0.4576923076923077,261,-5.955960000000005,0.44061302681992337,262,-1.8904599999999885,0.583969465648855,261,0.7102399999999938,0.5402298850574713,260,-3.194760000000019,0.5653846153846154,260,-5.843960000000029,0.5192307692307693,262,7.53019999999999,0.6908396946564885,261,0.8573199999999974,0.7586206896551724,166,-4.794860000000009,0.7951807228915663
prev_1000close_to_1001,0.0,4.0,50.0,0.08,480,-0.4794009040725439,1304,-10.981780000000025,-0.008421610429447873,0.6196319018404908,0.847658257137815,12.322259999999998,13,0,949,-4.0928400000000345,-0.004312792413066422,0.7903055848261328,0.9351244112940239,9.250699999999991,3,1,2253,-15.074620000000063,-0.00669090989791392,0.6915224145583666,0.8884798851850201,16.194619999999983,260,-3.86329999999999,0.48846153846153845,261,-3.357340000000003,0.5363984674329502,262,-0.587739999999993,0.6984732824427481,261,-0.6214400000000151,0.6666666666666666,260,-2.551960000000025,0.7076923076923077,260,-1.395820000000021,0.7,262,1.854499999999985,0.7748091603053435,261,-2.6446599999999942,0.8352490421455939,166,-1.9068600000000056,0.8855421686746988
prev_1000close_to_1001,0.0,5.0,40.0,0.125,480,-0.48354395536220973,1304,-12.823524999999997,-0.009833991564417175,0.5774539877300614,0.86966680921117,14.580775000000015,13,1,949,-4.57710000000003,-0.004823076923076954,0.7481559536354057,0.9495737355080672,11.065025000000013,9,2,2253,-17.400625000000023,-0.007723313359964502,0.6493564136706613,0.9080103458210972,17.96562500000001,260,-4.1741749999999795,0.4653846153846154,261,-5.011800000000017,0.48659003831417624,262,0.017550000000022825,0.6641221374045801,261,-0.12862500000000598,0.6206896551724138,260,-3.5264750000000165,0.65,260,-3.701425000000023,0.6307692307692307,262,4.274349999999999,0.7404580152671756,261,0.3298000000000003,0.8160919540229885,166,-5.479825000000005,0.8373493975903614
prev_1000close_to_1001,0.0,20.0,30.0,0.6666666666666666,480,-0.488126943200876,1304,-11.856899999999932,-0.009092714723926329,0.46088957055214724,0.9314263010143005,18.119766666666543,13,1,949,15.92556666666656,0.01678141903758331,0.5363540569020021,1.073518846083712,16.765433333333416,9,3,2253,4.068666666666626,0.00180588844503623,0.49267643142476697,1.010445167278849,26.144133333333354,260,-2.9370666666665928,0.4576923076923077,261,-9.383933333333328,0.42528735632183906,262,-2.9298333333332747,0.4961832061068702,261,5.171766666666628,0.44061302681992337,260,-1.7778333333333673,0.4846153846153846,260,-12.144533333333424,0.4269230769230769,262,12.841133333333335,0.5572519083969466,261,11.50529999999998,0.578544061302682,166,3.723666666666661,0.608433734939759
