family,threshold,tp,sl,rr,horizon_min,train_score,train_n,train_R,train_evR,train_wr,train_pf,train_ddR,train_streak,train_pos_years,oos_n,oos_R,oos_evR,oos_wr,oos_pf,oos_ddR,oos_streak,oos_pos_years,all_n,all_R,all_evR,all_wr,all_pf,all_ddR,n_2018,R_2018,wr_2018,n_2019,R_2019,wr_2019,n_2020,R_2020,wr_2020,n_2021,R_2021,wr_2021,n_2022,R_2022,wr_2022,n_2023,R_2023,wr_2023,n_2024,R_2024,wr_2024,n_2025,R_2025,wr_2025,n_2026,R_2026,wr_2026
prev_0959_to_1000,0.0,30.0,50.0,0.6,720,-0.30006028859348144,1304,-9.437459999999977,-0.007237315950920227,0.4616564417177914,0.9225604150303427,13.731239999999998,10,2,949,25.02462000000012,0.026369462592202443,0.5310853530031612,1.1635357936112314,10.521559999999905,10,3,2253,15.587160000000138,0.006918402130492738,0.4909010208610741,1.0567030650989766,16.13627999999996,260,-3.168539999999976,0.4346153846153846,261,-5.947400000000012,0.42911877394636017,262,1.422940000000013,0.5076335877862596,261,0.20274000000000836,0.4367816091954023,260,-1.947200000000008,0.5,260,-4.530599999999973,0.4423076923076923,262,13.27938000000006,0.5305343511450382,261,7.1607400000000165,0.5708812260536399,166,9.115100000000012,0.608433734939759
prev_0959_to_1000,0.0,40.0,40.0,1.0,480,-0.30340797160099614,1304,-6.939149999999971,-0.005321434049079732,0.4601226993865031,0.9465345275931814,14.301849999999975,10,1,949,9.691200000000023,0.010212012644889381,0.49841938883034775,1.0524563685661796,22.053675000000045,14,2,2253,2.7520500000000467,0.0012215046604527504,0.47625388371060806,1.0087495736766612,22.053675000000045,260,-2.7745750000000493,0.45,261,-6.809649999999966,0.421455938697318,262,-1.2788000000000137,0.5038167938931297,261,5.610900000000067,0.4559386973180077,260,-1.6870250000000107,0.46923076923076923,260,-6.32537499999998,0.4230769230769231,262,10.117350000000016,0.5305343511450382,261,8.932250000000046,0.5363984674329502,166,-3.0330250000000554,0.5060240963855421
prev_0959_to_1000,0.0,15.0,50.0,0.3,480,-0.3070983732116006,1304,-7.790480000000034,-0.005974294478527634,0.4700920245398773,0.9230394292426218,12.292340000000008,10,1,949,-0.6374000000000244,-0.0006716543730242617,0.5584826132771338,0.9949381917797947,12.978660000000101,9,2,2253,-8.427880000000057,-0.0037407367953839576,0.507323568575233,0.9628973382731464,16.75431999999996,260,-2.392960000000044,0.45,261,-5.671019999999981,0.421455938697318,262,-2.012460000000029,0.5190839694656488,261,3.2767000000000284,0.47126436781609193,260,-0.9907400000000103,0.48846153846153845,260,-6.828979999999988,0.4269230769230769,262,4.242080000000024,0.5381679389312977,261,2.4678999999999878,0.6130268199233716,166,-0.5184000000000468,0.7108433734939759
prev_0959_to_1000,0.0,40.0,50.0,0.8,720,-0.3121202323088829,1304,-10.030059999999981,-0.007691763803680967,0.46088957055214724,0.9179210567318408,13.299099999999976,10,2,949,24.953880000000105,0.026294920969441627,0.5194942044257113,1.1557586601769623,13.917679999999935,10,3,2253,14.923820000000124,0.006623976919662727,0.4855747891699956,1.052844745124426,15.81343999999994,260,-3.168539999999976,0.4346153846153846,261,-5.747400000000011,0.42911877394636017,262,0.08066000000001239,0.5038167938931297,261,1.0121600000000082,0.4367816091954023,260,-2.2069400000000137,0.5,260,-3.615159999999965,0.4423076923076923,262,13.55004000000006,0.5267175572519084,261,7.907180000000009,0.5632183908045977,166,7.111820000000001,0.5602409638554217
prev_0959_to_1000,0.0,25.0,40.0,0.625,480,-0.31490494303162475,1304,-6.838724999999972,-0.005244421012269917,0.4616564417177914,0.9469623909530753,15.498099999999976,10,1,949,8.819200000000036,0.009293150684931546,0.5184404636459431,1.0501866378190623,19.079175000000067,14,2,2253,1.9804750000000597,0.0008790390590324278,0.4855747891699956,1.0065004130710993,19.07917500000006,260,-2.7745750000000493,0.45,261,-7.025724999999967,0.421455938697318,262,-1.6722750000000195,0.5076335877862596,261,4.639075000000065,0.4559386973180077,260,-0.005225000000000923,0.47307692307692306,260,-6.637349999999985,0.4230769230769231,262,7.898800000000058,0.5305343511450382,261,8.734924999999988,0.5593869731800766,166,-1.1771750000000232,0.5843373493975904
prev_0959_to_1000,0.0,20.0,40.0,0.5,480,-0.32140078528669014,1304,-7.571824999999975,-0.005806614263803662,0.4624233128834356,0.9408178610383457,14.255474999999988,10,1,949,10.043875000000003,0.010583640674394103,0.5353003161222339,1.060353197387727,12.381050000000053,14,3,2253,2.472050000000035,0.0010972259209942453,0.4931202840656902,1.0083980692644952,18.10922499999995,260,-2.7441250000000474,0.45,261,-6.902124999999972,0.421455938697318,262,-1.4238750000000215,0.5114503816793893,261,4.250125000000059,0.4559386973180077,260,-0.7518249999999909,0.47307692307692306,260,-7.1803249999999705,0.4269230769230769,262,7.935300000000035,0.5305343511450382,261,7.770974999999986,0.578544061302682,166,1.5179249999999556,0.6445783132530121
prev_0959_to_1000,0.0,20.0,50.0,0.4,720,-0.3444638202123121,1304,-8.704020000000014,-0.006674861963190195,0.46549079754601225,0.9271908932612917,13.360219999999982,10,1,949,18.876340000000077,0.019890769230769312,0.5584826132771338,1.1346825221395218,9.67637999999997,10,3,2253,10.172320000000077,0.004515011096316058,0.5046604527296937,1.0391694881904165,15.002479999999927,260,-2.905079999999981,0.4346153846153846,261,-5.542160000000016,0.4329501915708812,262,-0.8242399999999979,0.5114503816793893,261,0.9338599999999948,0.44061302681992337,260,-0.3664000000000116,0.5076923076923077,260,-4.512919999999971,0.4461538461538462,262,10.358620000000048,0.5343511450381679,261,5.064719999999989,0.6053639846743295,166,7.9659200000000165,0.6987951807228916
prev_0959_to_1000,0.0,10.0,40.0,0.25,480,-0.3522069483790239,1304,-11.413250000000037,-0.008752492331288372,0.4915644171779141,0.9046032141066795,13.247900000000026,10,2,949,-7.020124999999954,-0.007397391991570025,0.6111696522655427,0.9490332831419336,16.106400000000033,9,2,2253,-18.43337499999999,-0.008181702174877936,0.5419440745672437,0.9283804721186164,21.45647500000002,260,-3.2770000000000437,0.45,261,-6.7275999999999785,0.42911877394636017,262,0.3516999999999888,0.5648854961832062,261,1.0891250000000179,0.49808429118773945,260,-2.849475000000023,0.5153846153846153,260,-7.222024999999991,0.46153846153846156,262,6.636000000000053,0.6145038167938931,261,0.7134750000000061,0.6781609195402298,166,-7.1475750000000176,0.7349397590361446
prev_0959_to_1000,0.0,12.5,50.0,0.25,720,-0.35342563552719297,1304,-10.400780000000013,-0.0079760582822086,0.4892638036809816,0.9085580438797036,15.745260000000007,10,2,949,1.5118000000000302,0.0015930453108535618,0.6059009483667018,1.0119928807442158,12.855780000000022,9,3,2253,-8.888979999999984,-0.003945397248113619,0.538393253439858,0.9629316930775647,18.65901999999998,260,-3.278639999999982,0.43846153846153846,261,-6.9011600000000275,0.4367816091954023,262,-1.63422,0.5381679389312977,261,0.22280000000000233,0.4827586206896552,260,1.190439999999994,0.55,260,-6.551679999999969,0.4576923076923077,262,4.865500000000011,0.5648854961832062,261,3.024179999999996,0.7011494252873564,166,0.17379999999999285,0.7530120481927711
prev_0959_to_1000,0.0,20.0,40.0,0.5,720,-0.3576447931656306,1304,-10.371150000000007,-0.007953335889570558,0.46549079754601225,0.930359129437917,16.492249999999984,10,2,949,16.33677500000008,0.017214726027397344,0.547945205479452,1.0920632854343508,12.974374999999995,10,3,2253,5.9656250000000774,0.00264785841100758,0.5002219263204616,1.0182784429807563,18.531324999999956,260,-3.6313499999999745,0.4346153846153846,261,-7.391525000000018,0.4329501915708812,262,0.06805000000000527,0.5114503816793893,261,0.6824999999999934,0.44061302681992337,260,-0.09882500000001104,0.5076923076923077,260,-5.928249999999968,0.4461538461538462,262,13.252375000000054,0.5343511450381679,261,7.699324999999975,0.5977011494252874,166,1.3133250000000203,0.6506024096385542
