start_hour,mode,tp,sl,train_n,train_tp_count,train_sl_count,train_eod_count,train_tp_rate_all,train_win_rate_resolved,train_positive_pnl_rate,train_net,train_expectancy,train_median_pnl,train_profit_factor,train_max_drawdown,train_max_losing_streak,oos_n,oos_tp_count,oos_sl_count,oos_eod_count,oos_tp_rate_all,oos_win_rate_resolved,oos_positive_pnl_rate,oos_net,oos_expectancy,oos_median_pnl,oos_profit_factor,oos_max_drawdown,oos_max_losing_streak,all_n,all_tp_count,all_sl_count,all_eod_count,all_tp_rate_all,all_win_rate_resolved,all_positive_pnl_rate,all_net,all_expectancy,all_median_pnl,all_profit_factor,all_max_drawdown,all_max_losing_streak,neighbor_score
10,exec,25.0,27.5,756,137,94,525,0.18121693121693122,0.5930735930735931,0.49074074074074076,329.89649999999165,0.4363710317460207,-0.5307500000001255,1.0654118975768474,361.10800000000086,7,153,83,53,17,0.5424836601307189,0.6102941176470589,0.5751633986928104,543.144000000003,3.549960784313745,25.0,1.3494840525026548,269.3989999999976,5,909,220,147,542,0.24202420242024203,0.5994550408719346,0.504950495049505,873.0404999999946,0.9604405940594,0.07799999999997453,1.1323289381095338,455.6854999999987,7,0.4452175925925834
10,exec,30.0,32.5,756,100,73,583,0.13227513227513227,0.5780346820809249,0.4894179894179894,315.17349999999055,0.41689616402115154,-0.6157500000001619,1.0600673890034447,339.6330000000012,7,153,77,47,29,0.5032679738562091,0.6209677419354839,0.5816993464052288,738.242500000003,4.825114379084987,30.0,1.4412680196234036,144.78499999999894,4,909,177,120,612,0.19471947194719472,0.5959595959595959,0.504950495049505,1053.4159999999936,1.1588734873487279,0.07799999999997453,1.152227723666513,339.6330000000012,7,0.4451565255731798
10,exec,18.0,32.5,756,234,64,458,0.30952380952380953,0.785234899328859,0.5238095238095238,351.8844999999926,0.46545568783067803,0.6797500000000127,1.072731870694853,384.8950000000016,7,153,102,38,13,0.6666666666666666,0.7285714285714285,0.6797385620915033,506.23900000000367,3.3087516339869523,18.0,1.3779761838098024,129.28499999999894,3,909,336,102,471,0.3696369636963696,0.7671232876712328,0.5500550055005501,858.1234999999963,0.9440302530252984,2.7214999999996508,1.1389123208989078,384.8950000000016,7,0.4317214506172746
10,exec,17.5,32.5,756,242,64,450,0.3201058201058201,0.7908496732026143,0.5251322751322751,304.83799999999314,0.40322486772485866,0.7789999999998827,1.063044813111354,397.8840000000016,7,153,103,37,13,0.673202614379085,0.7357142857142858,0.6862745098039216,505.23900000000367,3.302215686274534,17.5,1.3866109190023916,134.78499999999894,3,909,345,101,463,0.3795379537953795,0.773542600896861,0.5522552255225522,810.0769999999968,0.8911738173817346,2.913000000000011,1.1318892561176137,397.8840000000016,7,0.4317214506172746
10,exec,15.0,35.0,756,298,54,404,0.3941798941798942,0.8465909090909091,0.5476190476190477,287.06399999999394,0.3797142857142777,2.5239999999998872,1.0605664591901545,422.99700000000007,7,153,113,31,9,0.738562091503268,0.7847222222222222,0.7450980392156863,551.7170000000037,3.605993464052312,15.0,1.4802349832179755,152.28499999999894,3,909,411,85,413,0.4521452145214521,0.8286290322580645,0.5808580858085809,838.7809999999977,0.9227513751375112,5.753000000000156,1.1424438919174842,422.99700000000007,7,0.42861607142856395
10,exec,10.0,22.5,756,393,105,258,0.5198412698412699,0.7891566265060241,0.6044973544973545,276.3554999999981,0.3655496031746006,10.0,1.071491286049219,437.0655000000004,7,153,111,39,3,0.7254901960784313,0.74,0.7254901960784313,207.32050000000163,1.355035947712429,10.0,1.2296723255596278,157.53949999999804,4,909,504,144,261,0.5544554455445545,0.7777777777777778,0.6248624862486248,483.6759999999997,0.5320968096809677,10.0,1.1014365295534798,437.0655000000004,7,0.4233390652557296
10,exec,30.0,35.0,756,100,62,594,0.13227513227513227,0.6172839506172839,0.49206349206349204,307.93399999998996,0.40732010582009254,-0.4800000000000182,1.058349367057904,359.6330000000012,7,153,79,41,33,0.5163398692810458,0.6583333333333333,0.6013071895424836,869.0075000000024,5.679787581699363,30.0,1.536195175827618,167.28499999999894,4,909,179,103,627,0.19691969196919692,0.6347517730496454,0.5104510451045104,1176.9414999999924,1.294765126512643,0.24499999999989086,1.17061795400349,359.6330000000012,7,0.41210813492062204
10,exec,10.0,25.0,756,399,84,273,0.5277777777777778,0.8260869565217391,0.6124338624338624,350.96649999999886,0.4642414021164006,10.0,1.0911371207061487,444.1695000000002,7,153,115,35,3,0.7516339869281046,0.7666666666666667,0.7516339869281046,249.82050000000163,1.6328137254902066,10.0,1.2775229829161874,202.53949999999804,4,909,514,119,276,0.5654565456545655,0.8120063191153238,0.6358635863586358,600.7870000000005,0.6609317931793185,10.0,1.1264508193434792,444.1695000000002,7,0.40623148148147853
10,exec,10.0,20.0,756,390,131,235,0.5158730158730159,0.7485604606525912,0.6005291005291006,332.8109999999979,0.44022619047618766,10.0,1.088065565398362,427.6080000000002,7,153,106,44,3,0.6928104575163399,0.7066666666666667,0.6928104575163399,154.82050000000163,1.011898692810468,10.0,1.171038451489458,142.53949999999804,5,909,496,175,238,0.5456545654565457,0.7391952309985097,0.6160616061606161,487.6314999999995,0.5364482948294824,10.0,1.1040989627708004,427.6080000000002,7,0.40288789682539417
10,exec,10.0,27.5,756,399,70,287,0.5277777777777778,0.8507462686567164,0.6124338624338624,294.01099999999656,0.3889034391534346,10.0,1.075234507293187,446.45200000000045,7,153,120,30,3,0.7843137254901961,0.8,0.7843137254901961,349.82050000000163,2.2864084967320366,10.0,1.4114666373395293,172.53949999999804,3,909,519,100,290,0.570957095709571,0.8384491114701131,0.6413641364136413,643.8314999999982,0.7082854785478528,10.0,1.1353125308026908,446.45200000000045,7,0.4017852733686038
10,exec,22.0,30.0,756,176,79,501,0.2328042328042328,0.6901960784313725,0.49867724867724866,298.9439999999927,0.39542857142856175,-0.19499999999993634,1.059619403389149,373.5075000000013,7,153,92,46,15,0.6013071895424836,0.6666666666666666,0.6274509803921569,580.7440000000042,3.795712418300681,22.0,1.3964363705371896,235.3989999999976,5,909,268,125,516,0.2948294829482948,0.6819338422391857,0.5203520352035204,879.6879999999969,0.9677535753575324,0.6799999999998363,1.1357728116522037,464.1339999999991,7,0.38616622574954845
10,exec,18.0,35.0,756,234,56,466,0.30952380952380953,0.8068965517241379,0.5238095238095238,272.94499999999175,0.36103835978834886,0.6797500000000127,1.0555099601986582,404.8950000000016,7,153,106,33,14,0.6928104575163399,0.762589928057554,0.7058823529411765,656.9390000000035,4.293718954248389,18.0,1.52111505178715,122.28499999999894,3,909,340,89,480,0.37403740374037403,0.7925407925407926,0.5544554455445545,929.8839999999952,1.0229746974697418,2.913000000000011,1.1505230153715302,404.8950000000016,7,0.38213161375660376
