tp1,tp2,sl,first_frac,runner_stop,fallback_001,train_final,train_multiple,train_dd,train_wr,train_trades,train_pos_years,train_score
10.0,15.0,20.0,0.7,ORIG,TP1,375.0200000000011,1.2500666666666704,0.3688501099524729,0.5431034482758621,464,4,0.12524923478953603
10.0,30.0,20.0,0.7,ORIG,TP1,375.0200000000011,1.2500666666666704,0.3688501099524729,0.5431034482758621,464,4,0.12524923478953603
10.0,15.0,20.0,0.5,ORIG,TP1,375.0200000000011,1.2500666666666704,0.3688501099524729,0.5431034482758621,464,4,0.12524923478953603
10.0,15.0,20.0,0.3,ORIG,TP1,375.0200000000011,1.2500666666666704,0.3688501099524729,0.5431034482758621,464,4,0.12524923478953603
10.0,20.0,20.0,0.5,ORIG,TP1,375.0200000000011,1.2500666666666704,0.3688501099524729,0.5431034482758621,464,4,0.12524923478953603
10.0,20.0,20.0,0.7,ORIG,TP1,375.0200000000011,1.2500666666666704,0.3688501099524729,0.5431034482758621,464,4,0.12524923478953603
10.0,20.0,20.0,0.3,ORIG,TP1,375.0200000000011,1.2500666666666704,0.3688501099524729,0.5431034482758621,464,4,0.12524923478953603
10.0,25.0,20.0,0.3,ORIG,TP1,375.0200000000011,1.2500666666666704,0.3688501099524729,0.5431034482758621,464,4,0.12524923478953603
10.0,25.0,20.0,0.7,ORIG,TP1,375.0200000000011,1.2500666666666704,0.3688501099524729,0.5431034482758621,464,4,0.12524923478953603
10.0,30.0,20.0,0.3,BE,TP1,373.36900000000105,1.2445633333333368,0.3688501099524729,0.5431034482758621,464,4,0.12083708368003387
10.0,20.0,20.0,0.3,BE,TP1,373.36900000000105,1.2445633333333368,0.3688501099524729,0.5431034482758621,464,4,0.12083708368003387
10.0,15.0,20.0,0.7,BE,TP1,373.36900000000105,1.2445633333333368,0.3688501099524729,0.5431034482758621,464,4,0.12083708368003387
10.0,15.0,20.0,0.3,BE,TP1,373.36900000000105,1.2445633333333368,0.3688501099524729,0.5431034482758621,464,4,0.12083708368003387
10.0,20.0,20.0,0.7,BE,TP1,373.36900000000105,1.2445633333333368,0.3688501099524729,0.5431034482758621,464,4,0.12083708368003387
10.0,20.0,20.0,0.5,BE,TP1,373.36900000000105,1.2445633333333368,0.3688501099524729,0.5431034482758621,464,4,0.12083708368003387
10.0,25.0,20.0,0.7,BE,TP1,373.36900000000105,1.2445633333333368,0.3688501099524729,0.5431034482758621,464,4,0.12083708368003387
10.0,30.0,20.0,0.7,BE,TP1,373.36900000000105,1.2445633333333368,0.3688501099524729,0.5431034482758621,464,4,0.12083708368003387
10.0,30.0,20.0,0.5,BE,TP1,373.36900000000105,1.2445633333333368,0.3688501099524729,0.5431034482758621,464,4,0.12083708368003387
10.0,15.0,20.0,0.5,BE,TP1,373.36900000000105,1.2445633333333368,0.3688501099524729,0.5431034482758621,464,4,0.12083708368003387
10.0,25.0,20.0,0.3,BE,TP1,373.36900000000105,1.2445633333333368,0.3688501099524729,0.5431034482758621,464,4,0.12083708368003387
10.0,25.0,20.0,0.5,BE,TP1,373.36900000000105,1.2445633333333368,0.3688501099524729,0.5431034482758621,464,4,0.12083708368003387
5.0,20.0,15.0,0.3,BE+2,TP2,516.118000000002,1.7203933333333399,0.4721821952881044,0.5754310344827587,464,2,0.10510698321318518
5.0,20.0,15.0,0.5,BE+2,TP2,516.118000000002,1.7203933333333399,0.4721821952881044,0.5754310344827587,464,2,0.10510698321318518
5.0,20.0,15.0,0.5,ORIG,TP2,519.7940000000037,1.732646666666679,0.49119029252109453,0.5280172413793104,464,2,0.0865432096799828
5.0,20.0,15.0,0.3,ORIG,TP2,519.7940000000037,1.732646666666679,0.49119029252109453,0.5280172413793104,464,2,0.0865432096799828
8.0,20.0,15.0,0.7,BE+2,TP2,504.8770000000038,1.682923333333346,0.47318199677654676,0.5366379310344828,464,2,0.08173666494777737
6.0,20.0,15.0,0.7,ORIG,TP2,514.015000000004,1.7133833333333466,0.48870076067227247,0.5237068965517241,464,2,0.07872394634496943
6.0,20.0,15.0,0.3,ORIG,TP2,511.35400000000413,1.704513333333347,0.48870076067227247,0.521551724137931,464,2,0.07353360808848625
6.0,20.0,15.0,0.5,ORIG,TP2,511.35400000000413,1.704513333333347,0.48870076067227247,0.521551724137931,464,2,0.07353360808848625
5.0,20.0,15.0,0.7,ORIG,TP2,508.6660000000036,1.6955533333333452,0.49119029252109453,0.5280172413793104,464,2,0.0649022429997726
5.0,20.0,15.0,0.7,BE+2,TP2,494.6540000000018,1.6488466666666728,0.4721821952881044,0.5754310344827587,464,2,0.0626300899672238
4.0,20.0,15.0,0.7,BE,TP2,490.4650000000013,1.6348833333333377,0.46793933733237847,0.5948275862068966,464,2,0.05985334064513592
4.0,20.0,15.0,0.5,ORIG,TP2,502.0500000000036,1.673500000000012,0.490474939948874,0.5280172413793104,464,2,0.05277607273827151
4.0,20.0,15.0,0.3,ORIG,TP2,502.0500000000036,1.673500000000012,0.490474939948874,0.5280172413793104,464,2,0.05277607273827151
8.0,25.0,15.0,0.3,BE+2,TP2,425.4220000000032,1.418073333333344,0.44301093409449294,0.5323275862068966,464,3,0.051234381777119864
8.0,25.0,15.0,0.7,BE+2,TP2,425.4220000000032,1.418073333333344,0.44301093409449294,0.5323275862068966,464,3,0.051234381777119864
8.0,25.0,15.0,0.5,BE+2,TP2,425.4220000000032,1.418073333333344,0.44301093409449294,0.5323275862068966,464,3,0.051234381777119864
8.0,25.0,15.0,0.3,BE,TP2,429.9940000000031,1.4333133333333437,0.452581180352858,0.5323275862068966,464,3,0.04900418696933301
8.0,25.0,15.0,0.5,BE,TP2,429.9940000000031,1.4333133333333437,0.452581180352858,0.5323275862068966,464,3,0.04900418696933301
8.0,25.0,15.0,0.7,BE,TP2,429.9940000000031,1.4333133333333437,0.452581180352858,0.5323275862068966,464,3,0.04900418696933301
8.0,20.0,15.0,0.3,BE,TP2,461.2580000000039,1.5375266666666796,0.4405162577492714,0.5366379310344828,464,2,0.035478116760061185
8.0,20.0,15.0,0.5,BE,TP2,461.2580000000039,1.5375266666666796,0.4405162577492714,0.5366379310344828,464,2,0.035478116760061185
8.0,20.0,15.0,0.5,BE+2,TP2,470.5070000000039,1.5683566666666797,0.47318199677654676,0.5366379310344828,464,2,0.011232666399815794
8.0,20.0,15.0,0.3,BE+2,TP2,470.5070000000039,1.5683566666666797,0.47318199677654676,0.5366379310344828,464,2,0.011232666399815794
4.0,20.0,15.0,0.7,ORIG,TP2,477.91100000000324,1.5930366666666775,0.490474939948874,0.5280172413793104,464,2,0.003500879099692933
8.0,20.0,15.0,0.7,BE,TP2,431.37400000000343,1.4379133333333447,0.4405162577492714,0.5366379310344828,464,2,-0.0315039593708758
8.0,20.0,15.0,0.5,ORIG,TP2,465.3090000000043,1.5510300000000143,0.49948136000975046,0.5150862068965517,464,2,-0.035380609646045225
8.0,20.0,15.0,0.3,ORIG,TP2,465.3090000000043,1.5510300000000143,0.49948136000975046,0.5150862068965517,464,2,-0.035380609646045225
4.0,20.0,15.0,0.7,BE+2,TP2,443.69300000000044,1.4789766666666682,0.4761131492953222,0.5926724137931034,464,2,-0.051402344369983144
6.0,20.0,15.0,0.7,BE,TP2,430.16600000000244,1.4338866666666747,0.462797384946679,0.5474137931034483,464,2,-0.06438776363175847
6.0,20.0,15.0,0.3,BE,TP2,430.16600000000244,1.4338866666666747,0.462797384946679,0.5474137931034483,464,2,-0.06438776363175847
6.0,20.0,15.0,0.5,BE,TP2,430.16600000000244,1.4338866666666747,0.462797384946679,0.5474137931034483,464,2,-0.06438776363175847
4.0,20.0,15.0,0.3,BE+2,TP2,429.69300000000044,1.4323100000000015,0.4761131492953222,0.5926724137931034,464,2,-0.08346422599181352
4.0,20.0,15.0,0.5,BE+2,TP2,429.69300000000044,1.4323100000000015,0.4761131492953222,0.5926724137931034,464,2,-0.08346422599181352
4.0,15.0,15.0,0.7,BE+2,TP2,427.8940000000016,1.4263133333333387,0.4755204409060493,0.5711206896551724,464,2,-0.08685956852265098
4.0,15.0,15.0,0.3,BE+2,TP2,427.8940000000016,1.4263133333333387,0.4755204409060493,0.5711206896551724,464,2,-0.08685956852265098
4.0,15.0,15.0,0.5,BE+2,TP2,427.8940000000016,1.4263133333333387,0.4755204409060493,0.5711206896551724,464,2,-0.08685956852265098
5.0,15.0,20.0,0.5,BE+2,TP1,377.4939999999999,1.258313333333333,0.3841027355872768,0.6357758620689655,464,2,-0.08876649317599239
5.0,20.0,20.0,0.5,ORIG,TP1,377.4939999999999,1.258313333333333,0.3841027355872768,0.6357758620689655,464,2,-0.08876649317599239
5.0,20.0,20.0,0.5,BE,TP1,377.4939999999999,1.258313333333333,0.3841027355872768,0.6357758620689655,464,2,-0.08876649317599239
5.0,15.0,20.0,0.3,ORIG,TP1,377.4939999999999,1.258313333333333,0.3841027355872768,0.6357758620689655,464,2,-0.08876649317599239
5.0,15.0,20.0,0.7,BE+2,TP1,377.4939999999999,1.258313333333333,0.3841027355872768,0.6357758620689655,464,2,-0.08876649317599239
5.0,20.0,20.0,0.3,BE+2,TP1,377.4939999999999,1.258313333333333,0.3841027355872768,0.6357758620689655,464,2,-0.08876649317599239
5.0,15.0,20.0,0.5,BE,TP1,377.4939999999999,1.258313333333333,0.3841027355872768,0.6357758620689655,464,2,-0.08876649317599239
5.0,15.0,20.0,0.3,BE+2,TP1,377.4939999999999,1.258313333333333,0.3841027355872768,0.6357758620689655,464,2,-0.08876649317599239
5.0,15.0,20.0,0.3,BE,TP1,377.4939999999999,1.258313333333333,0.3841027355872768,0.6357758620689655,464,2,-0.08876649317599239
5.0,20.0,20.0,0.7,ORIG,TP1,377.4939999999999,1.258313333333333,0.3841027355872768,0.6357758620689655,464,2,-0.08876649317599239
5.0,20.0,20.0,0.5,BE+2,TP1,377.4939999999999,1.258313333333333,0.3841027355872768,0.6357758620689655,464,2,-0.08876649317599239
5.0,15.0,20.0,0.7,BE,TP1,377.4939999999999,1.258313333333333,0.3841027355872768,0.6357758620689655,464,2,-0.08876649317599239
5.0,15.0,20.0,0.5,ORIG,TP1,377.4939999999999,1.258313333333333,0.3841027355872768,0.6357758620689655,464,2,-0.08876649317599239
5.0,30.0,20.0,0.3,BE+2,TP1,377.4939999999999,1.258313333333333,0.3841027355872768,0.6357758620689655,464,2,-0.08876649317599239
5.0,20.0,20.0,0.3,BE,TP1,377.4939999999999,1.258313333333333,0.3841027355872768,0.6357758620689655,464,2,-0.08876649317599239
5.0,20.0,20.0,0.3,ORIG,TP1,377.4939999999999,1.258313333333333,0.3841027355872768,0.6357758620689655,464,2,-0.08876649317599239
5.0,15.0,20.0,0.7,ORIG,TP1,377.4939999999999,1.258313333333333,0.3841027355872768,0.6357758620689655,464,2,-0.08876649317599239
5.0,25.0,20.0,0.5,BE+2,TP1,377.4939999999999,1.258313333333333,0.3841027355872768,0.6357758620689655,464,2,-0.08876649317599239
5.0,25.0,20.0,0.3,ORIG,TP1,377.4939999999999,1.258313333333333,0.3841027355872768,0.6357758620689655,464,2,-0.08876649317599239
5.0,25.0,20.0,0.5,ORIG,TP1,377.4939999999999,1.258313333333333,0.3841027355872768,0.6357758620689655,464,2,-0.08876649317599239
5.0,25.0,20.0,0.5,BE,TP1,377.4939999999999,1.258313333333333,0.3841027355872768,0.6357758620689655,464,2,-0.08876649317599239
5.0,30.0,20.0,0.3,ORIG,TP1,377.4939999999999,1.258313333333333,0.3841027355872768,0.6357758620689655,464,2,-0.08876649317599239
5.0,30.0,20.0,0.5,ORIG,TP1,377.4939999999999,1.258313333333333,0.3841027355872768,0.6357758620689655,464,2,-0.08876649317599239
5.0,25.0,20.0,0.7,ORIG,TP1,377.4939999999999,1.258313333333333,0.3841027355872768,0.6357758620689655,464,2,-0.08876649317599239
5.0,30.0,20.0,0.7,ORIG,TP1,377.4939999999999,1.258313333333333,0.3841027355872768,0.6357758620689655,464,2,-0.08876649317599239
5.0,30.0,20.0,0.7,BE,TP1,377.4939999999999,1.258313333333333,0.3841027355872768,0.6357758620689655,464,2,-0.08876649317599239
5.0,30.0,20.0,0.7,BE+2,TP1,377.4939999999999,1.258313333333333,0.3841027355872768,0.6357758620689655,464,2,-0.08876649317599239
5.0,30.0,20.0,0.5,BE+2,TP1,377.4939999999999,1.258313333333333,0.3841027355872768,0.6357758620689655,464,2,-0.08876649317599239
5.0,30.0,20.0,0.3,BE,TP1,377.4939999999999,1.258313333333333,0.3841027355872768,0.6357758620689655,464,2,-0.08876649317599239
5.0,25.0,20.0,0.7,BE,TP1,377.4939999999999,1.258313333333333,0.3841027355872768,0.6357758620689655,464,2,-0.08876649317599239
5.0,25.0,20.0,0.7,BE+2,TP1,377.4939999999999,1.258313333333333,0.3841027355872768,0.6357758620689655,464,2,-0.08876649317599239
5.0,20.0,20.0,0.7,BE,TP1,377.4939999999999,1.258313333333333,0.3841027355872768,0.6357758620689655,464,2,-0.08876649317599239
5.0,20.0,20.0,0.7,BE+2,TP1,377.4939999999999,1.258313333333333,0.3841027355872768,0.6357758620689655,464,2,-0.08876649317599239
5.0,25.0,20.0,0.3,BE,TP1,377.4939999999999,1.258313333333333,0.3841027355872768,0.6357758620689655,464,2,-0.08876649317599239
5.0,25.0,20.0,0.3,BE+2,TP1,377.4939999999999,1.258313333333333,0.3841027355872768,0.6357758620689655,464,2,-0.08876649317599239
5.0,30.0,20.0,0.5,BE,TP1,377.4939999999999,1.258313333333333,0.3841027355872768,0.6357758620689655,464,2,-0.08876649317599239
4.0,15.0,15.0,0.5,BE,TP2,420.13100000000236,1.4004366666666745,0.47277083165700495,0.5603448275862069,464,2,-0.10145652998601146
4.0,15.0,15.0,0.7,BE,TP2,420.13100000000236,1.4004366666666745,0.47277083165700495,0.5603448275862069,464,2,-0.10145652998601146
4.0,15.0,15.0,0.3,BE,TP2,420.13100000000236,1.4004366666666745,0.47277083165700495,0.5603448275862069,464,2,-0.10145652998601146
10.0,20.0,15.0,0.3,BE,TP2,427.3360000000039,1.4244533333333462,0.4874773425801855,0.5193965517241379,464,2,-0.10430629809679703
10.0,20.0,15.0,0.7,BE,TP2,427.3360000000039,1.4244533333333462,0.4874773425801855,0.5193965517241379,464,2,-0.10430629809679703
10.0,20.0,15.0,0.5,BE,TP2,427.3360000000039,1.4244533333333462,0.4874773425801855,0.5193965517241379,464,2,-0.10430629809679703
6.0,15.0,15.0,0.5,BE+2,TP2,427.79800000000296,1.4259933333333432,0.48839024341590004,0.5431034482758621,464,2,-0.10445818171209609
6.0,15.0,15.0,0.7,BE+2,TP2,427.79800000000296,1.4259933333333432,0.48839024341590004,0.5431034482758621,464,2,-0.10445818171209609
6.0,15.0,15.0,0.3,BE+2,TP2,427.79800000000296,1.4259933333333432,0.48839024341590004,0.5431034482758621,464,2,-0.10445818171209609
4.0,15.0,15.0,0.7,ORIG,TP2,432.0380000000032,1.4401266666666772,0.5033530085113883,0.5301724137931034,464,2,-0.11479548880800927
8.0,20.0,15.0,0.7,ORIG,TP2,428.89900000000375,1.429663333333346,0.49948136000975046,0.5150862068965517,464,2,-0.11686085069505353
6.0,15.0,15.0,0.5,BE,TP2,426.930000000003,1.42310000000001,0.4974874852152282,0.5431034482758621,464,2,-0.11877051433307384
6.0,15.0,15.0,0.3,BE,TP2,426.930000000003,1.42310000000001,0.4974874852152282,0.5431034482758621,464,2,-0.11877051433307384
6.0,15.0,15.0,0.7,BE,TP2,426.930000000003,1.42310000000001,0.4974874852152282,0.5431034482758621,464,2,-0.11877051433307384
5.0,15.0,15.0,0.5,BE,TP2,418.94200000000296,1.3964733333333432,0.48379378019323493,0.5517241379310345,464,2,-0.11917159239752562
5.0,15.0,15.0,0.7,BE,TP2,418.94200000000296,1.3964733333333432,0.48379378019323493,0.5517241379310345,464,2,-0.11917159239752562
5.0,15.0,15.0,0.3,BE,TP2,418.94200000000296,1.3964733333333432,0.48379378019323493,0.5517241379310345,464,2,-0.11917159239752562
4.0,15.0,15.0,0.3,ORIG,TP2,427.73300000000313,1.4257766666666771,0.5033530085113883,0.5301724137931034,464,2,-0.12480986700447694
4.0,15.0,15.0,0.5,ORIG,TP2,427.73300000000313,1.4257766666666771,0.5033530085113883,0.5301724137931034,464,2,-0.12480986700447694
8.0,15.0,15.0,0.3,ORIG,TP2,418.099000000004,1.3936633333333468,0.48956904658149836,0.521551724137931,464,2,-0.12898244095385847
8.0,15.0,15.0,0.7,ORIG,TP2,418.099000000004,1.3936633333333468,0.48956904658149836,0.521551724137931,464,2,-0.12898244095385847
8.0,15.0,15.0,0.5,ORIG,TP2,418.099000000004,1.3936633333333468,0.48956904658149836,0.521551724137931,464,2,-0.12898244095385847
6.0,25.0,15.0,0.5,BE+2,TP2,366.53900000000317,1.2217966666666773,0.4774353118294947,0.5237068965517241,464,3,-0.14421521795520287
6.0,25.0,15.0,0.3,BE+2,TP2,366.53900000000317,1.2217966666666773,0.4774353118294947,0.5237068965517241,464,3,-0.14421521795520287
6.0,25.0,15.0,0.7,BE+2,TP2,366.53900000000317,1.2217966666666773,0.4774353118294947,0.5237068965517241,464,3,-0.14421521795520287
5.0,15.0,15.0,0.7,BE+2,TP2,408.67600000000243,1.3622533333333415,0.4843634106837402,0.5517241379310345,464,2,-0.1447504130128076
5.0,15.0,15.0,0.3,BE+2,TP2,408.67600000000243,1.3622533333333415,0.4843634106837402,0.5517241379310345,464,2,-0.1447504130128076
5.0,15.0,15.0,0.5,BE+2,TP2,408.67600000000243,1.3622533333333415,0.4843634106837402,0.5517241379310345,464,2,-0.1447504130128076
5.0,25.0,15.0,0.7,BE+2,TP2,351.83600000000274,1.1727866666666757,0.4656352469681953,0.5280172413793104,464,3,-0.16922490012543306
5.0,25.0,15.0,0.5,BE+2,TP2,351.83600000000274,1.1727866666666757,0.4656352469681953,0.5280172413793104,464,3,-0.16922490012543306
5.0,25.0,15.0,0.3,BE+2,TP2,351.83600000000274,1.1727866666666757,0.4656352469681953,0.5280172413793104,464,3,-0.16922490012543306
6.0,25.0,15.0,0.7,BE,TP2,356.84000000000333,1.1894666666666778,0.4792835299711301,0.5237068965517241,464,3,-0.17352773807163469
6.0,25.0,15.0,0.3,BE,TP2,356.84000000000333,1.1894666666666778,0.4792835299711301,0.5237068965517241,464,3,-0.17352773807163469
6.0,25.0,15.0,0.5,BE,TP2,356.84000000000333,1.1894666666666778,0.4792835299711301,0.5237068965517241,464,3,-0.17352773807163469
5.0,25.0,15.0,0.5,BE,TP2,355.5610000000024,1.1852033333333414,0.49336259797529963,0.5344827586206896,464,3,-0.1961251580884853
5.0,25.0,15.0,0.3,BE,TP2,355.5610000000024,1.1852033333333414,0.49336259797529963,0.5344827586206896,464,3,-0.1961251580884853
5.0,25.0,15.0,0.7,BE,TP2,355.5610000000024,1.1852033333333414,0.49336259797529963,0.5344827586206896,464,3,-0.1961251580884853
5.0,15.0,15.0,0.7,ORIG,TP2,396.1970000000033,1.3206566666666777,0.516184359203091,0.5280172413793104,464,2,-0.21871979727794932
5.0,15.0,15.0,0.5,ORIG,TP2,396.1970000000033,1.3206566666666777,0.516184359203091,0.5280172413793104,464,2,-0.21871979727794932
5.0,15.0,15.0,0.3,ORIG,TP2,396.1970000000033,1.3206566666666777,0.516184359203091,0.5280172413793104,464,2,-0.21871979727794932
6.0,30.0,15.0,0.5,BE+2,TP2,337.58000000000334,1.1252666666666777,0.4757215646601658,0.5237068965517241,464,3,-0.22420406768663337
6.0,30.0,15.0,0.3,BE+2,TP2,337.58000000000334,1.1252666666666777,0.4757215646601658,0.5237068965517241,464,3,-0.22420406768663337
6.0,30.0,15.0,0.7,BE+2,TP2,337.58000000000334,1.1252666666666777,0.4757215646601658,0.5237068965517241,464,3,-0.22420406768663337
5.0,30.0,15.0,0.7,BE,TP2,329.54600000000255,1.0984866666666753,0.48217667152138594,0.5301724137931034,464,3,-0.25700503154861565
5.0,30.0,15.0,0.3,BE,TP2,329.54600000000255,1.0984866666666753,0.48217667152138594,0.5301724137931034,464,3,-0.25700503154861565
5.0,30.0,15.0,0.5,BE,TP2,329.54600000000255,1.0984866666666753,0.48217667152138594,0.5301724137931034,464,3,-0.25700503154861565
6.0,25.0,15.0,0.7,ORIG,TP2,348.4620000000034,1.1615400000000113,0.5254209390365713,0.5107758620689655,464,3,-0.25957155683758537
6.0,25.0,15.0,0.3,ORIG,TP2,348.4620000000034,1.1615400000000113,0.5254209390365713,0.5107758620689655,464,3,-0.25957155683758537
6.0,25.0,15.0,0.5,ORIG,TP2,348.4620000000034,1.1615400000000113,0.5254209390365713,0.5107758620689655,464,3,-0.25957155683758537
5.0,30.0,15.0,0.7,BE+2,TP2,332.7700000000025,1.1092333333333415,0.500804143028155,0.5323275862068966,464,3,-0.27241650709115406
5.0,30.0,15.0,0.5,BE+2,TP2,332.7700000000025,1.1092333333333415,0.500804143028155,0.5323275862068966,464,3,-0.27241650709115406
5.0,30.0,15.0,0.3,BE+2,TP2,332.7700000000025,1.1092333333333415,0.500804143028155,0.5323275862068966,464,3,-0.27241650709115406
10.0,15.0,15.0,0.7,ORIG,TP2,377.39800000000423,1.2579933333333475,0.5419698530782007,0.5172413793103449,464,2,-0.302141442808417
10.0,15.0,15.0,0.5,ORIG,TP2,377.58100000000445,1.2586033333333482,0.5427141577606343,0.5129310344827587,464,2,-0.3026614724242929
10.0,15.0,15.0,0.3,ORIG,TP2,377.58100000000445,1.2586033333333482,0.5427141577606343,0.5129310344827587,464,2,-0.3026614724242929
4.0,30.0,15.0,0.7,BE+2,TP2,340.34000000000265,1.1344666666666754,0.46755183971124176,0.5366379310344828,464,2,-0.3050323403230792
4.0,30.0,15.0,0.3,BE+2,TP2,340.34000000000265,1.1344666666666754,0.46755183971124176,0.5366379310344828,464,2,-0.3050323403230792
4.0,30.0,15.0,0.5,BE+2,TP2,340.34000000000265,1.1344666666666754,0.46755183971124176,0.5366379310344828,464,2,-0.3050323403230792
6.0,30.0,15.0,0.7,BE,TP2,326.17600000000334,1.0872533333333445,0.5188221544993961,0.5237068965517241,464,3,-0.3167552702443732
6.0,30.0,15.0,0.3,BE,TP2,326.17600000000334,1.0872533333333445,0.5188221544993961,0.5237068965517241,464,3,-0.3167552702443732
6.0,30.0,15.0,0.5,BE,TP2,326.17600000000334,1.0872533333333445,0.5188221544993961,0.5237068965517241,464,3,-0.3167552702443732
4.0,25.0,15.0,0.7,BE+2,TP2,341.26000000000226,1.1375333333333408,0.47855199449036856,0.540948275862069,464,2,-0.3171830171190732
4.0,25.0,15.0,0.3,BE+2,TP2,341.26000000000226,1.1375333333333408,0.47855199449036856,0.540948275862069,464,2,-0.3171830171190732
4.0,25.0,15.0,0.5,BE+2,TP2,341.26000000000226,1.1375333333333408,0.47855199449036856,0.540948275862069,464,2,-0.3171830171190732
8.0,15.0,15.0,0.7,BE,TP2,333.2500000000034,1.1108333333333447,0.4677771395749542,0.5323275862068966,464,2,-0.32638865402356104
4.0,30.0,15.0,0.7,BE,TP2,333.03400000000283,1.1101133333333428,0.47187566631476224,0.5452586206896551,464,2,-0.33257003731064044
4.0,30.0,15.0,0.3,BE,TP2,333.03400000000283,1.1101133333333428,0.47187566631476224,0.5452586206896551,464,2,-0.33257003731064044
4.0,30.0,15.0,0.5,BE,TP2,333.03400000000283,1.1101133333333428,0.47187566631476224,0.5452586206896551,464,2,-0.33257003731064044
8.0,15.0,15.0,0.3,BE+2,TP2,333.1920000000039,1.110640000000013,0.4792422750751566,0.5258620689655172,464,2,-0.3420406456070399
8.0,15.0,15.0,0.7,BE+2,TP2,333.1920000000039,1.110640000000013,0.4792422750751566,0.5258620689655172,464,2,-0.3420406456070399
8.0,15.0,15.0,0.5,BE+2,TP2,333.1920000000039,1.110640000000013,0.4792422750751566,0.5258620689655172,464,2,-0.3420406456070399
5.0,25.0,15.0,0.7,ORIG,TP2,320.7330000000029,1.0691100000000098,0.53359350279506,0.5129310344827587,464,3,-0.3535247021177912
5.0,25.0,15.0,0.3,ORIG,TP2,320.7330000000029,1.0691100000000098,0.53359350279506,0.5129310344827587,464,3,-0.3535247021177912
5.0,25.0,15.0,0.5,ORIG,TP2,320.7330000000029,1.0691100000000098,0.53359350279506,0.5129310344827587,464,3,-0.3535247021177912
8.0,15.0,15.0,0.3,BE,TP2,331.12700000000314,1.1037566666666772,0.48768368429025655,0.5323275862068966,464,2,-0.35965346085894484
8.0,15.0,15.0,0.5,BE,TP2,331.12700000000314,1.1037566666666772,0.48768368429025655,0.5323275862068966,464,2,-0.35965346085894484
10.0,20.0,15.0,0.3,BE+2,TP2,329.9900000000039,1.0999666666666796,0.48727447195474205,0.5107758620689655,464,2,-0.3625406608240142
10.0,20.0,15.0,0.5,BE+2,TP2,329.9900000000039,1.0999666666666796,0.48727447195474205,0.5107758620689655,464,2,-0.3625406608240142
10.0,20.0,15.0,0.7,BE+2,TP2,329.9900000000039,1.0999666666666796,0.48727447195474205,0.5107758620689655,464,2,-0.3625406608240142
10.0,15.0,15.0,0.5,BE+2,TP2,331.96600000000444,1.1065533333333482,0.4959608875517085,0.5172413793103449,464,2,-0.36829711881728483
10.0,15.0,15.0,0.3,BE+2,TP2,331.96600000000444,1.1065533333333482,0.4959608875517085,0.5172413793103449,464,2,-0.36829711881728483
8.0,25.0,15.0,0.5,ORIG,TP2,313.31900000000337,1.044396666666678,0.5291188613871617,0.5043103448275862,464,3,-0.37087109666008955
8.0,25.0,15.0,0.3,ORIG,TP2,313.31900000000337,1.044396666666678,0.5291188613871617,0.5043103448275862,464,3,-0.37087109666008955
8.0,25.0,15.0,0.7,ORIG,TP2,313.31900000000337,1.044396666666678,0.5291188613871617,0.5043103448275862,464,3,-0.37087109666008955
8.0,30.0,15.0,0.3,BE,TP2,305.0750000000039,1.0169166666666798,0.5133881217673676,0.5107758620689655,464,3,-0.37629879102423114
8.0,30.0,15.0,0.7,BE,TP2,305.0750000000039,1.0169166666666798,0.5133881217673676,0.5107758620689655,464,3,-0.37629879102423114
8.0,30.0,15.0,0.5,BE,TP2,305.0750000000039,1.0169166666666798,0.5133881217673676,0.5107758620689655,464,3,-0.37629879102423114
6.0,30.0,15.0,0.3,ORIG,TP2,313.2620000000036,1.0442066666666785,0.5357056137172269,0.5107758620689655,464,3,-0.37994515207134905
6.0,30.0,15.0,0.5,ORIG,TP2,313.2620000000036,1.0442066666666785,0.5357056137172269,0.5107758620689655,464,3,-0.37994515207134905
6.0,30.0,15.0,0.7,ORIG,TP2,313.2620000000036,1.0442066666666785,0.5357056137172269,0.5107758620689655,464,3,-0.37994515207134905
4.0,25.0,15.0,0.3,BE,TP2,350.66200000000254,1.1688733333333419,0.47278575477536094,0.5452586206896551,464,1,-0.38222044704672853
4.0,25.0,15.0,0.7,BE,TP2,350.66200000000254,1.1688733333333419,0.47278575477536094,0.5452586206896551,464,1,-0.38222044704672853
4.0,25.0,15.0,0.5,BE,TP2,350.66200000000254,1.1688733333333419,0.47278575477536094,0.5452586206896551,464,1,-0.38222044704672853
10.0,25.0,15.0,0.3,BE+2,TP2,318.40300000000366,1.0613433333333455,0.5556031487252515,0.5064655172413793,464,3,-0.3905288493988862
10.0,25.0,15.0,0.5,BE+2,TP2,318.40300000000366,1.0613433333333455,0.5556031487252515,0.5064655172413793,464,3,-0.3905288493988862
10.0,25.0,15.0,0.7,BE+2,TP2,318.40300000000366,1.0613433333333455,0.5556031487252515,0.5064655172413793,464,3,-0.3905288493988862
10.0,25.0,15.0,0.5,ORIG,TP2,315.9170000000038,1.0530566666666792,0.5547323898701807,0.5043103448275862,464,3,-0.3971916801225829
10.0,25.0,15.0,0.3,ORIG,TP2,315.9170000000038,1.0530566666666792,0.5547323898701807,0.5043103448275862,464,3,-0.3971916801225829
10.0,25.0,15.0,0.7,ORIG,TP2,315.9170000000038,1.0530566666666792,0.5547323898701807,0.5043103448275862,464,3,-0.3971916801225829
